Title	Text	Grade	Level
လေ့လာ မှု နည်း နာ ငါး ရပ်	ပူးပေါင်း ဆောင်ရွက် ခြင်း - သင်ခန်းစာ များ သင်ယူ ရာ တွင် ကျောင်းသား များ သည် အတန်းဖော် များ နှင့် အုပ်စု ဖွဲ့ ပြီး အတွေးအခေါ် များ မျှဝေ ခြင်း ၊ အဖြေ များ အတူ ရှာဖွေ ခြင်း တို့ ကို လုပ်ဆောင် မည် ။ သာဓက အား ဖြင့် `အ ပြော သင်ခန်းစာ များ ပါ အပြန်အလှန် ပြော ဆို ခြင်း ၊ စကားဝိုင်း ဆွေးနွေး ခြင်း ၊ အဖတ်အရွတ် သင်ခန်းစာ ပါ စကားပြေ သို့မဟုတ် ကဗျာ တစ် ပိုဒ် ကို အုပ်စု ဖွဲ့ ဆွေးနွေး ခြင်း ၊ အသိအမြင် ဖလှယ် ခြင်း ၊ အရေး သင်ခန်းစာ တွင် စာ အရေးအသား ဆိုင်ရာ များ ဆွေးနွေး ခြင်း ၊ လက်တွေ့ ရေးသား ထား သည် ကို အပြန်အလှန် စစ်ဆေး အကြံပေး ခြင်း တို့ ဆောင်ရွက် မည် ။	G11	Upper Secondary
လေ့လာ မှု နည်း နာ ငါး ရပ်	ဆက်သွယ် ပြော ဆို ခြင်း - ဤ မြန်မာ စာ ကျောင်း သုံး စာအုပ် သည် စကား နှင့် စာ ကို အသုံးချ ဆက်သွယ် ရေး ကိရိယာ အဖြစ် ထိထိရောက်ရောက် အသုံးပြု နိုင် ရန် ရည်မှန်း ထား သည် ဖြစ် ရာ သင်ခန်းစာ အားလုံး ကို ပြော ဆို ဆွေးနွေး ခြင်း ၊ ရွတ်ဖတ် ခြင်း ၊ ရွတ်ဆို ခြင်း ၊ နားထောင် ခြင်း ၊ ရေးသား ခြင်း စသည့် ဆက်သွယ် မှု များ ကို ကိုယ် အမူအရာ များ မှန်ကန် စွာ ပေါင်းစပ် ဆက်သွယ် နိုင် သည့် ကျွမ်းကျင် မှု များ ဖွံ့ဖြိုး လာ မည် ။	G11	Upper Secondary
လေ့လာ မှု နည်း နာ ငါး ရပ်	လေးနက် စွာ ဆန်းစစ် ဝေဖန် ခြင်း နှင့် ပြဿနာ ဖြေရှင်း ခြင်း - ဖြေရှင်း ရန် ရှိ သည့် ဘာသာစကား ဆိုင်ရာ ပြဿနာများ ၊ စာ အရေးအသား ဆိုင်ရာ ပြဿနာများ ကို အဖြေ ရှာ ခြင်း ၊ တင်ပြ ခြင်း ၊ အမှား ရှာဖွေ ခြင်း နှင့် ပြုပြင် ခြင်း တို့ ကို ပြုလုပ် ရ မည် ။	G11	Upper Secondary
လေ့လာ မှု နည်း နာ ငါး ရပ်	တီထွင် ဖန်တီး ခြင်း - ဘာသာစကား နှင့် စာ အရေးအသား ကို အသုံးပြု ရာ တွင် သမားရိုးကျ ပြော ဆို ရေးသား သည့် အခြေအနေ မှ ကျော်လွန် ပြီး အတွေးအခေါ် များ ပေါင်းစပ် ကာ ပြော ဆို ရေးသား နိုင် သည့် စွမ်းရည် များ ၊ နည်းလမ်း သစ် များ ဖြင့် ဆက်သွယ် မှု ထိ ရောက် စေ ရန် ကျောင်းသား များ ကိုယ်တိုင် တီထွင် ဖန်တီး သည့် အလေ့အထ များ ရ ရှိ စေ မည် ။	G11	Upper Secondary
လေ့လာ မှု နည်း နာ ငါး ရပ်	နိုင်ငံ သား ကောင်း ဖြစ် ခြင်း - လူ့ အဖွဲ့အစည်း အတွင်း ၊ နိုင်ငံ တစ် နိုင်ငံ အတွင်း ဘာသာစကား စွမ်းရည် ကို မှန်ကန် ထိ ရောက် စွာ အသုံးပြု နိုင် ခြင်း သည် နိုင်ငံ သား ကောင်း ဖြစ် စေ ရန် အရင်းခံ ကျ သော အချက် တစ် ရပ် ပင် ဖြစ်သည် ။ မိမိ မိသားစု အတွင်း ၊ ကျောင်း လူမှု အဖွဲ့အစည်း အတွင်း ၊ ရပ်ရွာ ဒေသ အဖွဲ့အစည်း အတွင်း ၊ နိုင်ငံ လူ့ အဖွဲ့အစည်း အတွင်း ချစ်ကြည် ရင်းနှီး ရန် ၊ အပြန်အလှန် နားလည် မှု ရှိ ရန် ၊ အသိပညာ ဗဟုသုတ မျှဝေ ဖလှယ် ရန် ၊ ကူးသန်း သွား လာ ကုန်စည် ဖလှယ် ရန် အများ နားလည် နိုင် သည့် ဘာသာစကား ကို ကောင်းမွန် မှန်ကန် စွာ အသုံးပြု ကြ ရသည် ။ မြန်မာ စာ ကျောင်း သုံး ဖတ် စာ ကို မြန်မာ နိုင်ငံ အတွင်း မှီတင်း နေ ထိုင် ကြ သည့် နိုင်ငံ သား တိုင်း နိုင်ငံ သား ကောင်း ဖြစ် ရန် လိုအပ်ချက် ဖြစ် သော မြန်မာ ဘာသာစကား ကျွမ်းကျင် ထိ ရောက် ၊ မှန်ကန် စွာ အသုံးပြု နိုင် စေ ရန် မျှော်မှန်း သင်ယူ ရ မည် ဖြစ်သည် ။	G11	Upper Secondary
အပိုင်း - ၁	အပြော သင်ခန်းစာ	G11	Upper Secondary
မာတိကာ	အပိုင်း - ၁ အပြော သင်ခန်းစာ	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	စဉ် အကြောင်းအရာ စာမျက်နှာ	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၁ ။ စကားသံ ဖြစ် အင်္ဂါ များ ၂	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၂ ။ ဗျည်းသံ ၅	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၃ ။ သရသံ ၇	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၄ ။ ဗျည်းသံ သရသံ အတွဲ အစပ် ၉	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၅ ။ မြန်မာ စကား ၏ တက်ကျသံ ၁၁	G11	Upper Secondary
အခန်း - ၁ ။ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	၆ ။ မြန်မာ စကားသံ အသံ ထွက် လမ်းညွှန် ၁၃	G11	Upper Secondary
အခန်း - ၂ ။ အပြောအဆို ဆိုင်ရာ လမ်းညွှန် ချက်	၁ ။ စကား ပြော ကောင်း ခြင်း ၁၆	G11	Upper Secondary
အခန်း - ၂ ။ အပြောအဆို ဆိုင်ရာ လမ်းညွှန် ချက်	၂ ။ စကား အရာ အင်္ဂါ လေး တန် ၁၈	G11	Upper Secondary
အခန်း - ၂ ။ အပြောအဆို ဆိုင်ရာ လမ်းညွှန် ချက်	၃ ။ ယဉ်ယဉ်ကျေးကျေး ချေ ချေ င်ငံ ၂၀	G11	Upper Secondary
အခန်း - ၃ ။ အပြော ပုံစံ အမျိုးမျိုး	၁ ။ စကားစမြည် ပြော ခြင်း ၂ ၃	G11	Upper Secondary
အခန်း - ၃ ။ အပြော ပုံစံ အမျိုးမျိုး	၂ ။ စကားဝိုင်း ဆွေးနွေး ခြင်း ၂၇	G11	Upper Secondary
အခန်း - ၃ ။ အပြော ပုံစံ အမျိုးမျိုး	၃ ။ ကျပန်းစကားပြော ခြင်း ၃ ၂	G11	Upper Secondary
အခန်း - ၃ ။ အပြော ပုံစံ အမျိုးမျိုး	၄ ။ စကားရည်လု ခြင်း ၃ ၆	G11	Upper Secondary
အခန်း - ၃ ။ အပြော ပုံစံ အမျိုးမျိုး	၅ ။ ကျေးဇူးတင် စကား ပြော ခြင်း ၄၀	G11	Upper Secondary
အပိုင်း - ၁	အပြော သင်ခန်းစာ	G11	Upper Secondary
နိဒါန်း	ဧကာဒသမ တန်း မြန်မာ စာ ကျောင်း သုံး စာအုပ် ပါ အပြော သင်ခန်းစာ သည် ဘာသာစကား စွမ်းရည် လေး ရပ် အနက် စွမ်းရည် နှစ် ရပ် ဖြစ် သော အပြော စွမ်းရည် နှင့် နာ ကြား မှု စွမ်းရည် တို့ တိုးတက် ထက်မြက် လာ စေ ရန် လေ့လာ သင်ယူ ရ မည့် သင်ခန်းစာ ဖြစ် ပါ သည် ။ ဤ သင်ခန်းစာ တွင် အခန်း သုံး ခန်း ပါ ဝင် ပါ သည် ။ အ ခန့် စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား ၊ အခန်း ၂ အပြောအဆို ဆိုင်ရာ လမ်းညွှန် ချက် ၊ အခန်း ၃ အပြော ပုံစံ အမျိုးမျိုး တို့ ဖြစ် ပါ သည် ။ အခန်း ၁ တွင် စကားသံ ဖြစ် အင်္ဂါ များ အကြောင်း နှင့် စကားသံ ဖြစ် ပေါ် လာ ရန် ယင်း တို့ ၏ အလုပ် လုပ် ပုံ ၊ မြန်မာ စကား ရှိ ဗျည်းသံ ၊ သရသံ နှင့် ယင်း တို့ တွဲစပ် ပုံ ၊ တက်ကျသံ အကြောင်း ၊ စကားသံ ကို အသံ ထွက် အတိုင်း စာ ဖြင့် ဖော်ပြ ရာ ၌ အသုံးပြု သည့် အသံ ထွက် လမ်းညွှန် တို့ အကြောင်း ကို လေ့လာ ရ မည် ဖြစ်သည် ။ အခန်း ၂ တွင် စကား ပြော ရာ ၌ ဆောင် ရန် ရှောင် ရန် လမ်းညွှန် ချက် များ ကို လေ့လာ ရ မည် ဖြစ်သည် ။ အခန်း ၃ တွင် လက်တွေ့ စကား ပြော ဆို ရာ ၌ အသုံးပြု သည့် စကား ပြော ပုံစံ အမျိုးမျိုး အနက် စကားစမြည် ပြော ခြင်း ၊ စကားဝိုင်း ဆွေးနွေး ခြင်း ၊ ကျပန်းစကားပြော ခြင်း ၊ စကားရည်လု ခြင်း ၊ ကျေးဇူးတင် စကား ပြော ခြင်း တို့ ကို လေ့လာ ရ မည် ဖြစ်သည် ။	G11	Upper Secondary
ယခင် သိ ရှိ ပြီး သော အကြောင်းအရာ များ	ယခင် ဒသမ တန်း တွင် အပြော ဆိုင်ရာ သင်ခန်းစာ အဖြစ် စကား ပြော ခြင်း က ကြီး ပုံ ၊ စကား ပြော ရာ တွင် အသံ ထွက် မှန်ကန် ရေး ၊ စကား ပြော ရာ တွင် ဆောင် ရန် ရှောင် ရန် အချက် များ ၊ တစ် ဦး ချင်း အပြော ပုံစံ များ ဖြစ် သည့် ပုံပြင် ၊ ရေဒီယို အသံလွှင့် ချက် ၊ ဟော ပြော ချက် ၊ ကျပန်းစကားပြော ခြင်း ၊ နှစ် ဦး အပြန်အလှန် အပြော ပုံစံ ဖြစ် သည့် အင်တာဗျူး ၊ အချီအချ ပြော ဆို ခြင်း ၊ ဝိုင်းဖွဲ့ အပြော ပုံစံ ဖြစ် သည့် စကားဝိုင်း ပြော ဆို ခြင်း တို့ ကို လေ့လာ လေ့ကျင့် သင်ယူ ခဲ့ ပြီး ဖြစ် ပါ သည် ။ ယခင် သိ ရှိ ပြီး သော အကြောင်းအရာ များ ကို အခြေခံ ၍ ပြော ဆို မှု စွမ်းရည် ပိုမို မြင့်တက် လာ စေ ရန် ယခု အပြော သင်ခန်းစာ များ ကို ဆက်လက် လေ့လာ သွား ရ မည် ဖြစ် ပါ သည် ။	G11	Upper Secondary
အပြော သင်ခန်းစာ များ သင်ယူ ပြီး လျှင် လုပ်ဆောင် နိုင် မည့် အချက် များ	စကား ပြော ဆို ရာ တွင် လှုပ်ရှား လုပ်ဆောင် ကြ ရသော စကားသံ ဖြစ် အင်္ဂါ များ အကြောင်း သိ ရှိ လာ မည် ။ စကားသံ တွင် အဓိက ကျ သော ဗျည်းသံ နှင့် သရသံ ၊ မြန်မာ စကား အတွက် အရေး ပါ သော တက်ကျသံ တို့ အကြောင်း ကောင်း စွာ သိ ရှိ လာ မည် ။ စကား ပြော ဆို ရာ တွင် ဌာန် က ရ ိုဏ်း ကျ စွာ ၊ အသံ ထွက် ပီယ မှန်ကန် စွာ ၊ တက်ကျသံ မှန်ကန် စွာ ပြော ဆို လာ နိုင် မည် ။ စကား ပြော ဆို ရာ တွင် မည်သို့ ပြော သင့် သည် ကို ဝေဖန် ပိုင်းခြား တတ် လာ မည် ။ စကားဝိုင်း ဆွေးနွေး ခြင်း ၊ ကျပန်းစကားပြော ခြင်း ၊ စကားရည်လု ခြင်း ၊ ကျေးဇူးတင် စကား ပြော ခြင်း တို့ မှ တစ် ဆင့် စကား ပြော စွမ်းရည် ထက်မြက် လာ ကာ မိမိ တို့ အတွေးအခေါ် အယူအဆ ထင်မြင် ချက် များ ကို ပြော ဆို တတ် လာ မည် ။ အခြေအနေ ၊ အချိန် အခါ အလိုက် ပြော သင့် ပြော အပ် သော စကား ကို ယဉ်ကျေး ချေငံ စွာ ပြော ဆို တတ် သည့် နိုင်ငံ သား ကောင်း တစ် ယောက် ဖြစ် လာ မည် ။	G11	Upper Secondary
ဧကာဒသမ တန်း မြန်မာ စာ ကျောင်း သုံး စာအုပ်	အခန်း - ၁ စကားသံ ဖြစ် ပေါ် မှု နှင့် စကားသံ သဘောတရား	G11	Upper Secondary
စကားသံ ဖြစ် အင်္ဂါ များ	လူ့ နှုတ် မှ ထွက် ၍ လူ အချင်းချင်း အပြန်အလှန် ဆက်သွယ် နိုင် သော အနက် အဓိပ္ပာယ် ရှိ သည့် အသံ ကို စကားသံ ဟု ခေါ် ပါ သည် ။ စကားသံ သည် ပြော သူ နှင့် နာ သူ တို့ ကြား ထိ ရောက် သော ဆက်သွယ် ရေး ကြား ခံ ဖြစ်သည် ။ လူ့ ခန္ဓာကိုယ် တွင် စကားသံ ကို ဖြစ် ပေါ် စေ နိုင် သော အင်္ဂါ အစိတ်အပိုင်း များ ရှိ သည် ။ စကားသံ ထုတ် လုပ် ရာ တွင် အဆုတ် မှ ထွက် လာ သော လေ သည် ထို အင်္ဂါ အစိတ်အပိုင်း အသီးသီး ကို ဖြတ် ကာ စကားသံ ကို ဖြစ် ပေါ် လာ စေ ပါ သည် ။	G11	Upper Secondary
စကားသံ ဖြစ် အင်္ဂါ များ	အဆုတ် ထဲ သို့ အသက်ရှူ သွင်း ပြီး ပြန် ထုတ် လိုက် သော လေ သည် အထက် သို့ တက် လာ ရာ အသံ ကြိုး ဟု ခေါ် သော လည်မျို အတွင်း ရှိ အမျှင် က လေး နှစ် ခု ကို ဖြတ်သန်း ပြီး နောက် ခံ တွင်း အတွင်း ရှိ စကားသံ ဖြစ် အင်္ဂါ အစိတ်အပိုင်း များ နှင့် ထိ တွေ့ ကာ စကားသံ ဖြစ် လာ သည် ။ ထို သို့ စကားသံ များ ဖြစ် အောင် ဖန်တီး နိုင် သော အင်္ဂါ အစိတ်အပိုင်း များ ကို စကားသံ ဖြစ် အင်္ဂါ ဟု ခေါ် ပါ သည် ။	G11	Upper Secondary
စကားသံ ဖြစ် အင်္ဂါ များ	စကားသံ ဖြစ် အင်္ဂါ များ သည် စကားသံ ဖြစ် ပေါ် စေ ရန် အတွက် သူ့ အတိုင်းအတာ နှင့် သူ လုပ်ဆောင် ပေး ရသည် ။ စကားသံ ဖြစ် အင်္ဂါ များ ကို ယင်း တို့ ၏ လှုပ်ရှား နိုင် မှု ၊ မ လှုပ်ရှား နိုင် မှု အပေါ် မူတည် ၍ ၂ မျိုး ခွဲခြား နိုင် ပါ သည် ။ ယင်း တို့ မှာ - ( က ) လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ ( ခ ) မ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ တို့ ဖြစ်သည် ။	G11	Upper Secondary
လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ	လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ များ မှာ အောက် မေး ခြမ်း နှင့် ဆက်စပ် လျက် ရှိ သော အင်္ဂါ အစိတ်အပိုင်း များ ဖြစ်သည် ။ စကားသံ ဖြစ် ပေါ် စေ ရန် အကူအညီ ပေး သော အစိတ်အပိုင်း များ ဖြစ် ပြီး က ရ ိုဏ်း ဟု လည်း ခေါ် သည် ။ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ ၇ မျိုး ရှိ သည် ။	G11	Upper Secondary
လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ	ယင်း တို့ မှာ ( က ) လျှာ ရင်း ( ခ ) လျှာ နောက် ( ဂ ) လျှာ လယ် ( ဃ ) လျှာ ရှေ့ ( လျှာဖျား အနီး ) (င) လျှာဖျား ( စ ) အောက် နှုတ်ခမ်း ( ဆ ) လျှာ ခင် တို့ ဖြစ်သည် ။	G11	Upper Secondary
လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ	ထို အင်္ဂါ အစိတ်အပိုင်း များ အပြင် လည်မျို အတွင်း ရှိ အသံ ကြိုး နှစ် ချောင်း သည် လည်း စကားသံ ထုတ် လုပ် ရာ တွင် ပါ ဝင် ရသည့် လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ အစိတ်အပိုင်း ဖြစ်သည် ။	G11	Upper Secondary
မ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ	မ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ များ မှာ အာခေါင် အထက် ခြမ်း နှင့် ဆက်စပ် လျက် ရှိ သော အင်္ဂါ အစိတ်အပိုင်း များ ဖြစ်သည် ။ စကားသံ ဖြစ် ပေါ် ရာ နေရာ ဖြစ် ပြီး ဌာန် ဟု လည်း ခေါ် သည် ။ မ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ ၇ မျိုး ရှိ သည် ။	G11	Upper Secondary
မ လှုပ်ရှား နိုင် သော စကားသံ ဖြစ် အင်္ဂါ	ယင်း တို့ မှာ - ( က ) လည်ချောင်း ( ခ ) အာခေါင် ပျော့ ( ဂ ) အာခေါင် မာ ( ဃ ) အာ ထိပ် (င) သွား ( ဆ ) နှာခေါင်း တို့ ဖြစ်သည် ။ ( စ ) အထက် နှုတ်ခမ်း	G11	Upper Secondary
