Title	Text	Grade	Level
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	ဒွါဒသမ တန်း မြန်မာ စာ အတွက် ချမှတ် ထား တဲ့ တတ် မြောက် မှု စွမ်းရည် တွေ ကို ရောက် အောင် သင်ကြား ပေး နိုင် မဲ့ သင်ခန်းစာ များ ကို ရွေးချယ် ခဲ့ ပါ တယ် ။ တိုင်းရင်းသား များ က မြန်မာ စာ ကို အသုံးချ ဘာသာစကား အဖြစ် လွယ်လွယ်ကူကူ အသုံးပြု နိုင် ဖို့ အဓိက ရည်ရွယ် တဲ့ အတွက် မြန်မာ စာပေ ၏ ခက်ခဲ နက်နဲ တဲ့ သင်ခန်းစာ များ ကို မ ရွေးချယ် ခဲ့ ပါ ။	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	အပိုင်း ( ၁ ) အပြော သင်ခန်းစာ နှင့် အပိုင်း ( ၃ ) အရေး သင်ခန်းစာ များ ရွေးချယ် တဲ့ အခါ ဒီ သင်ခန်းစာ များ ပါ သဘောတရား နည်း နာ တို့ ကို လက်တွေ့ အသုံးချ ပြီး ပြော နိုင် ရေး နိုင် ဖို့ ရည်ရွယ် ရွေးချယ် ပါ တယ် ။ အပိုင်း ( ၂ ) အဖတ်အရွတ် သင်ခန်းစာ များ ကို ရွေးချယ် ရာ မှာ မြန်မာ စာပေ ရဲ့ အနှစ်သာရ လဲ မ ပျောက် အောင် ကျောင်းသား / သူ တို့ ရဲ့ စဉ်းစား တွေး ခေါ် နိုင် စွမ်း လဲ ရင့်သန် အောင် သင်ခန်းစာ များ ကို ရွေးချယ် ကြ ပါ တယ် ။	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	""""""" တိုင်းရင်းသား စကားပုံ နဲ့ တိုင်းရင်းသား ပုံပြင် တွေ ကို ပြဋ္ဌာန်း ထား တဲ့ အတွက် တိုင်းရင်းသား လူမျိုး အသီးသီး ရဲ့ ဓလေ့ထုံးစံ ၊ ကိုးကွယ် ယုံကြည် မှု ၊ စာပေ ယဉ်ကျေး မှု အတွေးအခေါ် အယူအဆ နဲ့ နေ ထိုင် မှု ဘဝ စ ရိုက် လက္ခဏာ များ ကို သိ ရှိ လေ့လာ ခွင့် ရ နိုင် ပါ တယ် ။ ဒါ့အပြင် တိုင်းရင်းသား စကားပုံ နဲ့ ပုံပြင် ကို လေ့လာ ခြင်း ဖြင့် လူမျိုး အသီးသီး ၏ အတွေးအမြင် အယူအဆ များ မှာ လဲ ကွာခြား မှု သိပ် မ ရှိ လှ ဘဲ တန်ဖိုး ထား မှု များ တူညီ နေ ကြောင်း တွေ့ မြင် နိုင် ပါ တယ် ။ တိုင်းရင်းသား အသီးသီး ၏ စာပေ ယဉ်ကျေး မှု တို ကို တန်ဖိုး ထား လို စိတ် ၊ လူမျိုး အချင်းချင်း ချစ်ကြည် ရင်းနှီး စိတ် များ ပို ၍ ဖြစ် ပေါ် စေ နိုင် ပါ တယ် ။ """" """" """""""	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	တတ် မြောက် မှု စွမ်းရည် အလိုက် သင်ခန်းစာ ရွေးချယ် ချက် တွေ ကို အောက် မှာ ဖော်ပြ ထား ပါ တယ် ။ ဒွါဒသမ တန်း မြန်မာ စာ သင်ခန်းစာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၁ ) အပြော သင်ခန်းစာ ( ၁ ) မြန်မာ ဘာသာစကား ကို ထိထိရောက်ရောက် မှန် မှန်ကန် ပြော ဆို နိုင် ခြင်း ( ၂ ) ဒြပ်မဲ့ ယဉ်ကျေး မှု အမွေအနှစ် ဖြစ် သော ဘာသာစကား နှင့် စာပေ ကို တန်ဖိုး ထား မြတ်နိုး ခြင်း	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	စဉ် သင်ခန်းစာ အကြောင်းအရာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၁ ) အပြော သင်ခန်းစာ ၁ မြန်မာ စကား သံ နှင့် အနက် အဓိပ္ပာယ် ( ၁ ) ၂ နေရာ ဒေသ အရပ် မျက်နှာ ကို အစွဲပြု သည့် ဓလေ့ သုံး စကား များ ( ၂ ) ၃ ဗန်း စကား ပေါ်ပေါက် ပုံ များ ( ၁ ) ၄ အသွင် ကွဲ မြန်မာ စကား များ ( ၂ ) ၅ စကား သင်္ကေတ ရော သုံး မှု ( ၁ ၊ ၂ ) ၆ ဥပစာ ( ၁ ၊ ၂ )	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	ဒွါဒသမ တန်း မြန်မာ စာ သင်ခန်းစာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၂ ) အဖတ်အရွတ် သင်ခန်းစာ ( ၁ ) ရသ စာပေ ၏ အလှ ၊ ရသ စာပေ ၏ တန်ဖိုး ကို ကြည့် တတ် ၊ မြင် တတ် ၊ ခံစား တတ် ခြင်း ( ၂ ) ခေတ် အသီးသီး ၌ ပေါ်ထွန်း ခဲ့ သော ကဗျာ ပုံစံ အမျိုးအမျိုး ၏ အသံ နှင့် အနက် ကို ခံစား တတ် ခြင်း ( ၃ ) ရသ စာပေ လောက နှင့် ပြင်ပ လောက ဆက်စပ် ရှုမြင် ဝေဖန် သုံးသပ် တတ် ခြင်း	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	စဉ် သင်ခန်းစာ အကြောင်းအရာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၂ ) ၁ အဖတ်အရွတ် သင်ခန်းစာ ( စကားပြေ ) ကျ စွာ မင်း မိထွေး တော် ကျောက်စာ ( ၁ ၊ ၃ ) ၂ သစ္စာ ပညာ ဝီရိယ ( ၃ ) ၃ ဘုရား ဖူး သွား ခြင်း ( ၁ ၊ ၃ ) ၄ လူ့ အသည်း ( ၃ ) ၅ အမှောင် ( ၃ ) ၆ တိုင်းရင်းသား ပုံပြင် နှင့် စကားပုံ များ ( က ) မိဘမဲ့ ပညာ ရှိ က လေး သမ္မတ ဖြစ် လာ ပုံ ( ကချင် ပုံပြင် ) ( ခ ) တိုင်းရင်းသား စကားပုံ များ ( ၁ ၊ ၃ ) အပိုင်း ( ၂ ) အဖတ်အရွတ် သင်ခန်းစာ ( ကဗျာ ) ၁ ပညာ ရဲရင့် ပွဲလယ်တင့် ( ၁ ၊ ၂ ၊ ၃ ) ၂ တံခွန်တိုင် သိကြား ထင့် ( ၁ ၊ ၂ ၊ ၃ ) ၃ အရသာ ကြီး ခြံ စပ် သီး ( ၁ ၊ ၂ ၊ ၃ ) ၄ ပန်းပန် လျက် ပဲ ( ၁ ၊ ၂ ၊ ၃ ) ၅ ဖိုး မောင် လာ ပြီ ( ၁ ၊ ၂ ၊ ၃ ) ၆ ဝိညာဉ် ခြေ ရာ ( ၁ ၊ ၂ ၊ ၃ ) ၇ အဘိုး သခင်ကိုယ်တော်မှိုင်း သို့ ( ၁ ၊ ၂ ၊ ၃ )	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	ဒွါဒသမ တန်း မြန်မာ စာ သင်ခန်းစာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၃ ) အရေး သင်ခန်းစာ ( ၁ ) မြန်မာ ဘာသာစကား ကို ဆက်သွယ် မှု ကြား ခံ အဖြစ် ထိထိရောက်ရောက် အသုံးချ ရေးသား နိုင် ခြင်း ( ၂ ) စာပေ ၏ အလှ ကို ခံစား နားလည် ရာ မှ တစ် ဆင့် မိမိ စိတ်ကူးစိတ်သန်း နှင့် အတွေ့အကြုံ တို့ ကို ကိုယ်ပိုင် ဟန် ဖြင့် ရေး သား နိုင် ခြင်း	G12	Upper Secondary
သင်ခန်းစာ များ ရွေးချယ် ပြုစု ခြင်း	စဉ် သင်ခန်းစာ အကြောင်းအရာ တတ် မြောက် မှု စွမ်းရည် အပိုင်း ( ၃ ) အရေး သင်ခန်းစာ ၁ ပြော တဲ့ အခါ နဲ့ ရေး တဲ့ အခါ ( ၁ ) ၂ နည်းလမ်း ငါး သွယ် ( ၁ ) ၃ ခွန်အား ရှိ သော စာ ( ၁ ) ၄ စာ ရေး နည်း နှစ် မျိုး ( ၂ ) ၅ ရ သ ဖန်တီး သူ ရသ နှင့် ရသ ခံစား သူ ( ၂ ) ၆ ရေး ဟန် ( ၂ )	G12	Upper Secondary
စစ်ဆေး အကဲဖြတ် ခြင်း	'' ပညာ သင်ကြား ခြင်း ၏ ရည်ရွယ် ချက် အမျိုးအမျိုး ရှိ သည့် အနက် အဓိက အချက် မှာ လက်တွေ့ ဘဝ တွင် အသုံးချ နိုင် ရန် ဖြစ် သည် ။ လက်တွေ့ ဘဝ တွင် အသုံးချ ရာ တွင် သာမန် အသုံးချ ခြင်း နှင့် အဆင့်မြင့်မြင့် အသုံးချ ခြင်း တို့ ဖြစ် သည် ။	G12	Upper Secondary
စစ်ဆေး အကဲဖြတ် ခြင်း	"""အမေရိကန် ပညာ ရေး စိတ် ပညာရှင် ဘ လွန်း ( Benjamin Samuel Bloom ( February 21 , 19 13 ‒ September 13 , 1999 ) က ပညာ သင်ကြား ခြင်း ကို အဆင့် ခြောက် ဆင့် ဖြင့် ဖော်ပြ ရာ တွင် သင်ယူ ခဲ့ သည် များ ကို မှတ်မိ ခြင်း ( Remembering ) ၊ မှတ်မိ သည် များ ကို နားလည် သဘောပေါက် ခြင်း ( Under stand ing ) ၊ မှတ်မိ နားလည် သည် ကို အသုံးချ နိုင် ခြင်း ( Applying ) ၊ မှတ်မိ နားလည် အသုံးချ နိုင် သည် များ ကို ခွဲခြမ်း စိတ်ဖြာ စိစစ် နိုင် ခြင်း ( Analyzing ) ၊ ခွဲခြမ်း စိတ်ဖြာ စိစစ် သည် တို့ ကို တန်ဖိုး ချင့် တွက် အကဲဖြတ် နိုင် ခြင်း ( Evaluating ) ၊ ယင်း တို့ ကို အခြေခံ ပြီး ပေါင်းစပ် တီထွင်ဆန်းသစ် နိုင် ခြင်း ( Creating ) တို့ ဖြစ် ပါ သည် ။ '' ( အောင် မြင့် ဦး ၊ ဒေါက်တာ ။ ( ၂၀၂၃ ) ၊ စာ ၈၄‒၈၅ ၊ မြန်မာ စာ ရေး ရာ အဖြာဖြာ ၊ ပညာ ရပ်ဝန်း စာပေ ) """	G12	Upper Secondary
စစ်ဆေး အကဲဖြတ် ခြင်း	'' မှတ်မိ ခြင်း ၊ နားလည် ခြင်း နှင့် အသုံးချ ခြင်း ဆိုင်ရာ မေးခွန်း တို့ သည် အဆင့် နိမ့် မေးခွန်း များ ဖြစ် ၍ သုံးသပ် ခြင်း ၊ အကဲဖြတ် ခြင်း နှင့် ဖန်တီး နိုင် ခြင်း ဆိုင်ရာ မေးခွန်း တို့ သည် အဆင့်မြင့် မေးခွန်း များ ဖြစ် သည် ။ အဆင့် နိမ့် မေးခွန်း များ သည် စာသင် သား ၏ လေ့ ကျက် မှု ၊ နားလည် မှု တို့ ကို အကဲခတ် ရာ ၊ စာသင် သား ၏ အား နည်း ချက် ၊ အား သာ ချက် ကို ခွဲခြမ်း စိတ်ဖြာ ရာ တို့ ၌ သင့်လျော် သည် ဟု ပညာရှင် တို့ ဆို ကြ သည် ။ အဆင့်မြင့် မေးခွန်း တို့ က မူ စာသင် သား တို့ နက်နက်ရှိုင်းရှိုင်း ချင့်ချင့်ချိန်ချိန် စဉ်းစား တတ် အောင် အားပေး သည် ။ ပြဿနာ ကို ဖြေရှင်း သည့် အကျင့် ရ အောင် ထောက်ပံ့ ပေး သည် ။ ဆွေးနွေး တတ် အောင် လေ့ကျင့် ပေး သည် ။ မိမိ ဖာ သာ ရှာဖွေ စူးစမ်း တတ် အောင် လေ့ကျင့် ပေး သည် ။ '' ( စော လူ ။ ( ၂၀၁၈ ) ၊ စာ ‒ ၆၅ ၊ ပညာ ရေး ရာ မြန်မာ စာ ရေး ရာ ၊ မုံရွေး စာပေ )	G12	Upper Secondary
စစ်ဆေး အကဲဖြတ် ခြင်း	""""""" ဆရာ ကြီး တို့ ရဲ့ လမ်းညွှန် ချက် တွေ ကို အလေးထား လိုက်နာ ပြီး G12 မြန်မာ စာ သင်ခန်းစာ တွေ ကို စစ်ဆေး အကဲဖြတ် တဲ့ လေ့ကျင့်ခန်း များ ပြုစု ရာ မှာ Bloom’sTaxonomy အဆင့် ၆ ဆင့် ထိ ရောက် အောင် ပြုစု ထား ပါ တယ် ။ ဒါ့အပြင် ( က ) Collaboration ( အုပ်စု နှင့် ဆောင်ရွက် တတ် ခြင်း ၊ အတွေး ခေါ် မျှဝေ ခြင်း ၊ အဖြေ များ အတူ ရှာ ခြင်း ) ( ခ ) Communication ( နှုတ် အား ဖြင့် / ကိုယ် အား ဖြင့် ဆက်သွယ် နိုင် ခြင်း ... .. စာဖတ် ၊ စာ ရေး ၊ စကား ပြော ခြင်း ) ( ဂ ) Critical Thinking and ProblemSolving ( ပြဿနာ များ ၏ အဖြေ များ ကို ရှာဖွေ နိုင် ခြင်း ၊ အမှား ပြင်ဆင် ခြင်း ) ( ဃ ) Creativity and Innovation ( ဘောင်ခတ် ထား သော အခြေ နေ မှ ပြင်ပ သို့ ထွက် ၍ တွေး ခြင်း ) (င) Citizenship ( တရားမျှတ ခြင်း နှင့် ပဋိပက္ခ ဖြေရှင်း သည့် စိတ်ဓာတ် ရှိ ခြင်း ) ဆို တဲ့ ၂၁ ရာ စု ကျွမ်းကျင် မှု များ နှင့် ကိုယ်ရည်ကိုယ်သွေး ကျွမ်းကျင် မှု များ ( 5Cs ) ရောက် အောင် သင်ခန်းစာ နှင့် လေ့ကျင့်ခန်း များ ကို ပြုစု ထား ပါ တယ် ။ """" """" """""""	G12	Upper Secondary
စစ်ဆေး အကဲဖြတ် ခြင်း	သင်ခန်းစာ များ ကို လေ့လာ ရာ မှာ ဖြစ် စေ ၊ လေ့ကျင့်ခန်း များ ဖြေဆို ရာ မှာ ဖြစ် စေ ဆရာ က ဗဟို ပြု သင်ကြား ဖို့ မ ဟုတ် ဘဲ ကျောင်းသား / သူ တို့ အတူ ပူးပေါင်း ပါ ဝင် လေ့လာ ဖြေဆို စေ နည်း တို့ ကို အသုံးပြု ရ မှာ ဖြစ် ပါ တယ် ။ သင်ခန်းစာ အလိုက် ဟောပြော ဆွေးနွေး ခြင်း နည်း ( Lecture Discussion Method ) ၊ မေးခွန်း ဖြေ စေ နည်း ( Question and Answer Method ) ၊ ပုံ ပြော သင်ကြား နည်း ( StoryTelling Method ) ၊ ခြုံ ယူ ဆင်ခြင် နည်း ( Inductive Method ) ၊ သရုပ်ဆောင် သင်ကြား နည်း ( Role Play Method ) ၊ ဉာဏ် ဖွင့် ဆွေးနွေး ခြင်း ( Brain Storm ing Method ) နည်း တွေ နဲ့ အလျဉ်းသင့် သလို သင်ကြား ပေး ဖို့ လိုအပ် ပါ တယ် ။	G12	Upper Secondary
နိဂုံး	ကြား ကာလ G12 မြန်မာ စာ သင်ရိုးသစ် ကို ပြုစု သူ ဆရာ ကြီး ၊ ဆရာ မ ကြီး တို့ က ဦးနှောက် နဲ့ နှလုံးသား ပေါင်းစပ် ပြီး ပြုစု ထား သလို သင်ကြား ပေး မဲ့ ဆရာ ၊ ဆရာ မ များ နဲ့ သင်ယူ မဲ့ ကျောင်းသား ၊ ကျောင်းသူ တို့ က လဲ ဦးနှောက် နဲ့ စဉ်းစား ၊ နှလုံးသား နဲ့ ခံစား ပြီး လေ့လာ ကြ မယ် လို့ အလေးအနက် ယုံကြည် မျှော်လင့် မိ ပါ တယ် ။	G12	Upper Secondary
အပိုင်း ၁ အပြော သင်ခန်းစာ	ဆောင်းပါး စကား ‌ ပြေ	G12	Upper Secondary
