Title	Text	Grade	Level
လေ့လာမှု နယ်ပယ် ငါး ရပ်	( ဂ ) ကာလဒေသ - ကဗျာ နှင့် သက်ဆိုင် သော ကာလ ကို မှန်းဆ ကြည့် ပါ ။ နေ့ လား ၊ ည လား ၊ မည်သည့် လ ၊ မည်သည့် နှစ် ၊ မည်သည့် ခေတ် နည်း ။ ကဗျာ နှင့် သက်ဆိုင် သော ဒေသ ကို မှန်းဆ ကြည့် ပါ ။ အိမ်တွင်း ၊ အိမ်ပြင် ၊ မြို့ပြ ၊ ကျေးရွာ ၊ တောတောင် ၊ ရေမြေ စသည့် နေရာဒေသ နှင့် အချိန်ကာလ ကို မှန်းဆ နိုင် လေ့လာ နိုင် မှ သာ လျှင် ကဗျာ ၏ အဓိပ္ပာယ် ပိုမို ထင်ရှား ကျယ်ပြန့် လာ မည် ။	G11	Upper Secondary
လေ့လာမှု နယ်ပယ် ငါး ရပ်	( ဃ ) ဆိုလိုရင်း - ကဗျာ ၏ ဆိုလိုရင်း ကို ကောင်း စွာ သိရှိ နိုင် ရန် အတွက် ကဗျာ ပါ စကား အသုံးအနှုန်း တို့ ကို လေ့လာ ရ မည် ။ ကျောင်းသုံးစာအုပ် တွင် ဖွင့်ဆို ပြ ထား သည့် အနက် အဓိပ္ပာယ် သာမက မြန်မာ အဘိဓာန် အသုံးချ ၍ အဓိပ္ပာယ် ရှာဖွေ သည့် အလေ့အထ ရရှိ အောင် လေ့လာ သင်ယူ မည် ။ ကဗျာ ပါ ဝါကျ များ ကို စကားပြေ ဖြင့် ဆိုလိုရင်း ပြန်ဆို ရေးသား ပါ ။ ကဗျာ ကို လွယ်ကူ သော စကား တို့ ဖြင့် တိကျ ရှင်းလင်း စွာ စကားပြေ ပြန် ကြည့် ပါ ။ ကဗျာ သည် လွတ်လပ် သော စာပေ ဖြစ် သော်လည်း ရေး ချင် တိုင်း ရေး ၍ မ ရ ပေ ။ စိတ်ကူး ဉာဏ် နှင့် စည်းစနစ် တို့ ပေါင်းစပ် ပြီး ဖန်တီး ရသည် ။ ကာရန် တို့ ကို ငဲ့ ရသည် ။ စကား အသုံးအနှုန်း တို့ ကို ရွေးချယ် ရသည် ။ စကားလုံး တို့ ကို ကာရန် မိ စေ ရန် အတွက် အသစ် ဖန်တီး ရသည် ။ ကဗျာ ဆရာ က သူ ၏ လုပ်ပိုင်ခွင့် ထဲ တွင် ဖန်တီး ထား သော စကားလုံး တို့ ၏ ဆိုလိုရင်း အဓိပ္ပာယ် ကို ကောင်း စွာ သိရှိ နိုင် ရ မည် ။ ကဗျာ တွင် ပါ သည့် စာဆို တို့ ၏ အရေးကြီး သော စိတ်ကူး ကို မကြွင်းမကျန် ရ အောင် သတိပြု ရ မည် ။	G11	Upper Secondary
လေ့လာမှု နယ်ပယ် ငါး ရပ်	( ၃ ) အရေးအသား အဖွဲ့အနွဲ့ - ကဗျာ သည် ဘာသာစကား ကို အကောင်းဆုံး ၊ အထူးခြားဆုံး ဖန်တီး ထား သော စာလက်ရာ ဖြစ် ပါ သည် ။ စာဆို သုံး ထား သည့် စကားလုံး များ သည် ကဗျာ တွင် နေရာတကျ သင့်လျော် ညီညွတ် မှု ရှိ နေ တတ် ပါ သည် ။ ထို သို့ ကဗျာ စာဆို ၏ အသံ နှင့် ကာရန် ညီညွတ် ပြေပြစ် အောင် မည်သို့ ဖွဲ့ဆို ထား ပုံ ကို ဖော်ထုတ် ပါ ။ ကဗျာ စာဆို တို့ သည် သူ တို့ ဆိုလို ချင် သော အချက် ကို တိုက်ရိုက် သော်လည်းကောင်း ၊ သွယ်ဝိုက် ၍ သော်လည်းကောင်း ပြ တတ် ကြ သည် ။ ကဗျာ သည် ကျစ်လျစ် သော စကားလုံး များ ဖြင့် အသံ သာ အောင် ၊ အနက် အဓိပ္ပာယ် လေးနက် အောင် ဖွဲ့စပ် ထား သည့် စာ ဖြစ် သော ကြောင့် စကားပြေ ပြန် ရာတွင် ရှင်းလင်း သော အရေးသား ဖြင့် အဓိပ္ပာယ် ပေါ်လွင် အောင် ရေးသား ရ မည် ။ စကားလုံး များ ကို အကြောင်းအရာ နှင့် လိုက်ဖက် စွာ သူ နေရာ နှင့် သူ အံဝင်ခွင်ကျ ဖြစ် အောင် တိတိကျကျ ၊ ကျစ်ကျစ်လျစ်လျစ် သုံး တတ် သော စာဆို ၏ စွမ်းရည် ကို အကဲခတ် ပါ ။	G11	Upper Secondary
လေ့လာမှု နယ်ပယ် ငါး ရပ်	( ၄ ) သဒ္ဒါလင်္ကာရ အတ္ထာအတ္ထာလင်္ကာရ - သဒ္ဒါလင်္ကာရ သည် စကား တန်ဆာဆင် ခြင်း ဖြစ်သည် ။ သဒ္ဒါလင်္ကာရ ဖြစ် သော ကဗျာ့ ဂုဏ် ကို လေ့လာ ရာ တွင် ကာရန်ထပ် သော နဘေထပ် ဂုဏ် ၊ ချိုသာ သော မဓုရတာ ဂုဏ် ၊ သိ လွယ် ရှင်းလင်း သော ပသာဒ ဂုဏ် ၊ ကျစ်လျစ် သိပ်သည်း သော ဩဇ ဂုဏ် ၊ တင်စား သော သမာဓိ ဂုဏ် တို့ ကို ဖော်ထုတ် လေ့လာ ပါ ။ သမာဓိ ဂုဏ် တွင် ( ၁ ) သက်ရှိ သတ္တဝါ တို့ ၏ သဘော ကို သက်မဲ့ ဝတ္ထု ၌ တင်စား ခြင်း ၊ ( ၂ ) အဆင်း သဏ္ဌာန် ရှိ သော ဝတ္ထု ၏ သဘော ကို အဆင်း သဏ္ဌာန် မဲ့ သော ဝတ္ထု ၌ တင်စား ခြင်း ၊ ( ၃ ) အရသာ ရှိ သော ဝတ္ထု ၏ သဘော ကို အရသာ မဲ့ သော ဝတ္ထု ၌ တင်စား ခြင်း ၊ ( ၄ ) အရည် ဖြစ် သော ဝတ္ထု ၏ သဘော ကို အရည် မ ဟုတ် သော ဝတ္ထု ၌ တင်စား ခြင်း ၊ ( ၅ ) လုပ် တတ် သော သူ ၏ သဘော ကို လုပ် တတ် သူ မ ဟုတ် သော ဝတ္ထု ၌ တင်စား ခြင်း ၊ ( ၆ ) အစိုင်အခဲ ဖြစ် သော ဝတ္ထု ၏ သဘော ကို အစိုင်အခဲ မ ဟုတ် သော ဝတ္ထု ၌ တင်စား ခြင်း ဟူ သည့် တင်စား မှု အမျိုးမျိုး ကို ဖော်ထုတ် နိုင် ပါ သည် ။ အတ္ထာလင်္ကာရ သည် အနက် တန်ဆာဆင် ခြင်း ဖြစ်သည် ။ အတ္ထာလင်္ကာရ တွင် အလင်္ကာ များ ကို လေ့လာ သည် ။ စကားပြေ ပါ အရေးအသား တို့ ကို ကျောင်း တွင် သင်ကြား သော အလင်္ကာ ၅ မျိုး ဖြစ် သည့် ဝင်္ကဝုတ္တိ အလင်္ကာ ၊ ဥပမာ အလင်္ကာ ၊ ရူပက အလင်္ကာ ၊ အတိသယဝုတ္တိ အလင်္ကာ ၊ မြည်သံစွဲ အလင်္ကာ တို့ ဖြင့် စိစစ် လေ့လာ ပါ ။	G11	Upper Secondary
လေ့လာမှု နယ်ပယ် ငါး ရပ်	( ၅ ) ရသ သဘော - ကဗျာ သည် ခံစား မှု ပေး သော အဖွဲ့အနွဲ့ ဖြစ်သည် ။ ကဗျာ သည် ချစ်ခင် ခြင်း ၊ ကြည်နူး ခြင်း ၊ လွမ်းဆွတ် ခြင်း ၊ အားတက် ခြင်း စသော ခံစား မှု အမျိုးမျိုး ကို ပေး သော အဖွဲ့အနွဲ့ မျိုး ဖြစ်သည် ။ ထို ခံစား မှု ၏ အစွမ်း ဖြင့် ဘဝ အသိ ၊ ဘဝ အမြင် ကို သိမြင် လာ စေ သည် ။ ကဗျာ ကို လေ့လာ ရာ တွင် ချစ်ခင် မှု ဆို သော သိင်္ဂါရ ရသ ၊ ရယ်ရွှင် မှု ဆို သော ဟဿ ရသ ၊ ကြင်နာမှု ဆို သော ကရုဏာ ရသ ၊ ရက်စက် မှု ဆို သော ရုဒ္ဒ ရသ ၊ ရဲဝံ့ စွန့်စား မှု ဆို သော ဝီရ ရသ ၊ ကြောက်ရွံ့ မှု ဆို သော ဘယာနက ရသ ၊ မုန်းတီး မှု ဆို သော ဝိဘစ္ဆ ရသ ၊ အံ့ဩ မှု ဆို သည့် အဗ္ဗုတ ရသ ၊ တင်းတိမ် ရောင့်ရဲ မှု ဆို သည့် သန္တ ရသ ရသ ကိုး ပါး ကို ဖော်ထုတ် ပြီး ရသ ၏ အာနိသင် ကို ရရှိ အောင် လေ့လာ ရ မည် ။	G11	Upper Secondary
နည်းလမ်း ငါး ရပ်	( ၁ ) ပူးပေါင်း ဆောင်ရွက် ခြင်း - ကဗျာ သင်ခန်းစာ များ သင်ယူ ရာတွင် ကျောင်းသား များ သည် အတန်းဖော် များ နှင့် အုပ်စု ဖွဲ့ ပြီး ကဗျာ ဖွဲ့ နည်း များ ကို ဆွေးနွေး ခြင်း ၊ ကဗျာ ဆိုင်ရာ အတွေးအခေါ် များ မျှဝေ ခြင်း ၊ အသံ ကာရန် အကြောင်း ဝိုင်းဖွဲ့ ဆွေးနွေး ခြင်း ၊ ကဗျာ နှင့် ပတ်သက် သည့် သိမှတ်စရာ အဖြေ များ ကို အတူ ရှာဖွေ ခြင်း ၊ ပူးပေါင်း ကဗျာ ဖွဲ့စပ် ခြင်း တို့ ကို လုပ်ဆောင် မည် ။ လက်တွေ့ စပ်ဆို ထား သည့် ကဗျာ ကို အပြန်အလှန် ဆွေးနွေး ခြင်း ၊ စစ်ဆေး အကြံပေး ခြင်း တို့ ကို ဆောင်ရွက် မည် ။	G11	Upper Secondary
နည်းလမ်း ငါး ရပ်	( ၂ ) ဆက်သွယ် ပြောဆို ခြင်း - စိတ်ကြိုက် မြန်မာ ကဗျာ ကျောင်းသုံးစာအုပ် တွင် ပါ သော ကဗျာ သုံး စကား များ ကို အသုံးပြု ၍ ရေး ဖွဲ့စပ် ခြင်း ၊ တစ် ဦး နှင့် တစ် ဦး ဆက်သွယ် ပြောဆို မှု များ ပြု ခြင်း ဖြင့် လက်တွေ့ အသုံးချ နိုင် မည် ။ ကဗျာ နှင့် ပတ်သက် သည့် သင်ခန်းစာ အားလုံး ကို ပြောဆို ဆွေးနွေး ခြင်း ၊ ရွတ်ဖတ် ခြင်း ၊ သီဆို ခြင်း ၊ နားထောင် ခြင်း ၊ ရေးသားခြင်း စသည့် အလေ့အကျင့် ကောင်း များ ၊ ကျွမ်းကျင် မှု များ ဖွံ့ဖြိုး လာ မည် ။	G11	Upper Secondary
နည်းလမ်း ငါး ရပ်	( ၃ ) လေးနက် စွာ ဆန်းစစ် ဝေဖန် ခြင်း နှင့် ပြဿနာ ဖြေရှင်း ခြင်း - ကဗျာ သဘော ကဗျာ ဖွဲ့ နည်း နှင့် ပတ်သက် သည့် ဖြေရှင်း ရန် ရှိ သည့် ပြဿနာ များ ၊ ကဗျာ မှ ပေး သော အတွေးအခေါ် အယူအဆ ဆိုင်ရာ ပြဿနာ များ ကို အဖြေ ရှာ ခြင်း ၊ တင်ပြ ခြင်း ၊ အမှား ရှာဖွေ ခြင်း နှင့် ပြုပြင် ခြင်း တို့ ကို ပြုလုပ် ရ မည် ။	G11	Upper Secondary
နည်းလမ်း ငါး ရပ်	( ၄ ) တီထွင် ဖန်တီး ခြင်း - ကဗျာ စပ် နည်း ကို အသုံးချ ၍ ကဗျာ တစ် ပုဒ် ဖန်တီး စပ်ဆို နိုင် အောင် လေ့ကျင့် သင်ယူ မည် ။ ကဗျာ ကို လေ့လာ ရာ တွင် သမားရိုးကျ လေ့လာမှု ထက် ကဗျာ ဆရာ ၏ ကဗျာ ဆိုင်ရာ တီထွင် ဖန်တီး မှု ကို နားလည် သိရှိ အောင် သင်ယူ ပြီး မိမိ ကိုယ်တိုင် တီထွင် ဖန်တီး နိုင် အောင် လေ့ကျင့် သင်ယူ မည် ။ ဘာသာစကား ကို သမားရိုးကျ ပြောဆို ရေးသား သည့် အခြေအနေ မှ ကျော်လွန် ပြီး အတွေးအခေါ် များ ပေါင်းစပ် ကာ ပြောဆို ရေးသား နိုင် သည့် စွမ်းရည် များ ၊ နည်းလမ်း သစ် များ ဖြင့် ဆက်သွယ် မှု ထိရောက် စေ ရန် ကျောင်းသား များ ကိုယ်တိုင် တီထွင် ဖန်တီး သည့် အလေ့အထ များ ရရှိ စေ မည် ။	G11	Upper Secondary
နည်းလမ်း ငါး ရပ်	( ၅ ) နိုင်ငံသား ကောင်း ဖြစ် ခြင်း - ကဗျာ မှ တစ်ဆင့် ရသ စာပေ ခံစား ဖတ်ရှု တတ် သည့် အလေ့အထ ၊ ရသ စာပေ ဖန်တီး တတ် သည့် အလေ့အထ များ ပွားများ လာ စေ မည် ။ ကဗျာ မှ ရရှိ သော ရသ ခံစား မှု များ မှ တစ်ဆင့် တွေးခေါ်မြော်မြင် နိုင် စွမ်း ရှိ သော ၊ လူသား အချင်းချင်း စာနာ နားလည် တတ် သော ၊ လူသား ပီသ သော နိုင်ငံသား ကောင်း များ ဖြစ် လာ စေ မည် ။ အမြော်အမြင် ပြည့်စုံ ၍ စိတ် ကောင်း နှလုံး ကောင်း ရှိ သော နိုင်ငံသား ကောင်း ဖြစ် လာ စေ ရန် ကဗျာ က ပေး သော ရသ အာနိသင် ဖြင့် လေ့လာ သင်ယူ မည် ။ လူ့အဖွဲ့အစည်း အတွင်း နိုင်ငံသား တိုင်း နိုင်ငံသား ကောင်း ဖြစ် ရန် လိုအပ် ချက် ဖြစ် သည့် စိတ်ကောင်းနှလုံးကောင်း ရှိ ၍ လူ ပီသ သော လူသား များ ဖြစ် စေ ရန် မျှော်မှန်း ချက် ဖြင့် ကဗျာ သင်ခန်းစာ များ ကို သင်ယူ ရ မည် ။	G11	Upper Secondary
စာသင် နှစ် အဆုံး တွင် သိ ရှိ သွား ပြီး လုပ်ဆောင် နိုင် မည့် ရလဒ် များ	ဧကာဒသမ တန်း စိတ်ကြိုက် မြန်မာ စာ ကျောင်းသုံးစာအုပ် ကို သင်ယူ ပြီး သောအခါ ကျောင်းသူ ကျောင်းသား များ သည် အောက်ပါ တို့ ကို လုပ်ဆောင် နိုင် မည် ။	G11	Upper Secondary
