Title	Text	Grade	Level
နှိုက်နှိုက်ချွတ်ချွတ်	ဤ သို့ နှိုက်နှိုက်ချွတ်ချွတ် မေး ကြ သောအခါ လူကြီးမိဘ တို့ သည် စိတ်ရှည်လက်ရှည် နားလည် အောင် ဖြေကြား ခြင်း မရှိ ကြ ဘဲ ၊ မရေမရာ ဖြေကြား ပြီးလျှင် တိုတို နှင့် စကား ကို ဖြတ် လိုက် လေ့ ရှိ ကြ ၏ ။ ဤ သို့ တိုတို နှင့် ဖြတ် လိုက် သောကြောင့် ကလေး များ က နားမလည် နိုင် သဖြင့် ထပ်မံ ၍ မေးမြန်း ကြ သောအခါ အော်ငေါက် ကာ လွှတ် လေ့ လည်း ရှိ ကြ လေ သည် ။ သို့ဖြစ်သောကြောင့် ကလေး များ တွင် ပေါ် ၍ လာ သော သိ ချင် စိတ် ၊ တတ် ချင် စိတ် ၊ စူးစမ်း ချင် စိတ် တို့ မှာ တစ်စတစ်စ ယုတ်လျော့ သွား ကြ ကုန် ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင်လူအေး ၅ နှစ် သား တုန်း က အဘွား ဒွေးကြီး နှင့်အတူ ဓမ္မကထိက အကျော် ဘုန်းတော်ကြီး တစ် ပါး ၏ တရား ကို နာ ရန် မုပွန် ဘုရား ရင်ပြင်တော် ပေါ် သို့ လိုက် ပါ သွား လေ သည် ။ ထို ဘုန်းတော်ကြီး ဟောကြား သော တရား တွင် ပြည့်တန်ဆာမ ဟူသော စကား တစ် လုံး ပါ ၍ လာ ၏ ။ ထို စကား ကို မောင်လူအေး နားမလည် ချေ ။ တရား ပွဲ ပြီး ၍ အိမ် သို့ အပြန် လမ်း ထဲ တွင် ဘွားဒွေးကြီး အား ပြည့်တန်ဆာမ ဆို သော စကား ၏ အဓိပ္ပာယ် ကို မေး ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ပြည့်တန်ဆာမ ဆို တာ မိန်းမရွှင် ဆို တာ ပေါ့ ဟဲ့ ဟု ဘွားဒွေးကြီး က ဖြေ လေ သည် ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မိန်းမရွှင် ဆို သော စကား ၏ အဓိပ္ပာယ် ကို လည်း မောင်လူအေး နားမလည် သောကြောင့် မိန်းမရွှင် ၏ အဓိပ္ပာယ် ကို မေး ပြန် ၏ ။ ဘွားဒွေးကြီး စိတ်မရှည် လေ တော့ ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သည် ကောင်ကလေး ဟာ နှိုက်နှိုက်ချွတ်ချွတ် ဘာ တွေ ကို လျှောက် မေး တာ လဲ .. တော် ဟူ၍ ငေါက် လိုက် သောကြောင့် မောင်လူအေး မှာ ထပ် ၍ မ မေး ဝံ့ တော့ ဘဲ တိတ် ၍ သွား ရှာ ၏ ။ စိတ် ထဲ က မူ ကား အနည်းငယ်မျှ ကျေနပ် ခြင်း မရှိ ချေ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	အနောက် နိုင်ငံ များ တွင် မူ ကား မြန်မာ ပြည် မှာ ကဲ့သို့ မဟုတ် ။ ကလေး များ ၏ သိ ချင် ၊ တတ် ချင် ၊ စူးစမ်း ချင် သော စိတ် များ ကို ချိုးနှိမ် ဖို့ ဝေး စွ ၊ အထူး ပင် အားပေး ကြောင်း ကို ကြား ဖူး ၏ ။ သိ လည်း သိ ဖူး ၏ ။ သို့ဖြစ်သောကြောင့် မိမိ ၏ အလှည့် သို့ ကျ လျှင် မိမိ ၏ သားသမီး များ ၏ သိ ချင် ၊ တတ် ချင် ၊ စုံစမ်း ချင် သော စိတ် များ ကို ကြိုးစား ကာ အားပေး အံ့ ဟု မောင်လူအေး ဆုံးဖြတ် ထား သော ဟူ ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မိမိ ၏ သားကလေး မောင်လူမွှေး ကား အသက် ၄ နှစ် အတွင်း ဝင် လာ ပြီ ဖြစ် သောကြောင့် အတော် ပင် စကား ပြော တတ် နေ လေ ပြီ ။ အပျံ သင် စ ငှက် ကလေး ကဲ့သို့ အလွန် စကား ပြော ချင် ၏ ။ အမေးအမြန်း ထူ လှ ၏ ။ သိ ချင် တတ် ချင် စုံစမ်း ချင် လှ ပေ သည် ။ သူ အမေးအမြန်း ထူ လှ သောကြောင့် သူ့ အမေ ၊ သူ့ အဒေါ် များ စိတ်မရှည် ကြ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	တစ် ခါ သော် မောင်လူအေး ရုံး မှ ပြန် လာ ပြီး နောက် အိမ် ဘေး ဝရန်တာ ထွက် ကာ သားကလေး မောင်လူမွှေး ၊ သမီးကလေး မယ်မွှေး တို့ နှင့်အတူ ထိုင် နေ ၏ ။ သမီးကလေး ကား ပန်း ဆို သော စကား တစ် လုံး အပြင် မည် သည့် စကား ကို မျှ မ တတ် သေး ။ မောင်လူမွှေး ကား ထွေရာလေးပါး ထင် ရာ များ ကို ပြော ကြား ၍ နေ လေ သည် ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဤ သို့ ပြော ကြား နေ ခိုက် စာကလေး သုံး ကောင် တို့ သည် အနီးအနား သရက်ပင် ပျို ပေါ် သို့ ပျံတက် လိုက် ၊ သရက်ပင် အောက် မြေ ပြောင်ပြောင် ပေါ် သို့ ပျံဆင်း လိုက် နှင့် ဆူညံ စွာ မြူးထူး ပျော် ပါး နေ ကြ လေ သည် ။ မောင်လူအေး က သမီးကလေး မယ်မွှေး အား ထို စာကလေး တို့ ကို လက်ညိုး ထိုး ၍ ပြ နေ ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" ထိုအခါ မောင်လူမွှေး က .. ဖေဖေ .. ဖေဖေ စာကလေး တွေ ဟာ ဘာဖြစ်လို့ ဖိနပ် မ စီး သလဲ """" ဟု မေး လိုက် ၏ ။ """	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" သား ၏ အမေး ကို ရုတ်တရက် ဖြေ ရန် ခက် သွား သောကြောင့် """" ဘာဖြစ်လို့ လဲ သား ရဲ့ """" ဟု ပြန် ၍ မေး လိုက် ၏ ။ """	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင် မြေကြီး ပေါ် ဆင်း ရင် မေမေ က ဖိနပ် စီး ရ မယ် ပြော တယ် ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	စာကလေး တွေ မြေကြီး ပေါ် ဆင်း တော့ ဘာဖြစ်လို့ ဖိနပ် မ စီး ဘူး လဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင် မြေကြီး ပေါ် ကို ဖိနပ် မ ပါ ဘဲ ဆင်း ရင် ခြေ အေး မှာ စိုး လို့ ပေါ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	စာကလေး ကော ခြေ မအေး ဘူး လား	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	စာကလေး လဲ အေး မှာ ပေါ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" သို့ဖြစ်ရင် စာကလေး က ဘာဖြစ်လို့ ဖိနပ် မ စီး ဘူး လဲ """""""	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင် က ခြေ အေး ရင် ဖျား မှာ စိုး လို့ ပေါ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	စာကလေး ကော ခြေ အေး ရင် မ ဖျား ဘူး လား	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သူ တို့ က တော့ မ ဖျား ဘူး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဘာဖြစ်လို့ လဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သူ တို့ က တော့ ငှက် ဟာ ကိုး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ငှက် တော့ ဘာဖြစ်လို့ မ ဖျား ဘူး လဲ ။ မောင် က တော့ ဘာဖြစ်လို့ ဖျား သလဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ငှက် တော့ တိရစ္ဆာန် ဟာ ကိုး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	တိရစ္ဆာန် ဆို တာ ဘာလဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင်လူအေး အဖြေ ရ ခက် နေ ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" အတော် ကလေး ကြာ အောင် မ ဖြေ သေး ဘဲ တွေ့ ၍ နေ ပြီး မှ """" တိရစ္ဆာန် ဆို တာ ဉာဏ် မရှိ ဘူး ။ စား ဖို့ အိပ် ဖို့ ပဲ သိ တယ် """""""	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင်လူမွှေး နားမလည် ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သူ့ စိတ် ထဲ တွင် ရှုပ် သည် ထက် ရှုပ် ၍ သွား လေ ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဖေဖေ ဉာဏ် ဆို တာ ဘာလဲ သာ ၍ ခက် လေ ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဉာဏ် ဆို တာ သိတတ် တာ ပေါ့ ကွဲ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	"'' သိတတ် တယ် ဆို တာ ဘာလဲ ကြာ လေ ဆိုး လေ ဖြစ် လေ သဖြင့် မောင်လူအေး အကျပ်တွေ့ နေ လေ ပြီ ။ """""""	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သိတတ် တယ် ဆို တာ ည အိပ်ရာ မ ဝင် ခင် ဘုရား ရှိခိုး တာ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	အဖေ အမေ ကို ရှိခိုး တာ တွေ ကို ဆို တာ ပေါ့ ကွဲ့ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဖေဖေ လဲ သည့် ထက် ရှင်း အောင် မ ဖြေ တတ် တော့ ဘူး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	စာကလေး ဟာ ကော ည ကျ ရင် မောင် တို့ လို ဘုရား မ ရှိခိုး ဘူး လား	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဘာ ရှိခိုး မလဲ ။ မ ရှိခိုး ဘူး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဘာဖြစ်လို့ မ ရှိခိုး ဘူး လဲ ဖေဖေ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	တိရစ္ဆာန် ဟာ ကိုး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" တိရစ္ဆာန် ဆို တာ ဘာလဲ """""""	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	အခု ပဲ ပြော ပြီး တယ် မဟုတ်လား	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ပြန် ပြော ပါ အုံး ဖေဖေ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင်လူအေး တို့ သားအဖ ရှုပ်ထွေး နေ ကြ လေ ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ကံ အားလျော်စွာ ခင်သန်းမြင့် ဝရန်တာ သို့ ထွက် ၍ လာ ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	အတော် ပဲ ဟေ့ - မောင်မွှေး တို့ မောင်နှမ ကို သကြားလုံး ကလေး တွေ ပေး လိုက် ပါ ကွယ် ဟု ပြော လိုက် တော့ မှ ကလေး နှစ် ယောက် သူ တို့ ၏ အမေ ဆီ သို့ ပြေး သွား ကုန် ကြ ၏ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	အကယ်၍ သာ ခင်သန်းမြင့် ပေါ် မ လာ လျှင် မောင်လူမွှေး တို့ သားအဖ မည်မျှ ကြာ အောင် ရှုပ်ထွေး နေ ကြ မည် မ သိ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ထို့နောက် ဆယ် ရက် ခန့် ကြာ သော် မောင်လူအေး တို့ အိမ် တွင် မွေး ထား သော ကြောင်မ ကြီး သည် သားလေး သုံး ကောင် ကို မွေး ၏ ။ မောင်လူမွှေး မှာ ပျော် ၍ မဆုံး တော့ ပြီ ။ ကြောင်သား ကလေး တွေ အနား မှ မ ခွာ ၊ ကြောင်မ ကြီး မှာ လည်း သူ့ သားကလေး များ ကို ယူ သွား မည် စိုး သောကြောင့် တထိတ်ထိတ် နှင့် နေ ရှာ ၏ ။ အိမ် သို့ လူ လာ တိုင်း ကြောင်သား ကလေး များ အကြောင်း ကို အားရပါးရ မောင်လူမွှေး ပြောပြ လေ သည် ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	""" ကြောင်သား ကလေး တွေ ကို မွေး ပြီး နောက် ၁၅ ရက် ခန့် ကြာ သောအခါ ဒေါက်တာ ဒေါ်ရင်မေ သည် မောင်လူအေး တို့ အိမ် သို့ လာ ၏ ။ မောင်လူမွှေး သည် မိမိ ၏ အဖေ နား ကပ် ပြီးလျှင် """" ဒါ ဘယ်သူ လဲ ဖေဖေ """" ဟု မေး ၏ ။ """	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ဒေါက်တာ ဒေါ်ရင်မေ ဆို တာ သူ ပေါ့ ကွဲ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သူ ဘာ လာ လုပ် သလဲ ဖေဖေ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မေမေ့ ဗိုက် ထဲ မှာ ရှိ တဲ့ မောင့် ညီကလေး ကို မွေး ပေး ဖို့ မေမေ့ ကို လာ ကြည့် တယ်	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ညီကလေး ကို ဘယ် တော့ မွေး မလဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	တစ် လ လောက် ကြာ ရင် မွေး မယ် ထင် ပါ ရဲ့	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မွေး တဲ့ အခါ သူ က ဘာ လုပ် မလဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	သူ က မွေး ပေး မှာ ပေါ့ ။ ဒေါက်တာ ဟာ ကိုး	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ကြောင်သား ကလေး ကို မွေး တုန်း က ကော သူ့ ကို ဘာဖြစ်လို့ မ ခေါ် ဘူး လဲ	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	မောင်လူအေး အခက်ကြုံ ပြန် ပြီ ။	G8	Lower Secondary
နှိုက်နှိုက်ချွတ်ချွတ်	ချက်ချင်း မ ဖြေ နိုင် ။	G8	Lower Secondary
