Word	Count
သစ္စာ	10
အနီး	10
တည်း	10
ဆရာ	10
အတွက်	10
မှန်	10
တိရစ္ဆာန်	10
တည်	9
ရဲ့	9
အရပ်	9
ချောင်း	9
နားလည်	9
မင်း	9
အပေါင်း	9
လိမ့်	9
ကျွန်မ	9
အရည်အချင်း	9
ဝံပုလွေ	9
ရသေ့	9
ကျွေး	9
ဟုတ်	9
အမှန်	9
အများ	9
မည့်	9
ငါ့	9
သင်ခန်းစာ	8
မောင်လေး	8
သူ့	8
အ	8
ထံ	8
ကူး	8
ကဲ့သို့	8
သံ	8
ချစ်	8
မိတ်ဆွေ	8
အလွန်	8
သစ်သီး	8
အသီး	8
ဖမ်း	8
သေး	8
အသင်	8
ပစ္စည်း	8
ကုန်	8
နည်း	8
သတ္တဝါ	8
ကလေး	8
စောင်းတန်း	8
အချိန်	8
မြေပြို	8
နဲ့	7
ထဲ	7
ပြောင်း	7
ထန်းရွက်	7
ဖတ်စာ	7
နေ့	7
ပဲ	7
ဆယ်	7
ခြင်္သေ့	7
တာ	7
ဘူး	7
အကြောင်းအရာ	7
နောက်	7
ကား	7
ထက်	7
ပေ	7
မြား	7
စဉ်	7
ကိုင်	7
လှ	7
ကြိုးစား	7
၅	7
ဖော်ပြ	7
တန်း	6
ဒယ်	6
ဆောင်	6
ယခု	6
ချင်	6
အဖြစ်	6
တိုင်းပြည်	6
ဗဟုသုတ	6
တက္ကသိုလ်	6
မျှ	6
မျက်နှာ	6
ချမ်းသာ	6
အိမ်	6
ဟူ၍	6
ဆီ	6
အသက်	6
အကြောင်း	6
ကိုယ်	6
ယောက်	6
ကြည့်	6
ဆဲ	6
ဟူသော	6
ရွှေ	6
ခူး	6
ပေါင်း	6
အခြား	6
အသုံး	6
ချင်း	6
၄	6
ဆရာကြီး	6
ပုဒ်	6
အိပ်	6
၈	6
ခင်ဗျား	6
တစ်ဖက်ကမ်း	6
ဖူးမြော်	6
လော့	6
အစား	6
ဆွဲ	6
ခံ	6
ခြောက်	6
ထုံး	6
ထီးတော်	6
ထို့နောက်	5
လျင်မြန်	5
နွယ်	5
မြည်တမ်း	5
ဖို့	5
ကြွေ	5
ရှာ	5
သရက်သီး	5
ကိုက်	5
ဘဝ	5
အကျိုးကျေးဇူး	5
ဟန်ဆောင်	5
ကြိုး	5
အမျိုးမျိုး	5
အံ့	5
ဝပ်	5
“	5
ဆိုင်ရာ	5
ရိုသေ	5
ခါ	5
မြောက်	5
ပန်းပု	5
ထည့်	5
လက်	5
နား	5
သတည်း	5
နံ့	5
ပန်းချီ	5
”	5
တော	5
သလို	5
တင်	5
မှည့်	5
ချည်	5
တပို့တွဲ	5
စာဖတ်	5
နိုင်ငံတော်	5
စာလုံးပေါင်း	5
-	5
သာဓက	5
ခိုး	5
ပူဇော်	5
ဆင်ခြင်	5
သီချင်း	5
ခေါင်းဆောင်	5
ကျေးဇူး	5
တောင်	5
ကိစ္စ	5
လဲ	5
အထက်	5
စစ်	5
၁၃	5
ခွန်အား	5
ပတ်	5
ခန္ဓာကိုယ်	5
မြို့	5
လိုအပ်	5
နိုင်ငံ	5
ဟူ	4
အမည်	4
အကဲခတ်	4
တွေး	4
ဖွယ်	4
ကတိ	4
လေ့	4
ကျုပ်	4
(င)	4
နွား	4
ထုတ်	4
မှတ်	4
ချုပ်	4
ပညာရှင်	4
လား	4
ရယ်	4
နေ့စဉ်	4
အရေး	4
မြင့်	4
ဘယ်	4
ဆက်လက်	4
လက်တွေ့	4
ကပ်လှူ	4
မီ	4
ကြည်ညို	4
ရင်	4
ပြင်	4
ဘုရား	4
ဆိုင်	4
မြန်မာ့	4
စရာ	4
အချို့	4
နောင်	4
ဒါ	4
ပို့	4
ဓား	4
သတ္တိ	4
လှူဒါန်း	4
စိန်	4
သမျှ	4
မြေ	4
တို	4
ဖူး	4
တိုက်	4
အငြင်းပွား	4
အရ	4
ပါရိကာ	4
ကျွမ်းကျင်	4
ဆင်း	4
ချက်	4
ပြည့်စုံ	4
လျှောက်	4
ကြောက်လန့်တကြား	4
လှံ	4
သမိုင်း	4
ရွာ	4
ခပ်	4
အကြီးအမှူး	4
သဘော	4
ကျောင်းသင်္ခမ်း	4
အထိ	4
အမြင့်	4
ပြင်း	4
ပီဠိယက္ခ	4
ဘိ	4
ဆိုရိုးစကား	4
မိဂသမ္မဒါ	4
စူးစမ်း	4
ရိုး	4
၆	4
ပန်းယွန်း	4
အကျိုး	4
သေ	4
ဖြုတ်	4
ပန်းပဲ	4
မူလတန်း	4
ချဉ်းကပ်	4
ပန်းထိမ်	4
ပန်းပွတ်	4
ဆင့်	4
ပန်းတမော့	4
သောက်	4
အနံ့	4
ထန်းပင်	4
ပန်းတဉ်း	4
ပန်းတော့	4
သင်ချိန်	4
သီပေါမင်း	4
အချက်	4
ကျောက်စာတိုင်	3
တာဝန်	3
ခေါင်းလောင်း	3
ညီညွတ်	3
ခုန်	3
အဆင့်ဆင့်	3
မိခင်	3
ဒုကူလ	3
ကွ	3
တန်	3
စံ	3
အုပ်ချုပ်	3
ရင်း	3
ဖက်	3
ရဲ	3
ပြဿနာ	3
အဆွေ	3
တူ	3
အင်္ဂတေ	3
သွယ်	3
သစ်	3
ရုပ်	3
တပ်ဆင်	3
ခက်	3
ဖလား	3
နာ	3
လေ့ကျင့်	3
ဖြည့်စွက်	3
ပွတ်	3
ဆပ်	3
ထိပ်	3
အနုပညာ	3
ကြေး	3
အဆုံးအဖြတ်	3
ကိုယ်တိုင်	3
အိုး	3
တွင်း	3
တ	3
စားပွဲ	3
ဝတ္ထု	3
နားထောင်	3
ကြောက်	3
စာစောင်	3
မိုး	3
စကားပြေ	3
လောက	3
ယဉ်ကျေး	3
မင်အိုး	3
ပြည်	3
ဆရာဖေ	3
ခေါ်	3
ချီး	3
ဘွဲ့	3
ခွဲ	3
တီထွင်	3
တီးလုံး	3
အချင်းချင်း	3
ကြိုက်	3
ချီးမြှင့်	3
စတုတ္ထ	3
ထိန်း	3
တပ်	3
တောင်း	3
လိုက်နာ	3
နှဲ	3
အနည်းငယ်	3
ရုံ	3
ရက်	3
အောင်မြင်	3
လှူ	3
မျက်စိ	3
ပွင့်	3
ကျောကုန်း	3
အထူးသဖြင့်	3
ဝေ	3
ရာသီ	3
ရောင်	3
ရပ်	3
စီကုံး	3
အရှင်မင်းကြီး	3
အသိ	3
သိုးအုပ်	3
ပတ်သက်	3
သတ်မှတ်	3
ပျောက်ဆုံး	3
ပြောင်းရွေ့	3
အပြင်	3
ရွှေရောင်	3
ကျန်	3
ကူညီ	3
သခင်	3
ဥသျှစ်သီး	3
ထ	3
ဖခင်	3
ပျံ	3
သဘောထား	3
ဖြည်းညင်း	3
ခုနှစ်	3
အလံ	3
မေးမြန်း	3
ကြံ့	3
ရှေ့	3
ပုတ်ခတ်	3
ငှက်	3
ကွယ်	3
စေတီ	3
ဉာဏ်တော်	3
ကျား	3
ဥသျှစ်ပင်	3
ရန်ကုန်	3
ဘာ	3
မြတ်	3
နင်း	3
စိတ်	3
ငွေ	3
ဖြောင့်မတ်	3
ဇွဲ	3
ညချမ်း	3
ရှင်	3
မှီ	3
အိုင်	3
ကြိမ်	3
ဘုရင်	3
သမဂ္ဂ	3
ဗာရာဏသီ	3
အခု	3
ရှေး	3
ပြတ်	3
တုန်း	3
၁၆	3
ထောင်	3
သရက်ကိုင်း	3
အနောက်	3
၁၀	3
ငှက်ပျောဖူး	3
ပြည့်	3
ခြုံ	3
ကပ်	3
၇	3
အမှား	3
ကျင့်	3
လူမျိုး	3
ချိတ်ဆွဲ	3
ပေါက်	3
အိတ်	3
ရန်သူ	2
အစွန်း	2
သမား	2
အပေါ်	2
အထိန်းအကွပ်	2
ခြစ်	2
မြစ်ဆိပ်	2
အရုပ်	2
အဟုန်	2
တို့ဗမာအစည်းအရုံး	2
မဲ့	2
မယ်တော်	2
အမြဲ	2
ဟင်း	2
သတ်	2
လေးစား	2
ဆည်းကပ်	2
ချုံ	2
သောင်ပြင်	2
ဆည်းပူး	2
အသတ်	2
တန်းလန်း	2
အလိမ္မာ	2
မှန်း	2
ကျွန်တော်	2
သက်ကြီးဝါကြီး	2
နိုင်ငံခြားသား	2
မြားဆိပ်	2
ကြည်နူး	2
စည်းကမ်း	2
အမိ	2
ဝမ်းသာ	2
နှစ်သက်	2
ပျောက်	2
ကတိတည်	2
ဟထိုး	2
ပန်းကန်	2
ခွင့်	2
ယပင့်	2
ငှား	2
အရွယ်	2
မဂ္ဂဇင်း	2
ပုဂံ	2
လစဉ်	2
ဂင်္ဂါ	2
ပုံပြင်	2
ဆွေးနွေး	2
မှင်အိုး	2
သနပ်	2
သေနတ်	2
သရ	2
ပ	2
စစ်ဗိုလ်	2
ပစ်ခတ်	2
ကိုင်း	2
ကယ်	2
လူ့	2
ခြီး	2
အဖြစ်အပျက်	2
ခမည်းတော်	2
ဂတိ	2
ဦးဝင်းဖေ	2
နံရံ	2
အကျင့်	2
ကျန်ရစ်	2
ဂရုပြု	2
ယနေ့	2
ဆိုင်းဝိုင်း	2
ဗိုလ်ချုပ်	2
အပြင်အဆင်	2
ရရစ်	2
ဂဒိ	2
သစ်ရွက်	2
အပွင့်	2
ဗဂန်	2
အကိုင်း	2
သနတ်	2
သြဝါဒ	2
စီစီရီရီ	2
ဟိမဝန္တာတော	2
အချည်းနှီး	2
မြွေ	2
ခန့်	2
ရက်နေ့	2
အလှ	2
နန်း	2
ထည်	2
တိမ်	2
အရာဝတ္ထု	2
ကြောက်မက်	2
ဆေး	2
ရေးဆွဲ	2
အသုံးအဆောင်	2
ရှေးသရော	2
ခြေထောက်	2
ခြူးပန်းခြူးနွယ်	2
သပိတ်	2
ဆက်ဆံ	2
လွတ်လပ်ရေး	2
ဘေး	2
အေး	2
ခြင်္သေ့ရုပ်	2
မြိန်ရေရှက်ရေ	2
ဝိုင်းဖွဲ့	2
ကျောက်	2
တုံး	2
တားမြစ်	2
ကြီးမား	2
ခြံရံ	2
ပျို	2
စင်စစ်	2
ပေါ့	2
အတိမ်အနက်	2
ခိုင်း	2
သက်ဆိုင်	2
ပန်	2
မောင်	2
ဆင်းရဲ	2
အလို	2
ညွှန်ပြ	2
ရပ်တန့်	2
ထု	2
လှည်း	2
အငြင်းအခုံ	2
ဆိတ်	2
ပို	2
အုတ်	2
စီ	2
တည်ဆောက်	2
ခံစား	2
အသုံးဝင်	2
လော	2
ဟိမဝန္တာ	2
တိုင်	2
အမျိုးသမီး	2
ရှာဖွေ	2
နှမ်း	2
မြေပဲ	2
ခုန်ချ	2
ဆန်	2
မျိုးစုံ	2
အလောင်း	2
တစ်စိတ်တစ်ဝမ်း	2
တစည်းတရုံး	2
ဝိုင်း	2
သို့သော်	2
ဒေဝဒတ်	2
စီး	2
ကောက်ညှင်း	2
စပါး	2
ကောက်	2
ဗြတ်	2
မျက်မမြင်	2
ရှည်	2
သူငယ်ချင်း	2
ကန်	2
ချိုး	2
အချင်း	2
ညနေ	2
ထိုင်	2
ဒယ်အိုး	2
အပျော့	2
လွှင့်	2
တည်ငြိမ်	2
အုတ်အုတ်ကျက်ကျက်	2
ခိုက်	2
လွတ်လပ်	2
တောက်	2
အပန်းတကြီး	2
လောင်း	2
အားပေး	2
ဒေသ	2
အပြိုင်အဆိုင်	2
ငါး	2
တွေးတော	2
တက်ညီလက်ညီ	2
တံတား	2
ခါး	2
ပညာသင်	2
မနူးမနပ်	2
ချွဲ	2
ပျော့	2
အမာ	2
နားထွင်းမင်္ဂလာ	2
လှူဒါန်းသူ	2
ယွန်းယွန်း	2
ကြုံးဝါး	2
ကြိုးကွင်း	2
လည်ပင်း	2
ဆုံးဖြတ်	2
သင်ယူ	2
စဉ်းစား	2
ရည်ရွယ်	2
သတိ	2
ပတ္တမြား	2
စုစုပေါင်း	2
အဖတ်	2
အုပ်	2
အသွယ်သွယ်	2
×	2
၃ဝ	2
တန်ဖိုး	2
ငယ်စဉ်	2
ရော	2
ခေတ်	2
နမူနာ	2
မှတ်ချက်ချ	2
စာရိတ္တ	2
အော်ဟစ်	2
သားရေ	2
အကောင်းဆုံး	2
တွဲလောင်း	2
အကောင်	2
ခြေရာ	2
ခင်	2
မြက်	2
ရေအိုင်	2
အဖို့	2
မြစ်ဧရာ	2
အခြေအနေ	2
လွန်	2
အဓိက	2
ရွတ်	2
ကြက်	2
ကျင်းပ	2
အခါမလပ်	2
၁၉	2
ပညာရှိ	2
၉	2
၁၅	2
စည်ကား	2
ရွှေတိဂုံ	2
ပြန်လည်	2
ကိုယ်ပိုင်	2
အပိုင်း	2
၁၂	2
ခြိမ့်ခြိမ့်သဲ	2
ကိုးကွယ်	2
သိုးရေ	2
နှင့်တကွ	2
မွမ်းမံ	2
သပ္ပာယ်	2
အရန်	2
ထိန်းသိမ်း	2
ထို့ပြင်	2
မျော	2
သကဲ့သို့	2
မှန်မှန်	2
ပေါ်လွင်	2
ထပ်မံ	2
အရေးကြီး	2
အမွေအနှစ်	2
ရွတ်ဆို	2
၁၄	2
ကျက်သရေ	2
အသစ်	2
သင့်လျော်	2
သိင်္ဂုတ္တရ	2
ဗမာ့သား	2
စေတီရံ	2
စိန်ဖူးတော်	2
တိုင်းရင်းသား	2
ထင်	2
မိုးသောက်ယံ	2
တွဲ	2
တန်ဆောင်း	2
မနီးမဝေး	2
တော်	2
ဘက်	2
နိဗ္ဗာန်	2
ကယ်ဆယ်	2
တိုး	2
အတောင်	2
စာသင်	2
ည	2
လွန်း	2
လေ့လာ	2
၃၆	2
ထည့်သွင်း	2
သော်လည်း	2
တီးကွက်	2
မိနစ်	2
အဝေး	2
ဗေဒါ	2
၃၅	2
မြန်မာစာသင်ချိန်	2
ကုက္ကား	2
အညီ	2
မြည်တွန်	2
တံခါး	2
လှေကား	2
ချ	2
ပတ်လည်	2
၁၆၈	2
အဘိဓာန်	2
စိုက်ထူ	2
မန္တလေး	2
တဝင်းဝင်း	2
ထက်မြက်	2
ငွားငွားစွင့်စွင့်	2
အခက်အခဲ	2
ကျန်းမာ	2
ရင်ပြင်	2
စောင့်ရှောက်	2
နန်းတွင်း	2
တစ်ဖန်	2
လက်ရာ	2
စိတ်ဓာတ်	2
နာရီ	2
သတိပြု	2
ဇရပ်တန်ဆောင်း	2
မြန်မာစာ	2
လွှမ်းခြုံ	2
ဖတ်စာအုပ်	2
ဗုဒ္ဓဝင်	2
၂၈၈	2
အနောက်မြောက်ထောင့်	2
ဆွဲကြိုး	1
မလေးမစား	1
လှည့်ဖြား	1
ငွေပန်းထိမ်	1
ဇယား	1
ဖောက်	1
ပျို့	1
သက်ရှိ	1
ထိုက်	1
ကြုံ	1
ငုံ	1
ခါးပတ်	1
ဒိုင်း	1
ခေါင်းဖြီး	1
တတ်မြောက်ရေး	1
အစာ	1
ဝမ်း	1
နှိုင်း	1
ယုံ	1
ဆုဖလား	1
ဧည့်ခံ	1
ဖြောင့်မှန်	1
၁၅၄	1
လိမ်	1
အဆောက်အအုံ	1
ဖုတ်	1
သံထည်ပစ္စည်း	1
ပေါက်ပြား	1
တူရွင်းငန်းပြား	1
ပုဆိန်	1
ရဲတင်း	1
ကျောက်အုတ်	1
ခေါင်းစဉ်	1
ပဲခွပ်	1
ကတ်ကြေး	1
ချွန်း	1
တူးရွင်း	1
မျက်လုံး	1
ခန့်မှန်းချက်	1
မီး	1
ဆင်စွယ်	1
မိတ်ဆွေဖော်သင်း	1
ရိုက်	1
လက်စွပ်	1
ကြယ်သီး	1
သတင်း	1
ပျက်	1
ဦးစား	1
အသုံးပြု	1
မှတ်ချက်	1
၁၀၄	1
ဆုံးမ	1
စွဲ	1
ထွန်ခြစ်	1
အလေးအနက်ထား	1
ပန်းရန်	1
၁၃၄	1
စာမျက်နှာ	1
၂၂	1
စံပယ်	1
သီး	1
ဘုရင့်	1
ဆက်သ	1
ထူး	1
တပ်မက်	1
ညဉ့်ဦးယံ	1
လမ်းညွှန်	1
ဗိုလ်	1
စားသောက်	1
အိပ်ပျော်	1
နိုး	1
ဟန့်တား	1
ဝန်းရံ	1
အမိန့်	1
ကြောက်လန့်	1
အဆွေလိပ်	1
လတ်	1
တိုင်ပင်	1
အညီအညွတ်	1
လွတ်	1
အရောက်	1
အကွာ	1
အော်သံ	1
လွန်းတင်	1
အဆွေခင်ပွန်း	1
ပျက်စီး	1
အရုဏ်တက်ချိန်	1
အုံ	1
ကမ်း	1
စောင့်	1
မတ်	1
ပ်	1
ခြုပ်	1
မွေးရပ်မြေ	1
မွေးသက္ကရာဇ်	1
ခံတွင်း	1
ထမ်းဆောင်	1
အတွင်းရေးမှူး	1
ဆ	1
ဇ	1
အမြင်	1
ဘုရားလောင်း	1
နာကျင်	1
ကြွေကျလုနီးပါး	1
သားရေလွန်း	1
မြစ်ကမ်း	1
မာကျော	1
အတန်ကြာ	1
ခဏမျှ	1
နိမိတ်	1
ယုတ်မာ	1
သရက်	1
အရှေ့	1
ဖျက်ဆီး	1
ချဉ်	1
အဟုန်ပြင်း	1
ဒဏ်	1
ဒုက္ခ	1
အကယ်၍	1
ယုန်သူငယ်	1
၂၇	1
အာဇာနည်	1
၂၃	1
ကျေညက်	1
ပထမ	1
အပြေး	1
ဝက်	1
စိုင်	1
ကျွဲ	1
၁၁	1
ကေသရာဇာ	1
သေကျေ	1
ကြံ	1
ဟောက်	1
နောက်ဆုံး	1
ဥသျှစ်ပင်ရင်း	1
်	1
ပြသ	1
သက်	1
အထင်	1
အတတ်ပညာ	1
ပြို	1
ခြင်	1
၀ပ်	1
စံပယ်ရုံ	1
၃၂	1
ဝေဒနာ	1
ဆုံးမစာ	1
အလုံးစုံ	1
သစ်ကိုင်း	1
စွန်း	1
အသာအယာ	1
နယ်	1
နူးညံ့	1
အိပ်ရာ	1
၄၂	1
ဆွေမျိုး	1
တော်စပ်	1
၃၉	1
၁၈	1
အားလျော်စွာ	1
၃၄	1
စိုးရိမ်ပူပန်	1
ပုံစံ	1
ဝန်း	1
ရံ	1
ချမ်း	1
ချန်	1
း)	1
အရသာ	1
အသီးသီး	1
၁၇	1
၃၃	1
သက်မဲ့	1
ရတနာဂီရိ	1
အကူအညီ	1
ငရုတ်သီး	1
ပုံဝတ္ထု	1
လွဲ	1
လွဲမှား	1
အနာအကြား	1
သဘောတူညီ	1
အာမခံ	1
ထို့အတူ	1
မြို့တော်	1
ဟောင်း	1
စားသောက်ဖွယ်ရာ	1
စစ်ဆေး	1
မဆလာ	1
စားဖွယ်	1
ဖွံ့ဖြိုး	1
ကျည်စေ့	1
ကျည်ဆန်	1
ဖွဲ့စည်း	1
မွေးမြူ	1
လက်နက်	1
ဤသာဓ	1
သဘောပေါက်	1
လိုရာ	1
ကန်စွန်းရွက်	1
ဂဇွန်းယွက်	1
ကန်စွန်းယွက်	1
ပါးစပ်	1
အပြောအဆို	1
မှန်မှန်ကန်ကန်	1
သရုပ်	1
တစ်ပြေးညီ	1
ဆိပ်	1
ရှိခိုး	1
အမိအဖ	1
လက်ရေးလက်သား	1
အရေးအသား	1
စာရေး	1
အနိမ့်	1
ပုံမှန်	1
ညီ	1
တညီတည်း	1
အသံတိတ်	1
နားမလည်	1
အဖြတ်အတောက်	1
အရွတ်	1
အသံထား	1
ကုလားအုတ်	1
ဂျိုးဂျာ	1
ကြိုးကြာ	1
ထမိန်	1
ထဘီ	1
အသံနေ	1
ယာ	1
ဟင်းလျာ	1
အုတ်အော	1
ဥသြ	1
ပြောင်းရွှေ့	1
ဗဇတ်	1
ပါးစတ်	1
ပျင်ညာ	1
ဂျဗိုး	1
ပျစ်စီး	1
မြွက်ကြား	1
မွက်ကျား	1
ခွေးမြီး	1
ခွေးမီး	1
ငှက်ပျော	1
ငပျော	1
လှင်မျန်	1
သီလရှင်	1
သီလယင်	1
ကျမ	1
ကြမ်းပိုး	1
ထွန်	1
ပါ့ညာ	1
ထယေး	1
ချေး	1
လင်းတ	1
လဒ	1
သုံးသပ်	1
အက္ခရာ	1
အပြောင်း	1
အဖြုတ်	1
အဖြည့်	1
ရေးသူ	1
ဖတ်သူ	1
ပြောသူ	1
ပျစ်ခတ်	1
လှဲယင်	1
လှည်းယဉ်	1
လေ‌‌ဗျေ	1
ရိုးရာ	1
မွေ	1
မျွေ	1
ကြားရသူ	1
စာဖတ်သူ	1
ဗျည်း	1
အလေးထား	1
ဝဆွဲ	1
ပြဌာန်း	1
ဗျည်းသံ	1
ခါးပန်း	1
ဂဗန်း	1
ပုစွန်ဆိတ်	1
ဗဇွန်စိတ်	1
ဖယား	1
စသည်	1
ခုတင်	1
ဂဒင်	1
စကားသံ	1
ဇဂသှံန်	1
တည်းခို	1
တဲခို	1
ပုလဲ	1
ပလဲ	1
လေပြည်	1
မွမ်း	1
တောင်းပန်	1
လှပ	1
ယင်း	1
သရွတ်	1
နဂါးရုပ်	1
ပန်းခက်ပန်းနွယ်	1
ကျောက်ဆစ်	1
ဆင်းတု	1
သိမ်တိုင်	1
ကျောက်ပျဉ်	1
နားရည်ဝ	1
ငရုတ်ဆုံ	1
အလိုလို	1
မြစ်ဖျားခံ	1
ဗမာ	1
ပြောင်းလဲ	1
လမ်းလျှောက်	1
ဖော်ညွှန်း	1
အတူ	1
ကောင်းမွန်	1
စိတ်နေသဘောထား	1
အသိပညာ	1
မိုးခို	1
မြွေဟောက်	1
ချွေး	1
နှာခေါင်း	1
အမျက်ထွက်	1
မှုတ်	1
အဆိပ်	1
ပန်းခက်	1
ရုပ်လုံး	1
အလေး	1
ဟင်္သာ	1
ရှုမျှော်ခင်း	1
ဒီဇိုင်း	1
ကာတွန်း	1
ချော	1
ထီးရိုး	1
ကလေးငယ်	1
လက်ရန်း	1
ယွန်းထည်	1
ဆွမ်းအုပ်	1
လက်ဖက်အုပ်	1
မောင်းထောင်ခွက်	1
ခွက်	1
ကွမ်းအစ်	1
ဆေးလိပ်	1
သေတ္တာ	1
ကြေးထည်	1
ကြေးစည်	1
မောင်း	1
ခြူ	1
ဆည်း	1
လင်း	1
ကြေးအိုး	1
ဇွန်း	1
မိန့်ခွန်း	1
လင်ပန်း	1
ပါဝင်	1
နံနက်	1
ပြစ်မှား	1
ဉာဏ်	1
နောင်တ	1
ထိုစဉ်	1
ပတ်ဝန်းကျင်	1
မေ့မြော	1
အကျိုးအကြောင်း	1
အလိုဆန္ဒ	1
လဲလျောင်း	1
ခေါ်ဆောင်	1
သဲသောင်ပြင်	1
စမ်း	1
ငွေ့	1
တရား	1
မြတ်နိုး	1
စောစော	1
ညီညာ	1
ဗဟုသုန္ဒရီ	1
နတ်သမီး	1
လျှောကျ	1
အကောင်း	1
ပကတိ	1
အဖ	1
နတ်	1
ဆေးကု	1
ချီးမွမ်း	1
နတ်ပြည်	1
အပြစ်	1
ငိုကြွေး	1
စားဖွယ်သောက်ဖွယ်	1
အစွယ်	1
ရှု	1
တံမြက်လှည်း	1
သောက်ရေ	1
သုံးရေ	1
သစ်သီးကြီးငယ်	1
ကြွင်းကျန်	1
အသုံးပြု၍	1
သင်ထောက်ကူ	1
ဂ	1
သမ္မ	1
သဲသောင်	1
ကိုက်ညီ	1
ရွေးချယ်၍	1
လိုက်လျောညီထွေ	1
ပုန်း	1
အို	1
အသား	1
ပုန်းအောင်း	1
အမျိုးအမည်	1
ဝန်ခံ	1
စုံစမ်း	1
ပိုဒ်	1
အံ့သောငှာ	1
အဆိပ်လူး	1
သွေးအိုင်	1
နစ်	1
ဖြောင့်	1
ခပ်တည်တည်	1
သွေး	1
ဥပုသ်သီလ	1
ငစိန်	1
ငကျွဲ	1
ငကျောက်	1
ဝါတွင်း	1
ညောင်ရေသွန်း	1
ကဆုန်	1
ရင့်	1
ရိတ်သိမ်း	1
ကောက်ကြီး	1
အရပ်ရပ်	1
ဝတ်ရွတ်	1
ဆောက်တည်	1
မွေး	1
ရိတ်	1
တချို့	1
နှမ်းမနဲ	1
ယာဂု	1
ဆယ့်နှစ်လရာသီ	1
အလှူရှင်	1
ဆီမီး	1
ရေချမ်း	1
ဆွမ်း	1
တညီတညွတ်တည်း	1
လပြည့်	1
တပေါင်း	1
ပွဲတော်	1
မြီးတုံး	1
ရှစ်	1
အုန်းသီး	1
ရှင်း	1
မှို	1
အဖိုး	1
ဖျော့	1
ကနဖော့	1
ကြာရိုးဖြူ	1
ရှေးဟောင်း	1
ခန်း	1
ဖား	1
ပေါင်	1
သံလွင်လွင်	1
ညံ	1
ရှုပ်	1
ခမန်း	1
ကာလ	1
ခေါင်းလောင်းတော်	1
နှင်း	1
မသိုးသင်္ကန်း	1
နေ့တာ	1
