Word	Count
မျက်စိ	2
စိတ်	2
ကိပ်	2
ကိတ်	2
ယူ	2
ကိုဖိုးဆိတ်	2
စပါး	2
ကြက်ခွပ်တမ်း	2
ကုတ်	2
လွတ်	2
ပွတ်တိုက်	2
ရွတ်ဖတ်	2
ဖိတ်	2
ကွပ်ပျစ်	2
ကွပ်	2
ရိပ်	2
ကွတ်	2
မိတ်	2
ကျွတ်	2
ဆွေ	2
င	2
စွာ	2
နံရံ	2
ကျန်	2
ရယ်	2
ပဉ္စမ	2
မြောက်	2
တွဲလဲ	2
မုန့်လုံး	2
ကြာ	2
ငိုက်	2
ကျိုက်	2
စောစော	2
ဖြည့်	2
သောက်ရေအိုး	2
လူ	2
စာဆို	2
ပညာရှိ	2
အညှောက်	2
ခမောက်	2
တုန်း	2
ကိုတောက်တဲ့	2
အမှိုက်ပုံး	2
ကြောက်	2
စပ်စု	2
ကိုရွှေကျီး	2
ပျောက်	2
ပေါက်	2
ခေါက်	2
ကောက်	2
ပျံဝဲ	2
လွယ်အိတ်	2
မဥဩ	2
ရှည်	2
အသက်	2
ဥဩ	2
ကျန်းမာရေး	2
မိသားစု	2
တိုက်အိမ်	2
ဝ	2
တနင်္ဂနွေ	2
-ဏ်	2
အော်ဟစ်	2
ဖွင့်လှစ်	2
ဌ	2
ကျစ်ဆံမြီး	2
သစ်သီး	2
ဍ	2
ပစ်တိုင်းထောင်	2
ဘ	2
ကမ္ဘာ	2
မြစ်	2
ရှစ်	2
ကုက္ကိုပင်	2
သစ်	2
ကစ်	2
အဝင်	2
လိမ္မော်သီး	2
-စ်	2
ရထား	2
မေတ္တာ	2
လေ့လာ	2
ပြက္ခဒိန်	2
ဆိုက်	2
ဂုဏ်ပြု	2
ကောက်စိုက်	2
လိုက်နာ	2
နေ့	2
စာစောင်	2
အမှိုက်	2
လှိုက်လှိုက်လှဲလှဲ	2
တုံး	2
ပညာရေး	2
ငြိမ့်	2
ဆေး	2
ကိုင်း	2
စဉ့်	2
ဖတ်	2
ကြိုးပမ်း	2
ပြုံး	2
ယောင်ယောင်	2
ရေအိုးစင်	2
၁၀	2
၉	2
စာလုံးဆင့်	2
မွှေးကြိုင်	2
အရုပ်	2
အိုင်	2
ခြင်	2
ဖြောင်း	2
ရိုးသား	2
ဖြောင်	2
ဝက်ဝံ	2
ရုပ်	2
ဒေါင်ဒေါင်ဒင်	2
ကြောင်း	2
အကြိုက်ဆုံး	2
ဖေဖေ	2
လက်ဆောင်	2
ခေါင်းလောင်းသံ	2
ကဗျာ	2
ပြုစု	2
နားရွက်	2
တိုင်းရင်းသား	2
ဆောင်း	2
ကြံ့ခိုင်	2
သံ	2
မိုးတိမ်	2
၁၁	2
-င်	2
ပြိုင်	2
နင့်	2
နင်	2
ချိုင်း	2
ငင်	2
ချိုင်	2
စိန်ပြေးတမ်း	2
အုံး	2
ဝါးဖောင်	2
ဆရာမ	2
ထိန်းသိမ်း	2
ပွဲတော်	2
ခေါင်းဆောင်	2
တင်	2
စိုးရိမ်	2
ဗျိုင်း	2
ရာသီ	2
ဘယ်သူ	2
ဆိုင်	2
ကျောင်းပိတ်ရက်	2
လေ့ကျင့်	2
ညိုထွေး	2
ဖြီးလိမ်း	2
ပင်း	2
စဉ်း	2
တေး	2
ရှာ	2
ဗဟုသုတ	2
နိုင်ငံ	2
ထူ	2
ဆောင်	2
ဟော	2
ဌာန	2
ငါး	2
ထွားကျိုင်း	2
ရိုင်းပင်း	2
အပြည့်	2
သာသာ	2
ဖွင့်	2
ဂ	2
သတင်း	2
ထူး	2
သာယာ	2
ဆင်ခြင်	2
စုန်	2
စုန့်	2
စုန်း	2
စည်းကမ်း	2
ကထိန်ပွဲ	2
နယုန်လ	2
ယင်	2
ဧည့်ခံ	2
လေ့	2
ရှင်း	2
ဟို	2
ထိန်	2
တွက်	2
စောင့်	2
ထိန့်	2
ပုစ္ဆာ	1
ဉာဉ်ဉာဉ်)	1
တောင်း	1
စည်းလုံး	1
သစ္စာ	1
မ္ဘ	1
မြှောင်း	1
ငြိမ်းငြိမ်းချမ်းချမ်း	1
လောက	1
တိရစ္ဆာန်ဥယျာဉ်	1
(ညင်ညင်	1
စက္ကူလှေ	1
သစ္စာပန်း	1
ခေါင်းလောင်း	1
ကမ္ဘာလုံး	1
သင်္ချာ	1
ထောင့်	1
ပတ္တလား	1
ရှပ်အင်္ကျီ	1
သင်္ဘော	1
အန္တရာယ်	1
သင်္ကြန်မဏ္ဍပ်	1
အကြံ	1
ဘာသာရပ်	1
သဒ္ဒါ	1
မြှောင့်	1
မြှောင်	1
စက္ကူ	1
ကဏ္ဍ	1
-မ်	1
ရုပ်ရှင်ရုံ	1
သူရဲကောင်း	1
ထောက်ခံ	1
စ္ဆ	1
ဖြောင့်ဖြောင့်	1
ဆောင့်	1
ခြေထောက်	1
အော်မြည်	1
ဉ္စ	1
ထရံပေါက်	1
ကိုလူပျို	1
ပျော့ပျောင်း	1
ညီညီညွတ်ညွတ်	1
ဆိုဆုံးမ	1
အောင်မြင်	1
ယဉ်	1
ကင်းဝေး	1
ဏ္ဌ	1
ပြောင်းဖူး	1
လှောင်အိမ်	1
ငို	1
ဒုက္ခ	1
ကွဲ	1
မှောင်မိုက်	1
တောင့်	1
ဏ္ဍ	1
နှောင်း	1
မျှမျှတတ	1
ဆက်ဆံ	1
ေ-ာင်	1
ကလပ်	1
ကန္ဒရဝတီ	1
ချဉ်	1
ငွေတောင်ပြည်	1
ဒွေးမယ်နော်	1
ကိန္နရီ	1
ဝတ္ထု	1
ဇာတ်လမ်း	1
အောင့်	1
အောင်း	1
ဒဏ္ဍာရီ	1
ဂျာအေး	1
ေ-ာင့်	1
ဗုဒ္ဓဟူးနေ့	1
လင်္ကာ	1
သက္ကရာဇ်	1
နှ	1
ခုနှစ်	1
ဓမ္မစကြာနေ့	1
သတ္တမ	1
ဆွမ်းတော်တင်	1
ခရစ္စမတ်	1
ပလ္လင်	1
ေ-ာင်း	1
အမေးပုစ္ဆာ	1
ရောင့်	1
ပြန်ရောက်	1
အာနန္ဒာ	1
သိပ္ပံ	1
ဝတ္တရား	1
ပစ္စည်း	1
သတ္တိ	1
တိုင်ပင်	1
ပိဿာ	1
ကြုံ	1
အရေးကိစ္စ	1
နှောင့်	1
ထောင်း	1
စင့်	1
ဆရာ့	1
နှောင်	1
ချုန်း	1
မြောင်း	1
ပုဂံ	1
လိမ္မာ	1
တပည့်	1
အိုး	1
အနန္တဂိုဏ်းဝင်	1
မန္တလေး	1
ရောင်	1
မသမင်	1
မြောင်	1
ယိုင်းပင်း)	1
အဖွဲ့	1
ပုပ္ပား	1
စန္ဒကူးပင်	1
ငုံ	1
သတ္တဝါ	1
င်္က	1
တံစက်	1
အုတ်	1
ချော့	1
ပုခက်	1
ပေါင်း	1
ဖြောင့်မှန်	1
ရိတ်	1
အကျိုးဆောင်	1
ညောင်ပင်	1
စောင်းသံ	1
ချီးကျူး	1
ဖြောင့်တန်း	1
ဆုချ	1
ငချိပ်	1
ကောက်ညှင်း	1
စည်ကား	1
ကြိတ်ကြိတ်တိုး	1
သေချာ	1
ကုပ်	1
အနှောင်း	1
အစ	1
လှုပ်	1
ရှုပ်	1
ပုပ်	1
မှုတ်	1
ထုပ်	1
သောင်	1
ရှောင်	1
ဖြုတ်	1
ဆုတ်	1
စာကြောင်း	1
စုတ်	1
ဂျုတ်	1
ငုတ်	1
ခြုတ်	1
အရေးအသား	1
အကြိတ်အနယ်	1
ဖျင်အိတ်	1
)ပိဿာ	1
သင်္ကြန်ပွဲ	1
စိပ်ပုတီး	1
မိတ်ဆွေ	1
အိပ်ရာ	1
ပုရွက်ဆိတ်	1
တန်ခူးလ	1
ဆန်အိတ်	1
ငါးမျှားချိတ်	1
ကဆုန်လ	1
လောက်	1
နှိပ်	1
ညောင်ရေသွန်းပွဲ	1
စာပြန်ပွဲ	1
ဝါဆိုလ	1
ချိတ်	1
ဝါဆိုပွဲ	1
ကျိတ်	1
တံစက်မြိတ်	1
လိပ်စာ	1
ကြိတ်ဆုံ	1
တိတ်ဆိတ်	1
မီးဖိုချောင်	1
လမ်း	1
အိမ်ရိပ်	1
ကြိတ်ထိုး	1
စိတ်မရှိ	1
တစ်ဆိတ်	1
မျော	1
အဖိတ်နေ့	1
ဆန်ကွဲ	1
မွေး	1
အထိတ်တလန့်	1
တိတ်တိတ်ဆိတ်ဆိတ်	1
မီးမွှေး	1
အထည်အလိပ်	1
ဂိတ်ပေါက်	1
မြှုပ်	1
ဦးထုပ်	1
ငရုတ်သီး	1
အားဖြည့်လောင်း	1
ပျော်ရွှင်	1
ကောင်းစား	1
ဘူတာရုံ	1
ရေကူး	1
ကန်	1
နှင်းဆီပန်း	1
ဆမ်း	1
ညီညာ	1
ဆွမ်းအုပ်	1
ဦးဦး	1
စားစရာ	1
ဖုံးအုပ်	1
စုပ်ယူ	1
အလုပ်	1
ပေါက်ပေါက်ဆုပ်	1
ဖက်ထုပ်	1
ညီနောင်	1
က္က	1
ပြည်ထောင်စုသား	1
ဉ	1
ဿ	1
-သ်	1
ဥယျာဉ်	1
ယျ	1
ပြည်ထောင်စု	1
ယ်	1
ခြင်းတောင်း	1
ပ္ပ	1
ဆောင်းရာသီ	1
န္န	1
​န	1
-န်	1
ပျိုးပင်	1
တ္တ	1
အပေါင်းအဖော်	1
နှမ်းပျစ်	1
မှည့်မှည့်	1
တီး	1
တကုပ်ကုပ်	1
ရုပ်မြင်သံကြား	1
ဖောင်	1
ထမင်းလုတ်	1
ဆောက်လုပ်	1
ဖားပြုပ်	1
ခဏတစ်ဖြုတ်	1
အတီးအမှုတ်	1
ရုတ်တရက်	1
မျှော	1
ရေမှုတ်	1
ကောက်ညှင်းထုပ်	1
သဲ	1
ဝါးလက်ခုပ်	1
သစ်ကုလားအုတ်	1
အပ်ချုပ်စက်	1
မေမေ့	1
ချိုးရုပ်	1
လက်ခုပ်	1
ဖိုးဝရုပ်	1
ကျေးဇူး	1
နံဘေး	1
လောင်းလှေ	1
လုတ်	1
သက်သာ	1
အစုတ်	1
ချုပ်	1
လှော်	1
သုပ်	1
လက်သုပ်	1
အပွင့်	1
အဆုပ်အဆုပ်	1
တရုတ်စံကားပင်	1
တလှုပ်လှုပ်	1
ပလုတ်တုတ်တုတ်	1
သလို	1
အလေ့အကျင့်	1
သမင်မလေး	1
ငှက်ဝင်စား	1
ပံ့ပိုး	1
မင်းသုဝဏ်	1
တွန်ညည်း	1
သာသာယာယာ	1
ဖော်	1
တည်း	1
ခမျာ	1
မေ	1
စိတ်ကူး	1
သိုက်	1
မောင်	1
တွန်သံ	1
နွေဦးပေါက်	1
တွန်သံသာ	1
စိမ်းစိမ်းညိုညို	1
သင်ခန်းစာ	1
နည်းပညာ	1
ဘွားဘွား	1
ကျောင်းစာ	1
သာမက	1
အကောင်	1
ဘာဖြစ်လို့	1
ကွာ	1
ဖိုးချစ်	1
ဒါကို	1
ထုတ်	1
အကောင်အထည်ဖော်	1
လုပ်ငန်း	1
ဂျပန်	1
နိုင်ငံတကာ	1
ပူးပေါင်း	1
အေဂျင်စီ	1
ဝါသနာ	1
ဘောလုံး	1
JICA	1
လွယ်လွယ်ကူကူ	1
သဖြင့်	1
သင်္ကြန်	1
စာဘုန်းကြီး	1
ခိုင်ခံ့စွာ	1
အသုံးပြု	1
မြက်ခြောက်	1
ကောက်ရိုးခြောက်	1
စာမျက်နှာ	1
နည်း	1
စိတ်ဝင်စားစရာ	1
မျိုးနွယ်	1
မည်ကို	1
ငယ်	1
အဝါရောင်	1
အဘိဓာန်	1
နွေရာသီ	1
သောအခါ	1
ဇနီး	1
သယ်ယူ	1
တတိယ	1
ပုံစံ	1
အနည်းငယ်	1
တူညီ	1
ဥ	1
ဥဥ	1
အခန်းပို	1
ရှည်လျား	1
ဝင်ပေါက်	1
ဖတ်စာကလေး	1
ပိုက်လုံး	1
နောက်ပိုင်း	1
ငှက်ဖို	1
မီးအုပ်ဆောင်း	1
ကျယ်	1
အဝ	1
တွဲလောင်း	1
အကိုင်း	1
မြင့်	1
ရေးဆွဲ	1
ကွ	1
နည်းနည်း	1
ဇ	1
မဏ္ဍပ်	1
ဏ	1
ဎ	1
ဋီကာကျမ်း	1
ဋ	1
ဈ	1
ဇော်ဂျီ	1
ဆွယ်တာ	1
ဝတ်ရည်	1
စပျစ်သီး	1
သံဃာ	1
ဃ	1
ဂေါ်ဖီ	1
ခေါင်းပေါင်း	1
ဒဂုန်ဦးထွန်းမြင့်	1
ကမ္ဘာ့	1
ထ	1
ဒ	1
ဒေါင်း	1
ဓ	1
အ	1
ဂဠုန်	1
ဠ	1
ဟင်္သာငှက်	1
ဟ	1
သရက်သီး	1
လေယာဉ်ပျံ	1
မုန်လာဥ	1
ဘောင်းဘီ	1
ဗ	1
ဖန်ခွက်	1
ဖ	1
နာနတ်သီး	1
န	1
ဓာတ်မီး	1
ဝါဒ	1
ဗုဒ္ဓ	1
အဲဒါ	1
ရက်စွဲ	1
၂၀၁၈	1
ပြောင်းလဲ	1
ဆက်နွှယ်ပုံ	1
ဒေါက်တာဌေးလွင်	1
၂၀၁၉	1
ရင်း	1
ရောင်စုံ	1
မြေးအဘိုး	1
ဝန်ကြီးဌာန	1
အခြေခံ	1
ဒါပေမဲ့	1
ကြွေ	1
သင်ရိုးညွှန်းတမ်း	1
သဘာဝ	1
အသစ်	1
ဖတ်စာ	1
၂.၁၂.၂၀၁၈	1
ပေ	1
တနင်္ဂနွေနေ့	1
မြော်တွေး	1
နေထိုင်ရေး	1
ဆောက်တည်	1
တိမ်း	1
မိမိ	1
အထူး	1
ကောင်းမှု	1
ပြု	1
တင်ကြို	1
ဒေသ	1
ကုသိုလ်	1
ညနေ	1
ကိုယ်တိုင်	1
ပျော်စရာ	1
ရုပ်ရှင်	1
ဘယ်တုန်း	1
သက်ငယ်	1
မျက်လုံး	1
စာပို့လုပ်သား	1
ရဲသားကြီး	1
စွန့်စား	1
မီးသတ်	1
မီးသတ်သမား	1
ကိုသာဇံ	1
ပို့	1
မောင်သိန်းတန်	1
ကာကွယ်	1
ကိုဖိုးမောင်	1
နိုင်ငံ့ရန်	1
တပ်မတော်သား	1
မောင်ထွန်းသာ	1
စာပေ	1
ဆရာ	1
ဦးဖိုးကျား	1
ကုန်ထုတ်	1
ကိုလှရွှေ	1
လူဆိုး	1
ဖမ်း	1
တာဝန်ကျေ	1
ဘေးရန်	1
ကိုဘသောင်း	1
ကားဆရာ	1
သယ်ပိုး	1
ကောင်းကျိုး	1
ကျေးရွာ	1
ဦးသာနု	1
သူနာပြု	1
မလှမွန်	1
ကုသရေး	1
ဆရာဝန်	1
ဦးစိန်ဘ	1
ယာဉ်ထိန်း	1
မခင်မြ	1
လုံမေ	1
အလုပ်သမား	1
ပြည်	1
ကပင်	1
စည်းမျဉ်း	1
ဆိုတော့	1
ကြည်လင်	1
ကျောင်းတက်	1
ရေအိုး	1
ယှဉ်တွဲ	1
တွေး	1
ယဉ်ယဉ်ကျေးကျေး	1
လေးစား	1
ဦးသာအောင်	1
ဖွေးဖွေး	1
ပျိုမေလေး	1
ကဲ	1
ပါဌ်ဆင့်	1
သီချင်း	1
ညိတ်	1
ဦးခေါင်း	1
နေ့စဉ်	1
သတင်းစာ	1
ပြတင်း	1
လင်း	1
လယ်သမားကြီး	1
မြေပြင်	1
အံ့ဩ	1
ဝမ်းနည်း	1
စိတ်ဆိုး	1
ရဲရင့်	1
ကော	1
ပြည့်ပြည့်စုံစုံ	1
.	1
ပျဉ်ပြား	1
အဆုံး	1
ရှင်းလင်း	1
အချိုအချဉ်	1
စာရေးတံပွဲ	1
စင်စင်	1
သတိ	1
ကျောင်းသူ	1
အဖော်	1
ကောင်းကောင်း	1
-ဉ	1
အလေးပြု	1
တော်	1
-ဉ့်	1
လွှင့်ထူ	1
ထိပ်	1
-ဉ်း	1
တင့်	1
အရွယ်	1
သန့်	1
ကျယ်ဝန်း	1
တင်း	1
ထင့်	1
အရိပ်အယောင်	1
အငိုတိတ်	1
ပိုမို	1
-င်း	1
-င့်	1
သောက်ရေအိုးဖုံး	1
ရေခွက်	1
ဖိုးလေးထွန်း	1
ကျော်	1
ရှစ်ဆယ်	1
တော်တော်	1
ပြင်ဆင်	1
ပြီးရင်	1
ငသတ်	1
သတ်	1
လေကောင်းလေသန့်	1
လျှိုမြောင်	1
ဝါးရုံတော	1
အင်	1
အင့်	1
အင်း	1
ကျောင်းဝင်း	1
ဖွပ်	1
စဉ့်	1
ကျင်	1
ပေါ့	1
လယ်ကွင်း	1
ပုစဉ်း	1
သဇင်	1
ပေမဲ့	1
စင်မြင့်	1
တည့်	1
ဆီးနှင်း	1
ဟိုရှေးရှေးတုန်း	1
တက္ကသိုလ်မောင်မောင်ကြီး	1
ထမ်း	1
ကိုယ်စီ	1
စိတ်ထား	1
ပညာတော်	1
ယဉ်ကျေး	1
ကြီးပြင်း	1
လွယ်လွယ်	1
ဟုတ်ကဲ့	1
ကျင့်	1
ရှေးသရော	1
ကျင်း	1
အရာ	1
မြင့်	1
အစည်းလိုက်	1
သတည်း	1
ဝန်ခံ	1
လော့	1
ခွင်	1
ချစ်သား	1
ခွင်း	1
ချင်း	1
ထိုအခါ	1
သော်လည်း	1
တံစဉ်	1
နှင်းဆီပွင့်	1
ဝါခေါင်လ	1
မှန်တံခါး	1
တိပ်	1
မျက်	1
နှက်	1
စွက်	1
ညှက်	1
ခွက်	1
လျက်	1
သက်	1
မြက်	1
ညက်	1
ရှက်	1
ဗြက်	1
ပန်းထိမ်	1
စက်	1
ပြက်	1
နံ့သာလိမ်း	1
ကြိမ်းမောင်း	1
ချိန်းဆို	1
မိုးခြိမ်း	1
စက်ရုံ	1
ထွန်စက်	1
