Word	Count
ကျွေးမွေး	3
ဒေါ်ဒေါ်	3
ကျန်းမာ	3
မောင်	3
ပါ့	3
ခန်း	3
န	3
ပီပီသသ	3
ကိုး	3
မှီး	3
ထွား	3
ကိုယ့်	3
တောင်	3
ပြေ	3
ခြွေ	3
အချင်းချင်း	3
မောင်နီသင်း	3
တန်း	3
ပျဉ်းမနား	3
ရှူဆေး	3
နှင့်	3
ထ	3
ကျေ	3
ဦး	3
ထိုး	3
ပြာ	3
ခွေ့	3
ငှဲ့	3
ဦးလေး	3
ဆာ	3
မြေဖြူ	3
ဂီတာ	3
ငှ	3
ထင်	3
ဗလ	3
တုန်း	3
တဲ	3
ဘုရား	3
အားလုံး	3
ငှား	3
အပျော်	3
ချွေတာ	3
မှား	3
ကျွဲကောသီး	3
ဟထိုး	3
ရှေ့	3
ဂ	3
တို	3
ရာသီ	3
တဖွဲဖွဲ	3
အောင်	3
မိမိ	3
သိုး	3
ဆေး	3
လူတော်	2
ပေါ့ပေါ့ပါးပါး	2
ယုယုယယ	2
အဖော်ရ	2
ဇော်က	2
လွန်း	2
ကွက်လပ်	2
နွေးနွေးထွေးထွေး	2
ခွဲဝေ	2
ပျော်မွေ့	2
သခွားသီး	2
အမ်	2
ကျေးရွာ	2
အနွေးထည်	2
အဘွားအို	2
လည်ဆွဲ	2
ငွေကြေး	2
ဖြေလျှော့	2
ရေလျှံ	2
အရသာ	2
ရေနွေး	2
ပုလဲသွယ်	2
ဈေးလျှော့	2
မွေးဖွား	2
ခွဲခွာ	2
ဖြူဖြူဖွေးဖွေး	2
ကန်တော့	2
အာဟာရ	2
ဆယ်	2
ချီးမြှင့်	2
သာဓု	2
လူစု	2
ခွဲခွဲခြားခြား	2
ဖော်ဖော်ရွေရွေ	2
ဇာနည်	2
သို	2
ဒေါသ	2
မွှေ	2
ဖော်	2
သားလှီးဓား	2
မှာကြား	2
ရောနှော	2
မွှေ့	2
ဓားရှ	2
ခေါ	2
လှေလှော်	2
နှေးကွေး	2
ကော်	2
အညှာ	2
လှလှပပ	2
အရှေ့	2
စည်ကား	2
လှ	2
ဩ	2
မှေး	2
အအေးမိ	2
ရွှဲ	2
နှာစေး	2
အဆာပြေ	2
ပဲလှော်	2
ရေနွေးကြမ်း	2
ပိတုန်း	2
အော	2
ငဲ့	2
ရွာသား	2
ဇော	2
လှေကား	2
ငှာ	2
ဇော်	2
ကြာဆစ်ကြိုး	2
ပျား	2
ဒါပေမဲ့	2
စားတော်ပဲ	2
ရှု	2
ဥဩ	2
ဖော့ဘူး	2
ရှူ	2
ရှူး	2
ရှ	2
တွဲ့	2
လှေး	2
တယော	2
မှို	2
မှို့	2
အချိန်	2
မှီ	2
မော်တော်ကား	2
တက်	2
ရှို့	2
လွှာ	2
နှဲ	2
ဒေါ	2
စပါးနှံ	2
ဘော်	2
လှံတံ	2
ဘော	2
ရှား	2
ကြံသကာ	2
အမ့်	2
မည်း	2
တေးသံ	2
ရွာလူကြီး	2
ခြွေလှေ့	2
အလံတော်	2
မင်းသုဝဏ်	2
စည်းကမ်း	2
ခူး	2
ကြွေးကြော်	2
မောပန်း	2
ပြား	2
အခန်း	2
ကျီ	2
လျှို	2
ကျီး	2
ကြွေကရား	2
ဆေးတံ	2
ဝါးထရံ	2
ချွဲကျိ	2
ကျူ	2
လျှို့	2
လျှိုး	2
ကျူး	2
ထန်းသီး	2
ပြူ	2
ပြူး	2
ကျေး	2
ရေနံ	2
အကြွေ	2
ကျယ်	2
ကြောက်	2
နက်	2
အမ်း	2
အခမ်းအနား	2
မို	2
ထို	2
ခိုး	2
အိုးစည်	2
ခရေပန်း	2
မုဆိုး	2
မိုးခို	2
ဖိုး	2
ဖို	2
မီးဖို	2
မျှား	2
ဆီးယို	2
ထမနဲ	2
ကိုယ်ကာယ	2
ပုဆိုး	2
နို့စို့	2
ငို	2
လျှော့	2
ရဲ	2
အကြွေး	2
ရိုးရိုးသားသား	2
ချုံ	2
မိုးယို	2
၆	2
ပေါင်းစပ်	2
လူး	2
သတိထား	2
သပြေသီး	2
)___	2
ပြဲ	2
ပန်းကန်	2
ကြွားဝါ	2
ပြယ်	2
အဖျား	2
ရောဂါ	2
ပျားရည်	2
အစာကြေ	2
ညံ့	2
ဝဖြိုး	2
ကြွေး	2
ချွေ	2
ခဲ	2
ညံ	2
အသုံး	2
နန်း	2
ခြံ	2
နန့်	2
ကြံ	2
မျှော်မှန်း	2
ကြွ	2
စိုး	2
ငံ့	2
ဧည့်	2
ကွ	2
-မ့်	2
ကွာ	2
ခွ	2
ခွာ	2
ကွေ	2
ကွေ့	2
-န့်	2
ကွေး	2
ကျဲကျဲ	2
လျှောကျ	2
ကန့်	2
ခန့်	2
ပန်ကာ	2
ငါးမန်း	2
ကံ့ကော်ပန်း	2
ကျော	2
ကျော့	2
ကျော်	2
ကျွမ်းဘား	2
ကြွယ်ဝ	2
မီးလျှံ	2
ငိုကြွေး	2
ငန့်	2
ငန်	2
ခမ်း	2
မြေပဲ	2
ကန်း	2
လျှော့ဈေး	2
ကြယ်	2
ကြိုးကြာ	2
ဖျာ	2
ကျီးကန်း	2
ကျေးဇူး	2
ပြီးစီး	2
ဖြေကြား	2
ချီးကျူး	2
စပါးကျီ	2
မြို့တော်	2
ကြံစည်	2
ကမ်	2
ဆရာတော်	2
အနီ	2
တရွှဲရွှဲ	2
အလံ	2
ရန်	2
အရိုး	2
သန်မာ	2
ဟိန်းဟောက်	2
ကာကွယ်	2
လုံး	2
အရှင်	2
မင်း	2
ဟုတ်	2
ညာ	2
မဲ့	2
ယ	2
နိုင်ငံတော်	2
သီချင်း	2
အမိမြေ	2
မုန်လာဥ	2
ညို	2
သပြေ	2
ဝက်	2
ဖိုးဝရုပ်	2
ပြည်ထောင်စု	2
အမွေ	2
ထိုင်	2
တခြား	2
ခု	2
တောအုပ်	2
ခါ	2
မီးနီ	2
ဖားစည်	2
အီး	2
ဘဘ	2
ဥ	2
ခဏ	2
အက္ခရာ	2
လုံးကြီးတင်	2
မှီဝဲ	2
ဆန်းသစ်	2
အမေ	2
ပါး	2
နွေ	2
ဝါဒ	2
ငါ	2
သာသာ	2
ထထ	2
ဖား	2
လိပ်ပြာ	2
တိရစ္ဆာန်	2
ပျော်ပျော်	2
ခြောက်	2
အဝါ	2
အတူ	2
ကကြီး	2
ဝလုံး	2
ခွဲခြား	2
ဆား	2
အောက်	2
တတ်	2
အကြောင်း	2
ဘွားဘွား	2
ကြိုက်	2
ရှင့်	2
ယဉ်ကျေး	2
ကြို	2
ယဉ်ယဉ်ကျေးကျေး	2
ချိုချိုသာသာ	2
နော်	2
ဆောင်ရွက်	2
ကျွန်တော်	2
ငါ့	2
ထမ်း	2
ငှက်ပျောခိုင်	2
ဟို	2
မြင်	2
ခရေကုံး	2
မလေး	2
ဂဏန်း	2
ငချိပ်ပေါင်း	2
အဘိုးအို	2
ဘ	2
ဗ	2
အလွန်	2
ဖရုံယို	2
ဖ	2
စော	2
တင်	2
နံ့သာ	2
ညီ	2
ဓနိ	2
ဓ	2
ထမင်းပွဲ	2
တမာပင်	2
တ	2
ငါတို့	2
ညီမ	2
ဆင်း	2
ညနေခင်း	2
စခန်း	2
ကောင်း	2
ထိမိ	2
လေ့	2
နံ့	2
ထူး	2
ရေဘူး	2
ပျံ	2
ဆုယူ	2
အဲ့	2
ဧရာဝတီ	2
စာကူး	2
အားထား	2
ဖေးမ	2
မြန်မြန်	2
ပူး	2
ပု	2
မီးပူ	2
လယ်ယာ	2
စာဥ	2
အူး	2
တူရိယာ	2
ကုလားပဲ	2
အု	2
ရာသီဥတု	2
နုနယ်	2
ဦး	2
အလယ်	2
ဖြေ	2
ထူ	2
ပြေးလွှား	2
လွှဲဖယ်	2
ရေဘဝဲ	2
အေ့	2
လု	2
ရေခဲ	2
ရဲသား	2
ညီအစ်ကို	2
အယ်	2
အမဲသား	2
ဆေးဆရာ	2
ဆုတောင်း	2
လွှသမား	2
ပြိုင်ပွဲ	2
ချောင်းငင်	2
နွေး	2
တူတူရေဝါး	2
ငေး	2
ပေးစာ	2
ကျော်လွှား	2
လမ်းလွှဲ	2
သစ်ပင်	2
ရပ်	2
ဖက်	2
ပျော်ရွှင်	2
သစ်သီး	2
အသေးအမွှား	2
ကိုကို	2
လွှမ်းခြုံ	2
ပြေးပွဲ	2
ညီမလေး	2
အဆီ	2
လွှမ်းမိုး	2
အရီး	2
ပျံလွှား	2
ခရေ	2
အလကား	2
ကြာနွယ်	1
ပျော်နေ	1
နွေးထွေး	1
ဆော်ဩ	1
နှီးဖြာ	1
ရွေဆွဲကြိုး	1
ပိ	1
ဆယ်ယူ	1
ပယ်	1
ပီ	1
ကြာရိုး	1
ပဲ့	1
ကြာဆစ်	1
ပန်းပန်	1
ဆစ်	1
နဲ	1
ဆွဲကြိုး	1
ညီညီစီ	1
ညှာတာ	1
တမာ	1
ဟောတိ	1
တီတီတာတာ	1
တီး	1
တု	1
နွဲပျော်	1
ကြွား	1
ကြွာ	1
ဖဲစ	1
တေ	1
တေ့	1
နို့	1
တေး	1
တောလမ်း	1
ရွှေဆွဲကြိုး	1
ဈ	1
ဇ	1
ထိ	1
ထီ	1
ကြိုး	1
ခြွေး	1
ထု	1
ညီး	1
တူး	1
ပေါင်းစု	1
ဖျဲ	1
အားကစား	1
ဝဲဝဲ့	1
သနား	1
သဲ	1
သည့်	1
သည်း	1
ခူယားကောင်	1
သယ်သွား	1
သစ်ရွက်	1
အစာနွှေး	1
ဗဒုန်း	1
အနီးအနား	1
အဘ	1
အလှူပွဲ	1
အဝ	1
ဦ	1
ဘဘထ	1
ဧ	1
မြန်မာ	1
နိုင်ငံ	1
ဝန်ကြီးဌာန	1
အကောင်အထည်ဖော်	1
တွင်	1
ဂျပန်	1
နိုင်ငံတကာ	1
အသီးနွှာ	1
ပူးပေါင်း	1
အေဂျင်စီ	1
နည်းပညာ	1
ရွှေး	1
ပံ့ပိုး	1
စိုရွှဲ	1
ဝေ့	1
နွှာ	1
စပါးရွှေဝါ	1
မီ	1
မူ	1
မူး	1
မေ	1
ထုံထုံမွှေး	1
မေးဖန်များ	1
မဲ	1
မည့်	1
ကြာငုံ	1
ကြာပွင့်	1
မြား	1
ချိုး	1
ဆူး	1
လောက်	1
မြွေဆေး	1
စည်း	1
အပြန်	1
ကောက်စိုက်	1
ရိုးရာ	1
လသာသာ	1
လူရွယ်	1
နှော	1
ဖြူ	1
လဲ့	1
လွယ်ကူ	1
လှဲ	1
လျှော့ကျ	1
လျှော့စီး	1
ဝေ	1
အားကစားပွဲ	1
စရာကောင်း	1
စေး	1
ညီညီမျှမျှ	1
အကြီးကြီး	1
အမွေးအမျှင်	1
အသားစ	1
ဖွေး	1
မျော	1
လျှံ	1
ငါးမျှား	1
မယ့်	1
ရှေးရှေးတုန်း	1
ဉာဏ်စွမ်း	1
အနာ	1
ဒဂုန်ဦးထွန်းမြင့်	1
သော်လည်း	1
ကမ္ဘာ့	1
အနှီး	1
=	1
စေ့	1
ခြွေတာ	1
စိတ်	1
ရောထွေး	1
ခွင့်လွှတ်	1
မိုးတိမ်	1
ကြိမ်	1
ကျွေ	1
မှန်း	1
ခြင်	1
ခင်ဗျာ	1
မွေး	1
နေရောင်ခြည်	1
သေ့	1
+	1
အလာ	1
သဘော	1
ဗုဒ္ဓ	1
ချက်	1
ယပင့်ဝဆွဲ	1
ဝဆွဲဟထိုး	1
ရရစ်ဟထိုး	1
ယပင့်ဟထိုး	1
လျှောစီး	1
ချော့မြူ	1
ရရစ်ဝဆွဲ	1
အယ့်	1
တွေး	1
‌အေ	1
ဦ	1
ရေးမှတ်	1
ဣ	1
၁၂	1
ဖြာ	1
ယပင့်ဝဆွဲဟထိုး	1
ရရစ်ဝဆွဲဟထိုး	1
သင်္ကေတ	1
လူမိုက်	1
လျှင်	1
ရှောင်သွေ	1
ပေါင်းဖော်	1
ကင်း	1
ပညာရှိ	1
မိတ်ဆွေ	1
ဈေးသည်	1
အရှည်	1
ဆည်းကပ်	1
ရတနာ	1
ဆရာသမား	1
ချမ်းသာ	1
ဆက်ဆံရေး	1
ကျေနပ်	1
မှန်	1
အရွယ်	1
အဖိုးတန်	1
ကော်ဘူး	1
ကော်ကော်	1
ကဲ့	1
ကူး	1
ကု	1
ဒို့	1
တာဝန်	1
ချွေးမ	1
ထမ်းဆောင်	1
တစ်တွေ	1
ချွေတာရေး	1
ညီညာစွာ	1
အကျိုး	1
ပိုင်နက်	1
ချွေးကျ	1
ကယ်	1
အမွှာ	1
ကျီစားသန်	1
ကျဲ	1
ခါးကော့	1
ခူ	1
ခြေ	1
ခြုံ	1
ဂေါ်ပြား	1
စကားထာ	1
ဝဲ	1
အကျွေးအမွေး	1
စာပို့	1
စူ	1
မွေးကြူ	1
စူး	1
အသက်	1
မြတ်နိုး	1
ငှက်	1
ကြွားကြွားဝါဝါ	1
ဝါရွှေ	1
ခပ်သိမ်း	1
သွေ	1
ခြင်း	1
ကြွေပန်းအိုး	1
လွတ်လပ်	1
ဝင်း	1
စစ်	1
တရားမျှတ	1
သင်း	1
သေး	1
၇	1
သဘောကျ	1
တောဘုရင်	1
နားထောင်	1
စိတ်ဝင်စားဖွယ်	1
ခွင့်တူ	1
ဖြူစင်	1
အများ	1
ခြွေချ	1
ပြုစု	1
ပတ်ဝန်းကျင်	1
ထည့်	1
ကြွေပန်းကန်	1
အမြဲ	1
တည်တံ့	1
အဓိဋ္ဌာန်	1
ထိန်းသိမ်း	1
ကမ္ဘာ	1
မြန်မာပြည်	1
ဘိုးဘွား	1
ငြိမ်းချမ်း	1
ရင်းရင်းနှီးနှီး	1
နှီး	1
လိပ်	1
ဝါးလက်ခုပ်	1
သတင်းစာ	1
သရက်သီး	1
ရီ	1
ဟင်္သာ	1
ဟင်း	1
တိုင်းပြည်	1
အမှိုက်ပုံး	1
အရုပ်	1
တဂျုတ်ဂျုတ်	1
တလှုပ်လှုပ်	1
ဆုတ်	1
ပြောင်း	1
ရှန်တိန်	1
လိုက်သူ	1
ရထားထိန်း	1
လှုပ်	1
စိမ်း	1
ယိမ်း	1
ခေါင်းတွဲ	1
အင်ဂျင်	1
ဝတုတ်တုတ်	1
လေယာဥ်ပျံ	1
ချင်း	1
ထိန်ထိန်	1
ခုနစ်	1
ရှစ်	1
တပည့်	1
တစ်ဆယ်	1
မာလာ	1
ငုံ	1
ယှက်	1
ကျေးငှက်	1
မြူး	1
မသိ	1
ရှေး	1
စာဆို	1
ယမင်းခင်	1
ကကြိုး	1
ယပက်လက်	1
ယမင်း	1
ရုပ်	1
ယက်တောင်	1
ရကောက်	1
ရဟတ်ယာဉ်	1
ရေအိုး	1
ဝိုင်းစက်	1
မျက်နှာ	1
အစ်ကို	1
အကြီးဆုံး	1
အရေး	1
အဖတ်	1
ဆောင်း	1
ယှဉ်	1
အိုက်	1
စိုက်	1
ချမ်း	1
နှင်း	1
ခြောက်သွေ့	1
လှုံ	1
စွတ်	1
ရေးချ	1
ပြောင်းပြန်	1
လှည့်	1
ဝတ်ဆံထိုး	1
သဝေထိုး	1
ရွက်	1
မျက်ဆန်ခတ်	1
လုံးကြီးတင်ဆန်ခတ်	1
မောက်ချ	1
ကျန်ကျန်	1
ညည	1
သမင်	1
မိတ်ဖွဲ့	1
ဌဝမ်းဘဲ	1
ဂျုန်းဂျုန်းဂျက်ဂျက်	1
ညီမငယ်	1
သဖွယ်	1
ချိတ်	1
ဇဝန	1
သော	1
ဃကြီး	1
ဈမျဉ်းဆွဲ	1
ဋသန်လျင်းချိတ်	1
ဍရင်ကောက်	1
ပြည့်စုံ	1
ဎရေမှုတ်	1
ဏကြီး	1
ဠကြီး	1
မှန်မှန်	1
အဖတ်အရွတ်	1
ဇယား	1
ရှေ့ဆုံး	1
ဗျည်းကလေး	1
အထိ	1
ပေါက်	1
မီးပုံးပျံ	1
ဝိုက်	1
ကျွန်မ	1
ပစ္စည်း	1
ဇနီး	1
စောစောစီးစီး	1
တုန်းမှာ	1
ဗိုက်	1
ဆမ်း	1
ထမင်း	1
ဆင့်	1
စင်	1
တက္ကသိုလ်	1
မြတ်စိုး	1
အကွက်	1
part	1
ဗျည်းသံ	1
ရွေးချယ်	1
ချစ်စဖွယ်	1
ပြုံး	1
ခခွေး	1
ခမောက်	1
ခရု	1
သင်	1
အေးသီတာ	1
အောင်အောင်	1
မောင်း	1
ခင်ဗျ	1
ချိုချို	1
ဟေ့	1
မောင်စ	1
အင်း	1
မောင်ဘ	1
မောင်မြ	1
မောင်လှ	1
နည်းနည်း	1
အရေအတွက်	1
အများဆုံး	1
အမြဲတမ်း	1
အပြင်	1
ခွင့်ပြု	1
x	1
စာအုပ်	1
စမ်း	1
မုန့်	1
အပြုံး	1
နှုတ်ဆက်	1
ဒေါ်ဆွေဆွေ	1
အုံး	1
ပြုံးရွှင်ရွှင်	1
ဂငယ်	1
ဂဠုန်	1
ငရုတ်သီး	1
ပင်လယ်	1
ဓအောက်ခြိုက်	1
ဓား	1
ဓာတ်ခဲ	1
နဖူးပြင်	1
နငယ်	1
နဖူး	1
နာနတ်သီး	1
မှုတ်	1
ကိုဖိုးတုတ်	1
ပစောက်	1
ပေတံ	1
ဖဦးထုပ်	1
ဖိနပ်	1
ပြောင်	1
ဗထက်ခြိုက်	1
ဗေဒါ	1
ဗုံ	1
ဆီး	1
ဘကုန်း	1
ဘီး	1
ဒူးရင်းသီး	1
ဒေါင်း	1
ဒထွေး	1
ရွှေရည်	1
တောင်တန်း	1
စာကလေး	1
ဆလိမ်	1
ခပ်	1
ညောင်ပင်	1
တံ	1
ဝင့်	1
ချီ	1
နေခြည်	1
လောင်း	1
မျိုးစုံ	1
စာသင်ကျောင်း	1
အဝင်	1
တဝမ်းပူ	1
တိမ်	1
လက်	1
ဆုံ	1
ထဆင်ထူး	1
ထန်းပင်	1
ထိုင်ခုံ	1
သမျှ	1
ချ	1
သနားညှာတာမှု	1
ကို့	1
ထို့	1
ယို	1
ယို့	1
ယိုး	1
ပို့	1
နို့ဆီဘူး	1
ရိုးသား	1
နိုး	1
ရိုရိုသေသေ	1
တိုးတိုး	1
ကိုယ့်ကိုယ်ကိုယ်	1
သာသာယာယာ	1
သပြေသီးကောက်	1
ဝါဆို	1
ဝါခေါင်	1
မှည့်	1
ခရာ	1
ဆူးချုံ	1
အထဲ	1
ပေါင်	1
အုန်းလက်	1
ခို့	1
-ယ့်	1
အောက်နား	1
-ယ်	1
အောက်ကမြစ်	1
သေသေချာချာ	1
ငံ	1
နန်	1
ပန့်	1
ကမ့်	1
ခန်	1
ခမ်	1
ခမ့်	1
လမ်	1
လမ့်	1
ကမ့်	1
သန်သန်မာမာ	1
ဆူညံ	1
အံ့ဩ	1
ပထမတန်း	1
တလူလူ	1
အို့	1
ို	1
ို့	1
ိုး	1
ဂျို	1
ကျကျာ	1
ကျိ	1
ပြိ	1
ခွား	1
‌ခွေး	1
သွ	1
သွာ	1
လူငယ်လူရွယ်	1
လွယ်လွယ်ကူကူ	1
နွေဦး	1
ပလွေသံ	1
အဝေး	1
မွေးမြူ	1
စွာ	1
မယ်ငွေ	1
ဖြူဖွေး	1
ရိုး	1
သန့်	1
လှီ	1
လှီး	1
မှိုး	1
ရှို	1
ရှိုး	1
ရှာမှီး	1
ကွား	1
ကျာ	1
‌ရေ	1
ပျံသန်း	1
ကျု	1
ကျေ့	1
ပြေ့	1
ကျဲကျဲ့	1
ပြဲ့	1
ပြော့	1
်	1
မြမြားပျပျား	1
ကြာဖူး	1
များပြား	1
ခြို	1
ကျယ်ကျယ်	1
သောအခါ	1
ငါးကြီးဆီ	1
ခြေရာ	1
မေးဖန်	1
သေ	1
ကျီစား	1
သန်	1
ကျံ	1
ဆီက	1
ဝစ္စနှစ်လုံးပေါက်	1
အားထားစရာ	1
‌‌	1
တီတာတာ	1
အရေးအသား	1
အလေးထား	1
အေးအေး	1
မာ	1
အရေးထား	1
ဖေဖေ့	1
မေ့	1
စကားဝဲ	1
အားငယ်	1
သယ်ယူ	1
ငယ်ငယ်	1
သယ်	1
ရဲရဲနီ	1
ရယ်နီ	1
ရယ့်နီ	1
လယ်တဲ့	1
ဘဲ့	1
လဲ့ယာ	1
ဒရဲ့	1
ဒရဲ	1
နေ့အခါ	1
အေ	1
သေးသေးတင်	1
မောင်ဖြူး	1
သားသား	1
စာရ	1
အထူး	1
သနားစရာ	1
မထိရ	1
ဆရာမိဘ	1
ခြေထောက်	1
ရင်း	1
နောက်ပြန်	1
နောက်ပစ်	1
ခဏခဏ	1
တူထု	1
အတုယူစရာ	1
ဦးသာထူး	1
စုဘူး	1
ဝမ်း	1
ပူပူ	1
ဖိုးဝကြီး	1
သကွဲ့	1
ယုံ	1
ငြား	1
တကယ့်	1
ပေါင်းစုံ	1
မြက်ခင်း	1
စိမ်းစိမ်း	1
လူမော်	1
စောစော	1
အဖော်	1
ရယ်ရယ်မောမော	1
