Word	Count
ထိုးဇာတ်	4
သော်လည်း	4
ခ	4
မိုး	4
မျှော်လင့်	4
ကျူးရင့်	4
လိုအပ်	4
သိပ္ပံ	4
ပသတ်	4
အလို	4
အကြည့်	4
နောင်လာနောက်သား	4
အမျိုးမျိုး	4
ချိန်	4
ဗိုလ်အောင်ဆန်း	4
ထပ်	4
နသတ်	4
လက်ငင်း	4
ဆွေးနွေး	4
နာ	4
အပြုအမူ	4
သင့်မြတ်	4
ဘေး	4
ပတ်သက်	4
ဝမ်းမြောက်ဝမ်းသာ	4
တသတ်	4
သလော	4
ခြောက်	4
မနက်ခင်း	4
မုန့်	4
တွင်း	4
လျှောက်	4
ရှည်	4
ပိုမို	4
စားသောက်	4
ကွယ်	4
သာမန်	4
မြိန်ရှက်	4
လှည့်ကြည့်	3
ထုပ်ဆီးတိုး	3
ထွန်းထွန်း	3
ဂိုးသမား	3
တောကစား	3
ဘုရားပုထိုး	3
အင်္ကျီ	3
ပွင့်လန်း	3
ဗုဒ္ဓဝင်	3
ရွှေဝါရောင်	3
ငါတို့	3
ပညာရှင်	3
မွေးဖွား	3
မှတ်မိ	3
ခပ်	3
အလည်	3
ဂုဏ်	3
ပြာ	3
ကျန်စစ်သား	3
လော	3
ပြန်လည်	3
ဓမ္မရံကြီး	3
ပို့	3
ပွင့်ချပ်	3
နွေရာသီ	3
အနှစ်	3
အင်ဂျင်နီယာ	3
ဒုက္ခ	3
တီထွင်ဆန်းသစ်	3
သွေး	3
စာအိတ်	3
ပုဒ်မ	3
ဟန်	3
လည်းကောင်း	3
သရဖီပန်း	3
ဟုတ်ကဲ့	3
ခန့်	3
တည်း	3
သင်္ကေတ	3
အလေးချိန်	3
လှံတံ	3
သမီးလေး	3
သရက်ပင်	3
ရာဇဝင်	3
ပင်လယ်	3
တန်း	3
မောင်	3
မြို့တော်	3
အာခေါင်	3
ရပ်	3
သင်ကြား	3
မြေး	3
မေမေ့	3
မြို့ရိုး	3
ဘိုးဘေး	3
မြို့ဟောင်း	3
တပည့်	3
သာယာ	3
မောင်သိုက်	3
ညီ	3
လွတ်လပ်	3
အချို့	3
အိမ်ရှေ့မင်းသား	3
အတန်း	3
အတွေး	3
ဝါဝါ	3
ဖခင်	3
မျက်လုံး	3
တည်ဆောက်	3
အသုံးမကျ	3
အခြေခံ	3
ဂျင်	3
ရှာဖွေ	3
ဟဲ့	3
လုပ်ငန်း	3
ယောက်ျား	3
ထောင်	3
ကျော်ကြား	3
လုံးဝ	3
ပါးစပ်	3
ရှင့်	3
အနက်	3
နားထောင်	3
အမိ	3
ပန်းပွင့်	3
ကွဲပြားခြားနား	3
ဟော	3
မြတ်နိုး	3
အင်းလေး	3
တာဝန်	3
အကြိုက်နှစ်သက်ဆုံး	3
ဆောင်း	3
ဆောင်	3
ရေနံမီးတိုင်	3
လှံ	3
ပုံပြင်လေး	3
သင့်	3
စာကြည့်တိုက်	3
ပွဲတော်	3
နာရီ	3
ကောင်းကင်	3
ဂ	3
အလှ	3
ကား	3
ပေါ့ပြက်ပြက်	3
သောင်း	3
သကဲ့သို့	3
ပွင့်ဖတ်	3
ကျင်းပ	3
ရည်စူး	3
အရင်	3
ဝှက်	3
အောက်လင်းဓာတ်မီး	3
နတ်	3
ကန်	3
နေ့စဉ်	3
ဧရာဝတီ	3
ဒီနေ့	3
ရှေးခေတ်	3
သင်းပျံ့	3
ဗိုင်းငင့်	3
အရှင့်သား	3
အပွင့်	3
သီချင်း	3
ခန္ဓာကိုယ်	3
မီး	3
နယုန်	3
ပြည့်စုံ	3
ကာလ	3
ခတ္တာပန်း	3
အေး	3
မြှောက်	3
လိပ်ပြာကလေး	3
ဟန်အက	3
ဧည့်ခံ	3
လူကြီးမိဘ	3
သူရဲကောင်း	3
ပေါင်မုန့်	3
၁၀	3
အပြန်အလှန်	3
ဘဝ	3
အကြိမ်ကြိမ်	3
လူငယ်	3
တန်ဆေးလွန်ဘေး	3
မွေး	3
ခွာညိုပန်း	3
စေတနာ	3
အဆင့်	3
အုပ်စု	3
ကမ္ဘာ့	3
ဆည်းဆာ	3
မျက်ပြူး	3
မီ	3
ဗိုလ်ချုပ်	3
ချမ်းသာ	3
ငှက်ကလေး	3
အထဲ	3
လက်ဆောင်	3
သင်္ဘော	3
အဝါရောင်	3
ကပ်	3
ကိုး	3
ဂိုး	3
ခလုတ်	3
မနက်	3
စီးတော်မြင်း	3
အံ့ဩ	3
လွဲ	3
ကွဲ့	3
စည်းရိုး	3
အတ္ထုပ္ပတ္တိ	3
ပရိသတ်	3
မွှေးပျံ့	3
ဖွင့်	3
ပတ္တမြားသီး	3
ဆုံးမ	3
ဂုဏ်ယူ	3
ကဆုန်	3
သီး	3
ဖားကလေး	3
ရှေ့	3
ပတ်လည်	3
၁၄	3
ရှမ်း	2
အားကိုး	2
သေချာ	2
ပြောင်း	2
အဖြစ်အပျက်လေး	2
အမှတ်	2
ဖန်တီး	2
အပြည့်အစုံ	2
သင်ယူ	2
ဇာတိ	2
ဝါသနာ	2
ဝတ်ဆင်	2
တိုင်	2
အမိအဖ	2
ရိုက်	2
ကြိုးပမ်း	2
မြေဝိုင်းဇာတ်	2
ထောင့်	2
အပေါင်း	2
ရေးသားသူ	2
သိသာ	2
မည်မျှ	2
ဖြည့်	2
လမင်း	2
လက်ခံမည့်သူ	2
ဗန္ဓုလ	2
လှလှ	2
ကျေးဇူးရှင်	2
ဟင်း	2
ဇူလိုင်	2
ပိုဒ်	2
အာဇာနည်	2
ပထမဆုံး	2
ကူး	2
ကြည်ညို	2
နောက်ဆုံး	2
အထောက်အကူ	2
မိုင်းသောက်	2
အငန်ဓာတ်	2
မုန့်ဖက်ထုပ်	2
ဂျပန်	2
အနု	2
ကြာပန်း	2
စီး	2
စာလုံးပေါင်း	2
လှိုင်လှိုင်	2
ကြာ	2
အလှဆင်	2
တန်ဆောင်မုန်း	2
ခဝဲပန်း	2
ဦးဦး	2
အရွက်စိမ်း	2
ပျော်ရွှင်	2
စာရင်းဝင်	2
အမွေအနှစ်	2
အစီအရီ	2
နွဲ့နွဲ့နောင်းနောင်း	2
တိုင်းပြည်	2
ခရီးသည်	2
ကမ္ဘာလှည့်	2
ပြာသို	2
ခဲ	2
ယွန်းထည်	2
ကျောက်စာ	2
ရာဇကုမာရ်	2
ပြတိုက်	2
ဖွယ်	2
မမ	2
မင်းညီမင်းသား	2
စာကြောင်း	2
ဆွေမျိုး	2
အချက်အလက်	2
ဂီတ	2
ဖြူဖြူဖွေးဖွေး	2
ချုံနွယ်ပင်	2
ကွန်ပျူတာ	2
နွေ	2
ပုံဖော်	2
ချို	2
ကြက်သားဟင်း	2
၉	2
တင့်တယ်	2
တော်သလင်း	2
စုံ	2
အုန်းနို့ဆမ်း	2
ကြက်သား	2
အစဉ်အဆက်	2
၁၆	2
ရင်းမာပန်း	2
နူးညံ့	2
ကိုကို	2
စာသင်	2
မျှော်	2
ဃ	2
တော	2
ညီမလေး	2
ဉာဏ်	2
စာရေး	2
ဓမ္မရံ	2
တန်ခူး	2
ကွဲပြား	2
အနော်ရထာ	2
ကယ်	2
မျှ	2
ထွန်းကား	2
ပြုတ်	2
ခန့်မှန်း	2
လှုပ်ရှား	2
သမိုင်း	2
ကြက်ဥခွံ	2
အရောင်အဆင်း	2
တံခါး	2
လည်ပတ်	2
သန့်ရှင်း	2
အရှိန်	2
တက်	2
ပြင်း	2
တိုင်းဒေသကြီး	2
မြတ်	2
သဘာဝ	2
စာရွက်	2
ပြည့်ပြည့်စုံစုံ	2
သင်္ချာ	2
သစ်ပင်ပန်းမန်	2
ကာယလုပ်သား	2
သံပြိုင်	2
ဗုဒ္ဓ	2
မည်သည့်	2
ထု	2
ပေါက်ပန်း	2
ပိတောက်ပန်း	2
ရဲရဲနီ	2
လက်စွပ်	2
ပတ္တမြား	2
နှိုင်းယှဉ်	2
ဓမ္မရာဇ	2
နှင့်တကွ	2
ကန်တော့ပလ္လင်	2
ကာရံ	2
ပြီးနောက်	2
ထိုက်	2
ကူ	2
ထို့	2
ပြည်သူ	2
စားဖိုမှူး	2
ဝတ်ဆံ	2
ထီးနန်း	2
မင်းကောင်းမင်းမြတ်	2
မှန်	2
မြောက်မြား	2
ဘုရားပုထိုးစေတီ	2
ပေစွ	2
သဘောကျ	2
ခရီးဦးကြို	2
စကားပုံလေး	2
ပြင်ဆင်	2
စူး	2
ပန်းခင်း	2
သွားတိုက်တံ	2
စို့	2
ဆွတ်	2
သွားတိုက်ဆေး	2
ဂလုန်	2
အေးအေးခိုင်	2
ချ	2
မြေးမလေး	2
တဲလေး	2
ခြေတံရှေ	2
ခိုင်း	2
ပေါက်ပွား	2
ကာရန်	2
မြင့်	2
ကုန်း	2
စက်ဘီး	2
နွားနို့	2
ကလင်	2
ဆောင်းခို	2
ပ	2
ဆိုကဗေးရီးယား	2
ကမ္ဘာ	2
တိုးတိုး	2
မွေးရပ်ဇာတိ	2
အောက်ခြေ	2
ရှူဆေး	2
လက်တွေ့	2
ညှိုးနွမ်း	2
သစ်တော	2
ကာတွန်း	2
အိုင်အိုဒင်း	2
အကျိုးပြု	2
ဝန်းကျင်	2
ကားလိပ်	2
ငယ်စဉ်	2
မို့	2
သီးသန့်	2
ပြသ	2
အရေးပေါ်	2
ခြမ်း	2
စွန့်ပစ်	2
ကြင်နာ	2
ချစ်ခင်	2
အကောင်	2
အားကစားသမား	2
လူကြီး	2
ပင်ပန်း	2
ရှေးယခင်	2
ချိုချဉ်	2
တန်	2
အနေအထိုင်	2
ကြိုတင်	2
မှား	2
ပြောင်းလဲ	2
မြန်မာစာ	2
စု	2
အမျိုးအစား	2
ငှား	2
ကွာ	2
ကျောင်းအုပ်ဆရာကြီး	2
မနေ့	2
အဖွဲ့လိုက်	2
ပန်းကလေး	2
ထိန်ထိန်သာ	2
လက်အုပ်ချီ	2
ကြယ်	2
ဝမ်းသာ	2
သီလ	2
ညချမ်း	2
လှည့်လည်	2
သောင်းသောင်း	2
မွှေး	2
ဆန္ဒ	2
၁ဝ	2
ဝေငှ	2
မဟုတ်ဘူး	2
နန်း	2
ကျွေး	2
ဟေ့	2
ရပ်ကွက်	2
သုတ	2
ဖြေဆိုသူ	2
မှတ်သူ	2
လွယ်အိတ်	2
ပိတ်	2
ကျေးဇူးတင်	2
ဆူ	2
ဖျတ်လတ်	2
တမ်း	2
ခြေထောက်	2
ကာကွယ်	2
လက်ခံ	2
၆၁	2
ပျော်စရာ	2
အမြီး	2
ရောင်စုံ	2
အမေး	2
ဇော်သက်ပိုင်	2
စိန်	2
ပြဇာတ်	2
ကမ်းခြေ	2
ရွတ်ဆို	2
မောင်ဇော်သက်ပိုင်	2
သိမ်းငှက်	2
တရား	2
တကယ်	2
အလင်းရောင်	2
ဖြေကြား	2
တောင်	2
အခေါက်ခေါက်အခါခါ	2
ဇာတ်ဆောင်	2
ရက်နေ့	2
ငါးပိ	2
အဆို	2
ဘိုးစိန်	2
ဆင်းရဲ	2
ထိုး	2
ဆန်းသစ်	2
ဝတ္ထု	2
ယင်း	2
လုပ်ဇာတ်	2
ဆားရည်	2
ပလုတ်ကျင်း	2
ကြံစည်	2
သက်သာ	2
လက်နက်	2
ပြည့်ဝ	2
တိုက်	2
မန္တလေး	2
ဆေး	2
မောင်ဘိုးစိန်	2
ဆိုင်း	2
မောင်နှမ	2
မင်းသမီး	2
ပါး	2
ဘော်လီဘော	2
ပလို့	2
ထွန်း	2
လျှပ်စစ်မီး	2
မပုပ်မသိုး	2
ချိုး	2
လောင်စာ	2
ရေနံဆီ	2
မီးစာ	2
ညီညီညာညာ	2
စုပေါင်း	2
မြတ်စွာဘုရား	2
အသုံးချ	2
ချိုမြိန်	2
ထို့နောက်	2
အ	2
စီးပွား	2
ကွယ်လွန်	2
အဆင်အပြင်	2
သတင်း	2
မြေဝိုင်း	2
ဦးလေး	2
ကိုယ်ပိုင်	2
ကြီးပွား	2
အစား	2
လွန်း	2
အကူအညီ	2
လက်ထက်	2
ရိုးရာ	2
အများ	2
မြန်	2
ခြေ	2
ဝါဆို	2
အမြောက်အမြား	2
ပျက်	2
ကိစ္စ	2
ကြွက်	2
ခြံစည်းရိုး	2
ခြံ	2
လှန်း	2
ချစ်	2
လုပ်ကိုင်	2
ဥစ္စာ	2
ငွေ	2
ဆင့်	2
ခုပ်	2
လျှာ	2
ဖျော်	2
ပဲခူး	2
ဗဟုသုတ	2
လျော့	1
အပေါ်	1
မိုးဥတု	1
ဆောင်းဥတု	1
လုလင်၅၇	1
အစိမ်းရောင်	1
ဇ	1
နွေဥတု	1
ဂျာနယ်	1
ဉာဏ်စမ်း	1
စုံစုံလင်လင်	1
ပလိုင်း	1
အကျိုးဆောင်	1
သိတတ်	1
လိမ္မော်သီး	1
အရိုအသေပြု	1
ဝတ္တု	1
ခရီးဦး	1
ဒေါ်ဒေါ်	1
ဝန်းကျင်တစ်ခွင်	1
ခေါင်းမြီးခြုံ	1
တွက်ဆ	1
စတုဒိသာ	1
အင်း	1
သတင်းကျွတ်	1
လပြည့်	1
ပုပ္ပား	1
၅၇	1
စံကားဝါ	1
စင်	1
ကစားနည်း	1
အလုံး	1
စေတီ	1
ရောင်	1
အနီး	1
ဘဲဥ	1
အစ	1
နို့မှုန့်	1
စာသင်ခန်း	1
ပြောင်	1
ခေါ်ဝေါ်	1
ကြို	1
ဝင်ရောက်	1
ရွှေရောင်	1
ဓာတ်ခဲ	1
ဆက်ကပ်	1
သန်သန်	1
စူးစိုက်	1
သကြား	1
ဆ	1
ရွယ်	1
ဥတု	1
မာန်	1
ရေကူး	1
ဟ။	1
မုန့်ဆီကြော်	1
မှန်း	1
န	1
ရုပ်	1
ချိန်ခါ	1
စံပယ်ပင်	1
လိုဏ်ဂူ	1
စပါး	1
မည်းတူ	1
နှင်းဆီပင်	1
သနပ်ခါးပင်	1
ယုဇနပင်	1
ဇီဇဝါပင်	1
နှစ်သစ်	1
ရှင်းလင်း	1
အဖြတ်အရပ်	1
အစွမ်းသတ္တိ	1
လွယ်ကူ	1
ရှိခိုး	1
တကယ်ပင်	1
တိုက်ခိုက်	1
သစ်ခွပင်	1
ရွတ်ဖတ်	1
တုတ်ချောင်း	1
ကြက်တောင်ရိုက်	1
ကောက်	1
ဖြတ်	1
အသီး	1
ရှောင်ကြဉ်	1
နှယ်	1
သတိုးမဟာဗန္ဓုလ	1
ကြိုဆို	1
ဒေါ်ခင်မာလာ	1
ဆပ်ပြာခဲ	1
နှစ်ဦး	1
စွန်လွှတ်	1
အဆုံးသတ်	1
ခတ်	1
ထိုက်ပေစွ	1
ဘ	1
ဗ	1
ပိုပြီး	1
သခွားသီး	1
ပဲ့	1
လူမျိုး	1
ခြောက်ခြောက်သွေ့သွေ့	1
မော်မော်	1
ဥဒါန်း	1
ချဉ်ပေါင်ရွက်	1
လှသန္တာ	1
ကန်စွန်းရွက်	1
ငြား	1
ရဲ	1
အကြောင်	1
ထ	1
အနှစ်သက်ဆုံး	1
မိုးကာအင်္ကျီ	1
ထီးဆောင်း	1
သစ်သား	1
ပြေးလွှား	1
စုံညီ	1
ဆော့	1
လန်းဆန်း	1
ယ	1
ရို့ဝါး	1
ပုန်းညက်ပန်း	1
အမေးအမြန်း	1
ပြေးလွှားရင်း	1
မွန်မွန်	1
ဪ	1
လှမ်း	1
အိမ်ဝင်း	1
သိမ်း	1
နှစ်သတ်	1
ကန်စွန်းဥ	1
ရည်မှန်းချက်	1
ဇာတ်စင်	1
စတုတ္ထ	1
မူလတန်းပြ	1
ကျောင်းအုပ်ကြီး	1
အငြိမ်းစား	1
‌	1
ထူ	1
ကျုံပျော်	1
အမျိုးအဆွေ	1
မောင်ဝင်းခိုင်	1
ခြေတံရှည်	1
ချိတ်	1
ဖေဖေ့	1
မတူညီ	1
မဟုတ်ဘူးကွဲ့	1
မိုးကုပ်အောက်	1
မုန့်ထုပ်	1
ဖယောင်းတိုင်ထုပ်	1
မှီ	1
ရှောင်ဖယ်ဖယ်	1
ယခင်	1
မကြိုက်	1
ဆရာ့	1
ကုလားထိုင်	1
‌‌	1
ကျောင်းဆရာ	1
နိဒါန်း	1
စေတနာရှင်	1
စတင်	1
မေ့လျော့	1
မရှိမဖြစ်	1
ခက်ဆစ်	1
ငို	1
အော်	1
ဒဏ်ရာ	1
နားမထောင်	1
ဆိုလို	1
အတွေးအမြင်	1
တမ်းတ	1
ကြုံတွေ့	1
ပဉ္စမတန်း	1
အမှန်တကယ်	1
မှီခို	1
သင်ချင်	1
မေဇင်	1
အိပ်ရာထ	1
မြောက်	1
မေးမြန်း	1
အရေးကြီး	1
တောင်း	1
ခဲတံ	1
မနေ့ည	1
ကွန်	1
မိတ်ဆက်	1
စာကိုယ်	1
လဲလှယ်	1
စာသင်ချိန်	1
အရုပ်	1
အပြေးအလွှား	1
နိဂုံး	1
အံ့အားသင့်	1
(ဇော်သက်ပိုင်	1
ကြာနီ	1
ဂရုစိုက်	1
ပုခက်	1
ဒိုးပတ်	1
ဝဖြိုးသာယာ	1
သယ်ပိုး	1
ရပ်ရွာ	1
ကောင်းဖို့ကောင်းဖို့	1
လာကြလာကြ	1
လုပ်အားပေး	1
ဗျာ	1
ရှင်	1
ထက်ယံ	1
ခုခု	1
ဘောလုံးကန်	1
အမေးအဖြေ	1
ဒိုးသံ	1
ခွဲဝေ	1
သို့မဟုတ်	1
ဖွံ့ဖြိုး	1
စုကာပေါင်းကာ	1
လုပ်ကြကိုင်ကြ	1
ရှင်းကြလင်းကြ	1
မြ	1
မေတ္တာ	1
ဖြိုးကြွားနောင်ခါ	1
တိုးပွား	1
နိုးကြား	1
ကျောင်းရင်သွေး	1
ကျောင်းတော်ကြီး	1
တံတား	1
စိုက်ကြပျိုးကြ	1
မြေပဒေသာ	1
မြေဆွ	1
ကိုင်	1
ပေါက်ပြား	1
ခင်း	1
တီး	1
