Word	Count
နာမည်	4
အတန်း	4
စာဆို	4
ခြံကျယ်ကြီး	4
လေးစား	4
ငယ်	4
ကျွေးမွေး	4
အား	4
ခြံ	4
ကစားနည်း	4
လိမ့်	4
လိုအပ်	4
အမေ	4
၈	4
ဂ	4
လောက်	4
လှေ	4
ဘုရား	3
မုန်းတီး	3
လယ်	3
ရုပ်ပုံ	3
ရေလမ်း	3
မိခင်	3
တဲ	3
သရုပ်ဆောင်	3
ကြောင့်	3
အထင်ကြီး	3
မှတ်မိ	3
ကုန်းလမ်း	3
ယဉ်ကျေး	3
ထိုအခါ	3
ခွဲ	3
ဝယ်	3
ငို	3
အရာ	3
ပန်ကာ	3
ပညာရေး	3
အပြေးပြိုင်	3
ညောင်ပင်	3
ခင်ဗျာ	3
အမျိုး	3
မနေ့	3
စက်တွန်းအား	3
ဝန်ကြီးဌာန	3
လေကြောင်း	3
လယ်ထွန်	3
အဆုံးသတ်	3
ဆိုင်	3
င	3
လုပ်ဆောင်	3
ချိန်	3
ရွက်လှေ	3
အုန်းသီး	3
ကား	3
ဆန်စပါး	3
ည	3
ဖောင်	3
တောင်ပံ	3
ဟေ့	3
အားလပ်ချိန်	3
ကြွေ	3
တာဝန်	3
မူတည်	3
အဝတ်	3
ဇီးကွက်ရုပ်	3
မိုးဥတု	3
ဒီလို	3
ကယ်	3
ကြယ်	3
အဖြူရောင်	3
ကျေးညီနောင်	3
ဆက်	3
လက်စွပ်	3
စသည်	3
ဆရာ	3
မုန့်	3
အသံ	3
ဒေါင်းတောင်	3
အို	3
အရောင်	3
ပြဇာတ်	3
သဘောကျ	3
ရုံ	3
ရှေး	3
တိုင်း	3
ငွေ	3
ပေါ်ပေါက်	3
ကြား	3
ပုံ	3
မည်ကဲ့သို့	3
အုံး	3
ဝတ်ဆင်	3
သင်ကြား	3
ကြောင်း	3
ပျော်ရွှင်စွာ	3
စောင့်	3
သီချင်း	3
အထူးအဆန်း	3
ခ	3
ဆင်	3
သွေးတူမွေးတူ	3
ချောင်း	3
လှည်းယဉ်	3
နိုး	3
အိပ်ရာ	3
အလုပ်	3
နားလည်	3
ဃ	3
တပ်ဆင်	3
တည်း	3
ညီမ	3
လှည်း	3
ခေါင်း	3
မြစ်ချောင်း	3
အများကြီး	3
ကြွက်	3
ပေ့	3
တန်ခူးလ	3
ပြေး	3
နား	3
ကွ	3
အပ်	3
သာယာ	3
ပညာရှိ	3
အခု	3
ဒါပေမဲ့	3
ခုတ်	3
အဲဒီလို	3
သာမက	3
အဆုံးအဖြတ်	3
စမ်း	3
မူ	2
နွားမ	2
မောင်ကျော်ညွန့်	2
လှော်တက်	2
ထုတ်	2
ပိတောက်ပန်း	2
သတ်	2
ပြိုင်ပွဲ	2
၂၀၂၀	2
အချို့	2
နွားခေါင်းရိုး	2
ခြံခတ်	2
ခရီးသွား	2
သီးသန့်	2
တွန်ကျူး	2
တစ်ရေးအိပ်	2
ခံစား	2
ရေနံ့သာ	2
အဖြေ	2
နောက်ဆုံး	2
ထွန်းကား	2
ရှိရှိ	2
အဆင်တန်ဆာ	2
ဇွဲ	2
ချူ	2
ဦးစွာ	2
ချက်ချင်း	2
စိုစွတ်	2
လျင်မြန်စွာ	2
သော်	2
ကုန်ဆုံး	2
ဆုံးဖြတ်ချက်	2
ခေါင်းလျှော်	2
အရင်	2
သီကျူး	2
တွေး	2
မင်္ဂလာ	2
ဒီအခါ	2
ဟူ၍	2
မဲ့	2
ဝိုင်းဖွဲ့	2
အော်	2
သင်ယူ	2
ချ	2
ငါတို့	2
ဘုန်းပြည့်	2
မြေကြီး	2
ကြာ	2
ဖိုးခွား	2
ရောင်စုံ	2
ခြောက်သွေ့	2
ရွှေ	2
ချေ	2
ရွာသား	2
ထောင်	2
တရွေ့ရွေ့	2
လမ်း	2
လီ	2
အခြား	2
မီးရထား	2
နားမထောင်	2
ဇာတ်ဆောင်	2
မော်တော်ကား	2
ပြန်စာ	2
လွှတ်	2
ရှည်	2
လွတ်	2
ပင်ဝါးရုံ	2
ခန္ဓာကိုယ်	2
အမြန်	2
အသိုက်	2
ဘီး	2
မြင်း	2
ပူပြင်း	2
သိမ်းဆည်း	2
ပန်း	2
ထွန်ယက်	2
ကဲ့ရဲ့	2
သမ္မတ	2
နားထောင်	2
မိုးဖြိုင်ဖြိုင်	2
၂၀၁၉	2
အဖြစ်အပျက်	2
အချစ်ဆုံး	2
ဝတ်စားဆင်ယင်ပုံ	2
မိသားစု	2
ရာသီဥတု	2
....	2
အသုံးဝင်	2
ဘက်	2
လူအား	2
ကြောက်	2
လူငယ်	2
အုတ်	2
ပြည်ထောင်စု	2
ဟလို	2
ကသတ်	2
လေ့လာ	2
ရောင်းစား	2
နင့်	2
အသုံးကျ	2
သက်ကြီးရွယ်အို	2
တိရစ္ဆာန်ရုံ	2
သမျှ	2
မှန်	2
အမြဲတမ်း	2
အငယ်	2
တစ်တွေ	2
စကားထာ	2
ရောင်း	2
န	2
ဇာတ်လမ်း	2
ငှက်ပျောသီး	2
ကိစ္စ	2
လူမှုရေး	2
နသတ်	2
သိမှတ်ဖွယ်	2
ရေကန်	2
မဂ္ဂဇင်း	2
နှစ်သစ်ကူး	2
ညသတ်	2
အတာ	2
ကူး	2
ကူးပြောင်း	2
ညောင်ညောင်	2
ချစ်	2
လိမ္မာ	2
စာသင်	2
အကျိုး	2
ကျင်းပ	2
ကျေးငယ်	2
ရေသပ္ပာယ်	2
ကုသိုလ်	2
ကောင်းမှု	2
ထင်	2
ဘေးမဲ့လွှတ်	2
စသတ်	2
မောင်ထက်မြက်	2
ကိုင်း	2
အဖြစ်	2
မြေဆီဩဇာ	2
ကြည့်ရှု	2
မြင့်	2
ဉာဏ်ပညာ	2
အနီးကပ်	2
နှင်ထုတ်	2
သတည်း	2
လွတ်လပ်ရေး	2
လူလေး	2
အမေကြီး	2
တော	2
အောက်ခံ	2
ရိုသေစွာ	2
ဦးညွှတ်	2
တန်းစီ	2
အဲ	2
အလံတိုင်	2
ထိုး	2
နာကျင်	2
မောင်	2
ကုန်	2
ကရုဏာ	2
မိတ်ဆက်	2
မဏ္ဍပ်	2
ဘယ်ကို	2
ပွဲဈေးတန်း	2
မျက်လှည့်ပွဲ	2
ကာရံ	2
အုတ်တံတိုင်း	2
မေး	2
ချစ်ခင်	2
ကြွားဝါ	2
အစိုးရ	2
စို့	2
ကဲ့သို့	2
အမြဲ	2
ညီအစ်ကို	2
စွမ်းအင်	2
ထိုးဆိတ်	2
အေးပါ	2
အပေါ်	2
ဖိုးဝရုပ်	2
ခွာ	2
ပြသ	2
သေနတ်	2
စိတ်ဝင်စား	2
ဝါး	2
ချိတ်ဆွဲ	2
တိုက်တွန်း	2
အရှင်မင်းကြီး	2
အိုးစည်	2
သစ်သား	2
အကျိုးကျေးဇူး	2
ကာတွန်း	2
ပစ်တိုင်းထောင်ရုပ်	2
စက္ကူ	2
ချစ်စရာ	2
ကျေးသား	2
ချိုးရုပ်	2
အိုးပုတ်	2
ရွှံ့	2
ရိုင်းစိုင်း	2
ရန်ကုန်	2
မျိုးစုံ	2
ရေချိုး	2
အနှစ်သက်ဆုံး	2
ခေါင်းလောင်း	2
လေယာဉ်ပျံ	2
ရဟတ်ယာဉ်	2
အကြံဉာဏ်	2
သစ်သီးဝလံ	2
ကောက်ယူ	2
စားသုံးဆီ	2
အဝတ်အထည်	2
နေ့စဉ်	2
များပြား	2
ကျောင်းသင်္ခမ်း	2
အသစ်	2
စိုက်ပျိုးရေး	2
ကြက်	2
အသီးအနှံ	2
မောပန်း	2
သယ်ယူပို့ဆောင်ရေး	2
သစ်ပင်ရိပ်	2
အပန်းဖြေ	2
ချီးမွမ်း	2
ခါ	2
အလှ	2
နောက်ဆို	2
ကဲ	2
အတူ	2
ဆိုတာ	2
မနက်	2
နာရီ	2
တောင်	2
ရယ်	2
ဖမ်း	2
တစ်ဝက်	2
အပြေး	2
ကိုယ့်ကိုယ်ကိုယ်	2
အင်း	2
အားကိုး	2
ဆော့	2
ကျေးဇူးတင်	2
ဒုတိယ	1
တည်ထောင်	1
သစ်ကိုင်း	1
နီ	1
ငြိမ်	1
အဖော်	1
ပထမဆုံး	1
ပြင်	1
အရိပ်အာဝါသ	1
အောက်	1
နားခို	1
အပြန်	1
ကျယ်	1
မောင်မောင်	1
လဲလှယ်	1
တည်	1
ကျက်စား	1
ကမ္ဘာ	1
မန္တလေး	1
မြို့	1
သံဆန်ခါကွက်	1
ရွက်ဟောင်း	1
ရတနာပုံ	1
ခြေတံ	1
ရွက်သစ်	1
တတိယ	1
တံတိုင်း	1
အပင်	1
နေပြည်တော်	1
အဝေး	1
ကျားသစ်	1
စရိုက်	1
မိုးကုပ်အောက်	1
မိုးရေ	1
မိကျောင်း	1
ဘယ်နှမျိုး	1
ဖြူ	1
နွေ	1
သစ်	1
သစ်ကုလားအုတ်	1
မြင်းကျား	1
သမင်	1
*	1
ဆောင်း	1
မိုး	1
မင်းသုဝဏ်	1
အလျောက်	1
ဖျံ	1
မနက်စာ	1
မိုးရာသီ	1
လာရောက်သူ	1
စားသောက်	1
ဝေ	1
ရေမြင်း	1
ခုန်ကူး	1
ကွင်း	1
ခြင်္သေ့	1
ပနံတင့်	1
လွတ်လပ်စွာ	1
ဝက်ဝံ	1
နွေဥတု	1
ကျယ်ဝန်း	1
အုပ်မိုး	1
ဝါဆိုလပြည့်	1
တပေါင်းလပြည့်ကျော်	1
ဆင်း	1
စိတ်ဝင်တစား	1
နေ့လယ်စာ	1
ကြက်တူရွေး	1
ဇီးကွက်	1
ကြံ	1
နေထိုင်	1
တက်ရေ	1
တဖွေးဖွေး	1
ဝေး	1
နေရာယူ	1
သဲသောင်	1
အပြောအဆို	1
စုပေါင်း	1
တာဝန်ကျေကျေ	1
ရေသဘင်ပွဲတော်	1
နှစ်ဟောင်း	1
နှစ်သစ်	1
အဓိပ္ပာယ်ရ	1
အများ	1
ဘုရားပုထိုး	1
စကားနိုင်လု	1
စတုဒိသာ	1
လှူဒါန်း	1
ရတနာသုံးပါး	1
ဆရာသမား	1
ဘိုးဘွား	1
မိဘ	1
စသော	1
ရိုသေထိုက်သူ	1
ချည်း	1
ကန်တော့	1
ရေပက်	1
ငွေဖလား	1
အမွှေး	1
နံ့သာရည်	1
ကျေနပ်	1
ကွဲ	1
သာယာစွာ	1
အငယ်ဆုံး	1
သုံးဆောင်	1
သာယာသော	1
ကြိုဆို	1
တစ်ဆင့်	1
ဘုရင်	1
ထူးခြား	1
အကျွန်ုပ်	1
ဘာတွေ	1
လေမုန်တိုင်း	1
တကွဲတပြားစီ	1
ညီလေး	1
တစ်နှစ်တာလုံး	1
ကြမ်းတမ်း	1
နူးညံ့	1
သိမ်မွေ့	1
ရှင်	1
ပြုံး	1
အန္တရာယ်	1
လေပြင်းမုန်တိုင်း	1
ဆောင်	1
စိတ်ထား	1
လက်ခံ	1
နူးညံ့သိမ်မွေ့	1
ထည့်	1
သပြေခက်	1
ရေကစား	1
လုပ်ကျွေး	1
ညွှန်ပြ	1
စိတ်ဆိုးမာန်ဆိုး	1
ဟန်	1
လက်ညှိုးထိုး	1
စကားများ	1
ဝင့်ကြွား	1
ခြေဖျား	1
ထောက်	1
မောင်မောင်ညီ	1
ဟားဟား	1
လောက	1
စိန်	1
ဘာဖြစ်ဖြစ်	1
သူဌေး	1
အဲဒါကြောင့်	1
ခင်ဗျ	1
လက်သူကြွယ်	1
လက်အုပ်ချီဟန်	1
မြှောက်	1
ရှိခိုး	1
လက်အုပ်ချီ	1
အနီးဆုံး	1
ဒူးထောက်	1
အောင်မယ်	1
လက်မ	1
ကော့	1
ဖျော်ဖြေ	1
ဗုံမောင်း	1
တီး	1
စင်စစ်	1
အက	1
အခုန်	1
မြို့ကြီးပြကြီး	1
တေးသီချင်း	1
ယိမ်းအက	1
သံချပ်	1
သကွာ	1
ယဉ်ကျေးသိမ်မွေ့စွာ	1
မော့	1
တန်ခူး	1
ကုသိုလ်ကောင်းမှု	1
အတာကူးခြင်း	1
အဘယ်	1
ပိုင်	1
သင်္ကြန်ပွဲ	1
ရေသဘင်	1
အတွေ့အကြုံ	1
ခန့်	1
ဝ	1
သစ်သီး	1
သောက်	1
ကြွ	1
ပေမဲ့	1
တောတောင်ရေမြေ	1
တစ်ခွင်	1
စိမ်းစိုလန်းဆန်း	1
မြူ	1
ဆိုင်း	1
တေးသံ	1
ခဝဲပန်း	1
သဇင်ပန်း	1
ခွာညိုပန်း	1
ပေါက်ပန်း	1
နှင်းမှုန်မှုန်	1
ထူထူ	1
အနွေးထည်	1
ခေါင်းစွပ်	1
လည်စည်းပဝါ	1
ဤ	1
ရွက်ဟောင်းကြွေ	1
အခြေအနေ	1
အနက်	1
တူညီ	1
အချက်	1
အရောင်ခြယ်	1
ခွေး	1
အချမ်း	1
စိုစို	1
နှင်း	1
ပန်းပင်	1
သရဖီပန်း	1
စံကားဝါပန်း	1
ကံ့ကော်ပန်း	1
စံပယ်ပန်း	1
ပူအိုက်	1
ပေါ့ပေါ့ပါးပါး	1
ခို	1
အေးအေးလူလူ	1
ဝါဆိုလပြည့်ကျော်	1
တန်ဆောင်မုန်းလပြည့်	1
ဖွေးဖွေး	1
ဆောင်းဥတု	1
မိုးခို	1
မြတ်လေးပန်း	1
ခတ္တာပန်း	1
ရင်းမာပန်း	1
ကြာပန်း	1
ထူ	1
ထီး	1
မိုးကာ	1
တန်ဆောင်မုန်းလပြည့်ကျော်	1
တပေါင်းလပြည့်	1
•	1
ကောင်းကောင်း	1
ဘေးအန္တရာယ်	1
တိုင်ပင်	1
ထင်းခွေ	1
နောက်ပြောင်	1
ဖတ်စာအုပ်	1
အဒေါ်ကြီး	1
စပါးစေ့	1
ဖန်တီး	1
ရှေးသရော	1
လက်ပံပင်ကြီး	1
ပျော်စရာ	1
အတောင်	1
ကောင်းစွာ	1
ပျံ	1
တစ်နေ့သ၌	1
လေပြင်းမုန်တိုင်းကျ	1
လွင့်	1
အတွင်း	1
တစ်နေ့သော်	1
သေချာ	1
တောကစား	1
အနီး	1
တတ်မြောက်	1
အဝတ်အစား	1
အရပ်	1
အစအနောက်သန်	1
အုပ်	1
ဦးလေးကြီး	1
ဗိုက်	1
အပြန်အလှန်	1
ခေါင်းမြီးခြုံ	1
လုံ	1
ဆံမြိတ်ချ	1
ကျောက်တန်း	1
ဒိုက်	1
သီး	1
ကြိမ်	1
တန်း	1
တစ်သက်လုံး	1
သောင်	1
ခြေထောက်	1
ထွန်း	1
နတ်သမီး	1
ကျွန်း	1
ခွဲခွာ	1
ပေါင်း	1
မျက်လုံး	1
တစ်ရာ	1
ခြေ	1
ကြက်တောင်စည်း	1
လက်	1
စုံ	1
စတင်	1
ရွတ်ဆို	1
မင်းယုဝေ	1
ဆိုတော့	1
လှမ်း	1
ခုန်အုပ်	1
မြန်	1
ခမျာ	1
လွန်	1
ကျန်	1
ညနေ	1
တ	1
ဘာမဆို	1
ပြောင်း	1
ပြောင်းလဲ	1
စည်	1
နှစ်သက်ဖွယ်	1
ငှက်ရုပ်	1
နွားရုပ်	1
ရွှေရောင်	1
ဝင်း	1
နှစ်သက်စရာ	1
ဝိုင်းဝိုင်း	1
ကျားရုပ်	1
မြင်းရုပ်	1
အဝတ်စ	1
ခရီးထွက်	1
စားစရာ	1
ညောင်	1
စီမံ	1
ငွေတာရီ	1
လက်ရွေးစင်	1
ဟာသ	1
မှီငြမ်း	1
ကွာခြား	1
(၅)အ	1
ဖြင်	1
စီရင်	1
အိမ်ထောင်	1
အရေး	1
မြော်မြင်	1
ပိုင်ရှင်	1
ဉာဏ်	1
ယှဉ်	1
ပဲ့ပြင်	1
နိုင်ငံ့	1
သယ်ပိုး	1
ဝှေ့တောင်း	1
ခဏ	1
ချော့	1
အချိန်မှန်	1
တစ်ခါတလေ	1
မင်းသားရုပ်	1
မင်းသမီးရုပ်	1
ဇော်ဂျီရုပ်	1
အခြားသူ	1
ဒေါ်လေး	1
အေး	1
သက်သာ	1
လာမဲ့	1
သောကြာနေ့	1
ပုံပြော	1
အကြောင်းကြား	1
စိတ်ဝင်စားစရာ	1
ဖုန်း	1
လူကြီး	1
လယ်တော	1
လုပ်ကိုင်	1
အနား	1
တောအုပ်	1
လည်	1
နှစ်သိမ့်	1
ထောင်ချောက်ဆင်	1
သတိပေး	1
မောင်ပို့	1
သနား	1
ကျေးဇူးကန်း	1
ပြစ်မှား	1
ဟုတ်ပါတယ်	1
ရွှေငါး	1
ခန်း	1
စိုက်ခင်း	1
ပလွေ	1
ဓား	1
ခင်းကျင်း	1
ပစ်တိုင်းထောင်	1
၉	1
စာကြောင်း	1
တိမ်တောင်	1
ကောက်စိုက်သမ	1
ကန်သင်းရိုး	1
စပါးပင်	1
အားဖြင့်	1
ကျွန်မ	1
ရင်းရင်းနှီးနှီး	1
ဝါ	1
နှမ်း	1
မြေပဲ	1
ဝက်	1
ဆိတ်	1
ကျွဲ	1
စိတ်အေး	1
ဝါဂွမ်း	1
ရက်လုပ်	1
တုံး	1
ချိန်ခွင်	1
..	1
ရောင်ခြည်	1
ဖွင့်	1
နေ့တိုင်း	1
လွှင့်ထူ	1
ကျောင်းတက်	1
ကျောင်းသူ	1
သို့မဟုတ်	1
ငြိမ်သက်စွာ	1
ထို့နောက်	1
ဆရာကြီး	1
အမိန့်ပေး	1
လက်တံ	1
ခင်	1
ကြယ်ဖြူ	1
ကြိုးပမ်းမှု	1
ထည်ဝါစွာ	1
သုံးရောင်ခြယ်	1
အလေးအမြတ်	1
ဖော်ညွှန်းခြင်း	1
စည်းလုံးခြင်း	1
ညီညွတ်ခြင်း	1
ကြီးမားခြင်း	1
ပျော်ရွှင်ခြင်း	1
အလယ်	1
လိပ်စာ	1
ချစ်ခင်ရင်းနှီးစွာ	1
ပူးပေါင်း	1
CREATEjiCA	1
အခြေခံ	1
မူလတန်း	1
သင်ရိုးညွှန်းတမ်း	1
ရေးဆွဲ	1
ပြုစု	1
အကောင်အထည်ဖော်	1
ဆောင်ရွက်မှု	1
ဂျပန်	1
နိုင်ငံတကာ	1
ဆောင်ရွက်ရေး	1
၇ဝ	1
အေဂျင်စီ	1
JICA	1
နည်းပညာ	1
ပံ့ပိုးကူညီမှု	1
စာမျက်နှာ	1
၁၀	1
၂၃	1
၃၅	1
၄၇	1
၆၀	1
တိုင်းရင်းသား	1
စည်းလုံးညီညွတ်မှု	1
နင်	1
လည်လည်ဝယ်ဝယ်	1
အရွယ်	1
ကျန်းမာ	1
ဝတ်စား	1
ဆင်ယင်	1
မြတ်နိုး	1
ကြင်	1
(င)အ	1
ဟာသပုံပြင်)	1
ဈေးသည်	1
သမီးပျို	1
တက်တက်ကြွကြွ	1
စည်းကမ်း	1
မျှ	1
နားမလည်	1
သလောက်	1
ပြီးတော့	1
ယုံလွယ်	1
အကုန်	1
ရိုး	1
လွန်း	1
ဒေါသ	1
အကြီးမ	1
ဆုံးမ	1
ငယ်စဉ်	1
ကြွယ်ဝခြင်း	1
အတင်အချ	1
ညီညွတ်မျှတခြင်း	1
အေးချမ်း	1
စိမ်းလန်းစိုပြည်	1
ရဲရင့်ခြင်း	1
ပြတ်သားခြင်း	1
သန့်ရှင်းစင်ကြယ်ခြင်း	1
ဖြောင့်မတ်မှန်ကန်ခြင်း	1
တရား	1
ပြည့်ဝ	1
ပြည့်စုံခြင်း	1
ကိုင်တွယ်	1
သက်ဆုံး	1
နိုင်ငံသား	1
ထိန်းသိမ်း	1
သစ္စာ	1
သတိရ	1
လေ့ကျင့်ခန်း	1
စာလုံးပေါင်းသတ်ပုံ	1
ထည်ဝါ	1
သန့်ရှင်း	1
ဝတ်စုံ	1
သုတ်သင်	1
ငြင်း	1
ခုံ	1
မှား	1
ရုပ်ပြ	1
လေအား	1
အမြင့်	1
ပျံဝဲ	1
စက်မှုလက်မှု	1
နှင့်အမျှ	1
အကြောင်းရင်း	1
စက်	1
တွန်းအား	1
ဘယ်မှာ	1
ဂျာနယ်	1
တကယ်လို့	1
ရွက်	1
ဖိုးချို	1
တောင်တန်း	1
အဝေးကြီး	1
အကျယ်	1
ကမ္ဘာမြေကြီး	1
စိတ်ကူး	1
(ဆ	1
ပါဌ်ဆင့်	1
ဏ္ဌာန်-ဂ္ဂိုလ်	1
စီးစရာ	1
ရေအား	1
ယက်	1
လိမ္မော်သီး	1
တိုင်းဌာနီ	1
အထင်သေး	1
နောင်တရ	1
နောင်တ	1
ဝါကျဖွဲ့	1
အမူအကျင့်	1
အစ	1
အဆုံး	1
၃၈	1
ရွှေပဟိုရ်	1
စည်သံ	1
ကြက်သံ	1
ရထားလမ်း	1
ပဟိုရ်ပြု	1
တောသူ့	1
မို့	1
အသံနေအသံထား	1
ဆက်သွယ်	1
လွယ်ကူ	1
ချောမွေ့	1
စေရန်	1
ခရီးလမ်း	1
ကားလမ်း	1
သမ္ဗန်	1
မိုးတိမ်	1
၃၇	1
လွန်စွာ	1
ကျွန်းသစ်	1
ပတ်	1
ကျောင်းပိတ်ရက်	1
ထူးဆန်း	1
နောက်ထပ်	1
ဟယ်	1
ငှက်ကြွား	1
ဝိုင်း	1
ကျီးတောင်	1
ကျွတ်	1
မိမိ	1
စစ်	1
ထံ	1
