Title	Text	Grade	Level
အပိုင်း-၁ ကဗျာ၊ စကားပြေ၊ အသုံးချဘာသာစကား	၁ ။ အချိုးတွဲ ( ကဗျာ ) အောက်ပါ ကဗျာ ကို ဆရာ က ရွတ်ဆို ပြ သည့် အခါ သေချာ စွာ နားထောင် ပါ ။ မိမိ ကိုယ်တိုင် အသံ နေ အသံ ထား ဖြင့် ရွတ်ဆို လေ့ကျင့် ပါ ။	G6	Lower Secondary
ပိတောက်မယ်	မယ် - ရွှေအိုးစည် စလွယ်သိုင်း နှင့် ဘယ် ကိုင်း လို့ ညာ ယိုင် ဗောင်းစ က မြိုင် ။ သိကြား ကို ပြိုင် ၊ မော် နိုင် မဲ့ မောင်ထွေး ။ လက်သီး ကို တင် ရုံ နှင့် ကိုရင့် ဗုံ အိုးစည် ကြီး ရယ် ဟည်း လှ တယ် လေး ။ မောင် - ဟည်း မှာ ပေါ့ ပျိုလေးဆွေ ။ ပိတောက်ဝါ ပျို့နဖူး မှာ ထူး တဲ့ လို့ ဝေ ။ ချိုပလေ ၊ အို မေ ရဲ့ မျက်နှာ ပေး ။ မြစိမ်း ဆင် ထဘီ နှင့် သီကရီ ရွာဝင်ဝ မှာ မင်း လှ လို့ လေး ။ ( ၂၀ ရာစု ) ဇော်ဂျီ	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၁ ။ ကိုရင်  = လူရွယ် ကို သာမန် ရည်ညွှန်း ခေါ်ဆို သည့် နာမ်စား ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၂ ။ စလွယ်သိုင်း = ကြိုး စသည် ကို ပခုံး တွင် စလွယ် သဖွယ် တပ်ဆင် သည် ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၃ ။ ဗောင်းစ = ခေါင်းပေါင်းစ ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၄ ။ ဗုံ = အခေါင်း ထွင်း ထား သော သစ်သားလုံး ၏ ထိပ် နှစ် ဖက် တွင် သားရေပါး ကြက် ထား သော တီး စရာ တူရိယာ ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၅ ။ သီကရီ = အလျင်စလို ၊ မနိုင်မနင်း ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၆ ။ ဟည်း - အသံ ဟိန်း ၍ မြည် သည် ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၇ ။ အိုးစည် = ပခုံး တွင် သိုင်းလွယ် ၍ တီး ရ သည့် တစ် ဖက် ပိတ် စည် ။	G6	Lower Secondary
အဓိကအချက်များ	ပျော်ပွဲရွှင်ပွဲ များ တွင် သီဆို သည့် အခါ ပိတောက်မယ် ကဗျာ သည် လည်း အပါအဝင် ဖြစ် သည် ။	G6	Lower Secondary
အဓိကအချက်များ	သင်္ကြန် အခါ တွင် အိုးစည် ဒိုးပတ် များ ဖြင့် သီဆို လေ့ ရှိ ကြ သည် ။	G6	Lower Secondary
အဓိကအချက်များ	မောင် နှင့် မယ် အပြန်အလှန် သီဆို ကြ ရ သည် ။	G6	Lower Secondary
အဓိကအချက်များ	ဤသို့ဖြင့် မမောမပန်း ဘဲ ပျော်ပျော်ရွှင်ရွှင် သီဆို ကခုန် နိုင် ကြ သည် ။	G6	Lower Secondary
လေ့ကျင့်ခန်း	အောက်ပါ မေးခွန်း များ ကို စဉ်းစား ဖြေဆို ပါ ။ အဖြေ များ ကို လေ့ကျင့်ခန်း စာအုပ် တွင် ရေးမှတ် ပါ ။	G6	Lower Secondary
လေ့ကျင့်ခန်း	"၁ ။ အောက်ပါ ကွက်လပ် အသီးသီး တွင် "" စည် "" နှင့် "" စီ "" စကားလုံး များ ကို မှန် အောင် ဖြည့် ပါ ။ တန်း ____ ၍ သွား နေ သည့် လူတန်း ကြီး ၏ ထိပ် တွင် အိုး ____ ဝိုင်း ရှိ သည် ။ ရွှေအိုး ____ ကို မြူးမြူးကြွကြွ တီးခတ် နေ သူ မှာ ____ ခနဲ ဆို ထိပ်ဆုံး က ပါ တတ် သည့် ဖိုး ____ ဖြစ် သည် ။ ပွဲ မှန် လျှင် သူ ပါ မှ လည်း ____ ကား သည် ။ ထို့ကြောင့် လည်း သူ က ဖိုး ____ ကြောင့် ပွဲ ____ တာ ဟု ခပ်ကြွားကြွား ပြော လေ့ ရှိ တတ် သည် ။"	G6	Lower Secondary
လေ့ကျင့်ခန်း	"၂ ။ "" ချို "" ဟူသော စကားလုံး ကို အောက်ပါ စကားလုံး များ နှင့် တွဲစပ် ကြည့် ပါ ။ ပြီးလျှင် ဝါကျဖွဲ့ ပြ ပါ ။ သာဓက - ဟင်း ၊ နှုတ် ၊ မျက်နှာ ထား ၊ စကား ၊ အပြော ၊ မုန့် ၊ ဟင်း + ချို - ဟင်းချို ဒီနေ့ ငါးကြော် နဲ့ ဘူးသီး ဟင်းချို ချက် တယ် ။"	G6	Lower Secondary
လေ့ကျင့်ခန်း	၃ ။ ပိတောက်မယ် ကဗျာ မှ မောင် ၏ အသွင်အပြင် နှင့် မယ် ၏ အဆင်အပြင် ကို သင့် စကား ဖြင့် ပြန် ရေး ပြ ပါ ။	G6	Lower Secondary
လေ့ကျင့်ခန်း	၄ ။ ပိတောက်မယ် ကဗျာ ကို သီဆို ရ သည့် အခါ သို့မဟုတ် နားထောင် ရ သည့် အခါ မည်သို့ ခံစား ရ သနည်း ။ အကျဉ်း မျှ ရှင်းပြ ပါ ။	G6	Lower Secondary
လေ့ကျင့်ခန်း	"၅ ။ အောက်ပါ စာပိုဒ် မှ "" အိုင် "" ကာရန် များ ကို ဝိုင်း ၍ "" အိုင်း "" ကာရန် များ ကို မျဉ်းသား ပေး ပါ ။ ရွှေအိုးစည် စလွယ်သိုင်း နှင့် ဘယ် ကိုင်း လို့ ညာ ယိုင် ဗောင်းစ က မြိုင် ။ သိကြား ကို ပြိုင် ၊ မော် နိုင် မဲ့ မောင်ထွေး ။"	G6	Lower Secondary
၂။ ဇာတက (ပုံပြင်)	အောက်ပါ စာပိုဒ် များ ကို ဖတ် ပါ ။ ခက်ဆစ် အဓိပ္ပာယ် များ ကို လေ့လာ ပါ ။ ဆရာ ဖတ် ပြ သည် ကို သေချာ စွာ နားထောင် ပါ ။	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	လွန် လေ ပြီး သောအခါ စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် နှင့် စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် တို့ သည် မြစ် တစ် ခု ကို အတူတကွ ကူး ၍ မြို့ တစ် မြို့ ၌ ရွဲ ရောင်း ကြ ရာ စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် က ရှေ့ က သွား ၍ ရောင်း နှင့် ၏ ။	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	ထို မြို့ ၌ ဆင်းရဲ သွား သော သူဌေး အမျိုးအနွယ် မြေးအဘွား နှစ် ယောက် တို့ သည် ချို့တဲ့ စွာ စားသောက် နေ ထိုင် ကြ ရ ၏ ။ သူဌေးကြီး လက်ထက် က ရွှေခွက် ကြီး တစ် ခု သည် အိုးကြိုအိုးကြား ထား ၍ အသုံးအစွဲ မရှိ ကြာမြင့် သည် နှင့် အညှိအကြေး တက် လျက် ရှိ ၏ ။ ထို့ကြောင့် မြေးအဘွား နှစ် ယောက် သည် ရွှေခွက် ဖြစ် ကြောင်း မသိ ကြ လေ ။	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"အဆိုပါ စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် သည် ထို အိမ် ရှေ့ သို့ ရောက် လာ ၍ "" ရွဲ ဝယ် ကြ ကုန် "" ဟု ဟစ် လျှင် သူငယ်မ သည် ရွဲ အလို ရှိ သည် ဖြစ် ၍ အဘွား အား ပူဆာ လေ သော် အဘွား သည် ရွဲ ကုန်သည် ကို ခေါ် ၍ "" အမောင် ဤ ခွက် သည် အဖိုး များ စွာ ထိုက်တန် မည် မဟုတ် ။ သို့ရာတွင် ဤ ခွက် ကို ယူ ၍ မောင့်နှမ အား အသင် ပေး လို သမျှ ရွဲ တစ်စုံတစ်ရာ ကို ပေး ပါ လော့ "" ဟု ဆို လေ ၏ ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် လည်း ခွက် ကို ပွတ်တိုက် ကုတ်ခြစ် ကြည့် သော် ရွှေခွက် ဖြစ် ကြောင်း သိ လေ လျှင် ဤ ရွှေခွက် ကို အဖိုး တစ်စုံတစ်ရာ မပေး ဘဲ ရ အောင် ယူ မည် ဟု သဘော ယုတ် ဖြင့် ကြံ လျက် "" အသင် တို့ ၏ ခွက် သည် တစ်စုံတစ်ရာ အဖိုး မထိုက် ၊ ငါ အလို မရှိ "" ဟု ဆို ၍ မြေ ၌ ပစ် ချ ပြီးလျှင် ထ ၍ သွား လေ ၏ ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"မကြာမီ ပင် စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် ရောက် လာ ပြန် ၍ အထက် နည်း အတိုင်း ပြ သော် ရွှေခွက် ဖြစ် ကြောင်း သိ သည် နှင့် "" အမိ ၊ ဤ ခွက် သည် ရွှေခွက် တည်း ။ အဖိုး တစ် သိန်း ထိုက် ၏ ။ အဖိုး တစ် သိန်း ထိုက် သော ဥစ္စာ ငါ့ လက် ၌ မရှိ "" ဟု ရိုးသား ဖြောင့်မတ် စွာ ပြော ကြား လေ ၏ ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"အဘွား လည်း "" အမောင် ရှေးဦးစွာ လာ သော ရွဲ ကုန်သည် သည် ဤ ရွှေခွက် ကို ပဲဝက် မျှ အဖိုး မထိုက် ဆို ၍ မြေ တွင် ပစ် ချ ခဲ့ ပါ သည် ။ ယခု သင့် စကား ကြောင့် ရွှေခွက် မှန်း သိ ရ ပြီ ။ အဖိုး တစ် သိန်း ထိုက်တန် သည် ဖြစ် စေ သင် ကဲ့သို့ ရိုးသား ဖြောင့်မှန် သူ အား ရွှေခွက် ကို ပေး ပါ အံ့ ။ ငါ့ မြေးငယ် ဝတ်ဆင် ရန် ရွဲ တစ်စုံတစ်ရာ ပေး ခဲ့ ပါ တော့ "" ဟု ဆို လေ သည် ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် သည် ရွှေခွက် ကို ယူ ၍ ယခင် က ရောင်း ရ ပြီး သော အသပြာ ငါး ရာ ကို လည်းကောင်း ၊ အသပြာ ငါး ရာ တန် သော ရွဲ တို့ ကို လည်းကောင်း ပေး ပြီး မှ "" ငါ့ အား ဤ ချိန်ခွင် ၊ အိတ် နှင့် လမ်း စရိတ် ရှစ် အသပြာ ကို သာ ပေး ပါ တော့ "" ဟု တောင်း ယူ သွား လေ ၏ ။ မြစ် ကို ရောက် သော် ကူးတို့ခ ရှစ် အသပြာ ပေး ၍ လှေ ဖြင့် ကူး လေ ၏ ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	"စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် လည်း မြေးအဘွား အိမ် သို့ တစ်ဖန် ပြန် လာ ခဲ့ ၍ "" သင် တို့ ခွက် ကို ယူ ခဲ့ လော့ ။ ငါ တစ်စုံတစ်ရာ ပေး အံ့ "" ဟု ဆို ၏ ။ သူငယ်မ လည်း ထို သူ အား "" သင် သည် ငါ တို့ ၏ တစ် သိန်း ထိုက်တန် သော ရွှေခွက် ကို ပဲဝက် မျှ မတန် ဟု အရှက်အကြောက် မရှိ ဆို ဘိ ၏ ။ ယခု ပင် လျှင် စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် လာရောက် ပြီး အဖိုး တစ် ထောင် ပေး ၍ ယူ သွား လေ ပြီ ။ သင် ယခု ငါ ၏ အိမ် မှ ထွက် သွား လေ "" ဟု မောင်းနှင် ၍ လွှတ် လိုက် လေ ၏ ။"	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် လည်း အဖိုး တစ် သိန်း ထိုက်တန် သော ရွှေခွက် ကို ဆုံးရှုံး လေ ပြီ ဟု ကြီး စွာ သော တုန်လှုပ်ချောက်ချား ခြင်း ဖြင့် မိမိ ကိုယ် ကို ဆောက်တည် ခြင်း ငှာ မတတ် နိုင် ရ ကား မိမိ တွင် ရှိ သော အသပြာ ၊ ကုန် ၊ အဝတ်အစား တို့ ကို အိမ်ဝ ၌ ကြဲ ဖြန့် စွန့်ပစ် ပြီးလျှင် ချိန်ခွင်ရိုး ကိုင် ကာ စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် ကို သတ် ရန် လိုက် လေ ၏ ။	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	ကမ်းနား သို့ ရောက် သော် စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် မှာ မြစ်လယ် သို့ ရောက် နှင့် နေ လေ ပြီ ။ စိတ်ထား မကောင်း သော ရွဲ ကုန်သည် သည် ကူးတို့ ကို အော်ဟစ် ခေါ် သော်လည်း ပြန် လှည့် မလာ သည် နှင့် ရွှေခွက် ရ သွား သော ရွဲ ကုန်သည် ကို ကြည့်ရှု လျက် ကြီး စွာ သော စိုးရိမ် ခြင်း ဖြစ် ၍ နှလုံး ပူ ခြင်း ၊ သွေး အန် ခြင်း တို့ ဖြစ် ကာ နောက်ဆုံး ၌ နှလုံး ကွဲ ၍ ထို မြစ်ကမ်း ၌ ပင် သေ ရ လေ တော့ သည် ။	G6	Lower Secondary
ရွဲကုန်သည်နှစ်ဦး	စိတ်ထား ကောင်း သော ရွဲ ကုန်သည် မှာ ရိုးသား ခြင်း ၏ ရလဒ် အဖြစ် ရွှေခွက် ကို ရ ရှိ ခဲ့ သည် ။ မြေးအဘွား နှစ် ယောက် တို့ လည်း ဆင်းဆင်းရဲရဲ ဘဝ မှ ငွေကြေး ပြည့်စုံ သော ဘဝ သို့ ပြန်လည် ရောက်ရှိ ခဲ့ လေ သတည်း ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၁ ။ ကူးတို့  = ရေလမ်း တွင် တစ်နေရာ မှ တစ်နေရာ သို့ ပို့ဆောင် သော လှေ ၊ သင်္ဘော ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၂ ။ ချို့တဲ့  = မပြည့်စုံ ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၃ ။ ချောက်ချား  = စိတ် တုန်လှုပ် သည် ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၄ ။ ချိန်ခွင်ရိုး = ချိန်ခွင်လက် ၏ အလယ် ၌ တည်ရှိ သော လက်ကိုင် ရာ အပိုင်း ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၅ ။ ပူဆာ  = နား ပူ သည် ။ ထပ်တလဲလဲ တောင်းဆို သည် ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၆ ။ ပဲဝက်  = ရှေးရှေး က သုံး သော ငွေကြေး ။ တစ် ပဲ ၏ တစ် ဝက် ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၇ ။ ရွဲ = တန်ဖိုး ရှိ သော ရတနာ ။	G6	Lower Secondary
ခက်ဆစ်အဖွင့်	၈ ။ ရှေးဦးစွာ  = အဦးအစ ။ အလျင် ။	G6	Lower Secondary
