Title	Text	Grade	Level
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	ကဗျာ ကို သင်ကြား ခြင်း ဖြင့် ကဗျာ များ ကို အဖြတ်အတောက် မှန် စွာ ရွတ်ဆို တတ် လာ မည် ။ ကဗျာ မှ အသံ ၏ အရသာ ကို ခံစား နှစ်သက် တတ် လာ မည် ။ ကဗျာ အကြောင်းအရာ ကို ခံစား ၍ စဉ်းစား ဆင်ခြင် တတ် လာ မည် ။ ကဗျာ ကို ရွတ် ကာ ကဗျာ အကြောင်းအရာ ကို ရှင်းပြ နိုင် လာ မည် ။ ကဗျာ အကြောင်းအရာ ကို မိမိ စကား ဖြင့် စကားပြေ ပြန် ရေး တတ် လာ မည် ။ ကဗျာ စပ် ဆို ရာ ၌ ကာရန် ယူ ပုံ သဘော ကို သိမြင် တတ်မြောက် လာ မည် ။	G7	Lower Secondary
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	သုတ စကားပြေ နှင့် အသုံးချ ဘာသာစကား ဖြစ် သည့် တိုင်းရင်းသား စကားပုံ တို့ ကို ဖတ်ရှု ခြင်း ဖြင့် မှတ်သား စရာ ဗဟုသုတ များ ကို ရှာဖွေ မှတ်ယူ တတ် လာ မည် ။ သုတ ၏ တန်ဖိုး ကို သိ လာ မည် ။ လက်တွေ့ ဘဝ တွင် အသုံးချ နိုင် လာ မည် ။ သုတ ရသ စကားပြေ ဖြစ် သည့် အတ္ထုပ္ပတ္တိ များ ကို ဖတ်ရှု ခြင်း ဖြင့် အတ္ထုပ္ပတ္တိ ရှင် များ ၏ ဘဝ အတွေ့အကြုံ များ နှင့် ကြိုးစား အား ထုတ် မှု များ ကို ဗဟုသုတ အဖြစ် သာမက အတုယူ အား ကျ စိတ် များ ဖြစ် ပေါ် ပြီး ကိုယ်တိုင် အတ္ထုပ္ပတ္တိ ရေးသား တတ် မည် ။	G7	Lower Secondary
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	ခရီးသွား ဆောင်းပါး များ ကို ဖတ်ရှု ခြင်း ဖြင့် သဘာဝ ပတ်ဝန်းကျင် ၊ ရိုးရာဓလေ့ တို့ ကို ဗဟုသုတ အဖြစ် သာမက သဘာဝ ရှုခင်း အလှအပ များ ၊ အံ့ဩ ဖွယ် ရာ များ ကို သိရှိ ခံစား ရေး ဖွဲ့ နိုင် မည် ။	G7	Lower Secondary
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	ပေးစာ ဆောင်းပါး ကို ဖတ်ရှု ခြင်း ဖြင့် ပေးစာ တွင် ပါဝင် သော ရိုးရာ ယဉ်ကျေးမှု ကို ဗဟုသုတ အဖြစ် သာမက ကြည်နူး မှု ကို လည်း ခံစား သိမြင် လာ မည် ။ ပေးစာ ၏ သဘောသဘာဝ ကို သိရှိ လာ မည် ။	G7	Lower Secondary
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	ရသ စကားပြေ များ ( ဝတ္ထု ၊ ပြဇာတ် ၊ ရသ စာတမ်း ) ကို ဖတ်ရှု ခြင်း အား ဖြင့် ခံစား မှု များ ကို သဘာဝကျကျ ၊ မှန်မှန်ကန်ကန် ခံစား တတ် လာ မည် ။ ခံစား မှု များ မှ တစ်ဆင့် စဉ်းစား ဆင်ခြင် တတ် လာ မည် ။ အမှား အမှန် ကို ဆုံးဖြတ် နိုင် လာ မည် ။ ရရှိ သော အသိတရား ၊ သင်ခန်းစာ များ ကို လက်တွေ့ ဘဝ တွင် အသုံးချ တတ် လာ မည် ။	G7	Lower Secondary
စာသင်နှစ်အဆုံးတွင် သိရှိသွားပြီး လုပ်ဆောင်နိုင်မည့်ရလဒ်များ	ဤ ကျောင်း သုံး စာအုပ် တွင် ကျောင်းသား များ ၏ လေ့လာ သင်ယူ မှု များ ကို ကူညီ လမ်းညွှန် ပေး မည့် အောက်ပါ ကဲ့သို့ သော သင်္ကေတ များ ကို တွေ့ ရ လိမ့် မည် ။ ဖတ် ပါ ရေး ပါ အိုင်စီတီ / အင်တာနက် ချိတ် ပါ သူငယ်ချင်း တွေ ကို ပြောပြ ပါ နားထောင် ပါ ဆွေးနွေး ပါ စဉ်းစား ပါ ရွေးချယ် နိုင် သော သင်ခန်းစာ / လေ့ကျင့်ခန်း မိမိ အမြင် စဉ်းစား ပြီး ရေး ပါ အိမ်စာ ရှာဖွေ ပါ နှိုင်းယှဉ် ပါ / ယှဉ်တွဲ ပါ အောက်ပါ ကဲ့သို့ လေးထောင့်ကွက် များ က လည်း ကျောင်းသား များ ၏ လေ့လာ သင်ယူ မှု များ ကို ကူညီ လမ်းညွှန် ပေး ပါ မည် ။ အဓိက အချက် များ သင် သိ ခဲ့ သော အချက် များ အံ့ဩ ဖွယ် အချက် များ အကြံပြု ချက် များ	G7	Lower Secondary
ဗြောသံ  ( ကဗျာ  ) 	အောက်ပါ ကဗျာ ကို ဆရာ က ရွတ်ဆို ပြ သည့် အခါ ကဗျာ ၏ ကာရန် နှင့် အသံ ကို သေချာ စွာ နားထောင် ပါ ။ မိမိ ကိုယ်တိုင် အသံ နေ အသံ ထား ဖြင့် ရွတ်ဆို လေ့ကျင့် ပါ ။	G7	Lower Secondary
ဗောဓိရွှေကျောင်း	မြို့လယ် က မဏ္ဍပ် ၊ အရပ် မှာ တဲ့ ကုသိုလ် ၊ ကျောင်း ကြီး အို အို ။ လက်ရန်း ငယ် ပြို ၊ ရှင်လူပျို တည်း တဲ့ ၊ ကျောင်း စို လို့ ရွှဲ ။ ။ အရှေ့ ကို လျှောက် ပါ လို့ ၊ အနောက် ကို တဲ့ မျှော် လိုက် ရင် ။ တံခွန်တိုင် ရွှေကုက္ကား နှင့် ၊ ဘုရား ကို မြင် ။ မမလေး တို့ ပျို့ ဦးရင် ၊ အဝင် သာပေတောင်း ။ ဗောဓိရွှေကျောင်း ။ ။ ရွှေသျှောင် ကို မောင် ထုံး လို့ ၊ ရွှေကုံး ကို ဆင် ။ ညနေ မောင်ရင် ဖြစ် တယ် ၊ လွမ်း ရစ် တော့ လေး ။ ။ ရွှေစာ အမေ ပိုက် လို့ ၊ လိုက် ပါ ရ စေ မောင် လှ ရယ် ။ ကျောင်းတော် ဝိဟာ ဘယ် မလဲ ကွဲ့ ၊ လမ်း ပြ လှည့် ဦး ။ ။ စာပလွေ မောင် ထမ်း လို့ ၊ ကျောင်း လမ်း ကို ဝင် ။ ဘယ် စာ ကို သင် မတုံး ကွဲ့ ။ အမေလေး သံချိုနှော လို့ ၊ ပြော ခဲ့ ပါ ဦး ။ ။ ၁၉ ရာစု အမည်မသိစာဆို	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁ ။ မဏ္ဍပ် = အလှူ ၊ မင်္ဂလာ ဆောင် စသည် ကျင်းပ ရာ ယာယီ အဆောက်အအုံ ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၂ ။ ကုသိုလ် = ကောင်း သော အမှု ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၃ ။ လက်ရန်း = လှေကား စသည် ၏ ဘေး မှ တပ်ဆင် ထား သော ထိန်းကိုင် စရာ တန်း ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၄ ။ ရှင်လူပျို = မောင်ရင်လောင်း ၊ ကိုလူပျို ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၅ ။ တံခွန်တိုင် = ဘုရား အနီး ၊ ကျောင်း အနီး တွင် တံခွန် ချိတ်ဆွဲ ထား သော တိုင် ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၆ ။ ကုက္ကား = ဘုရား ကို ပူဇော် သော တံခွန် တစ် မျိုး ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၇ ။ ဦးရင် = ယောက်ျား တစ် ဦး ကို ချစ်ခင် လေးစား သဖြင့် ( အရွယ် ကို လိုက် ၍ မောင်ရင် ၊ ကိုရင် ၊ ဦးရင် စသည် ဖြင့် ) ခေါ် သော အမည် ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၈ ။ သာပေတောင်း = အထူး သာယာ လှ သည် ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၉ ။ ရွှေစာ = ရွှေပိန်းချ ထား သော ပေ စာ ထုပ် ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁၀ ။ ဝိဟာ (ဝိဟာရ)= ရဟန်းသံဃာ တို့ သီတင်းသုံး ရာ ကျောင်း ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁၁ ။ စာပလွေ = ဝါးခြမ်း ၊ ဖျင် စသည် တို့ ဖြင့် ရက် ထား သော ပေ စာ ထုပ် သည့် ပစ္စည်း ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁၂ ။ သျှောင် = ယောက်ျား ဆံထုံး ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁၃ ။ ဗြော = နှစ် ဖက် ပိတ် စည် တစ် မျိုး ။	G7	Lower Secondary
ခက်ဆစ်အဖွင့်	၁၄ ။ ဗြောသံ = ဗြော ကို အခြေခံ ၍ အလှူအတန်း တို့ တွင် တီး လေ့ ရှိ သည့် တီးလုံး ။	G7	Lower Secondary
အဓိကအချက်များ	သားယောက်ျားလေး များ အရွယ် ရောက် လျှင် သာသနာ့ အမွေ ပေး ရန် ရှင်ပြု ရဟန်းခံ ပွဲ များ ပြုလုပ် ပေး လေ့ ရှိ ကြ သည် ။	G7	Lower Secondary
အဓိကအချက်များ	ထို အလှူ ကို မြို့လယ် တွင် ကြီးကျယ်ခမ်းနား သော မဏ္ဍပ် ဖြင့် ကျင်းပ ကြ သည် ။	G7	Lower Secondary
အဓိကအချက်များ	ဗြောသံ ကို အလှူမင်္ဂလာ ပွဲ များ တွင် သီဆို တီးမှုတ် လေ့ ရှိ သည် ။	G7	Lower Secondary
အဓိကအချက်များ	မောင်ရင်လောင်း ဝါဆို မည့် ကျောင်း သည် တံခွန် ၊ ကုက္ကား နှင့် ဘုရား ရှိ သည့် ဗောဓိရွှေကျောင်း ဖြစ် သည် ။	G7	Lower Secondary
အဓိကအချက်များ	သာသနာ့ဘောင် ဝင် မည့် သား ကို မည်သည့် စာ များ သင် မည် နည်း ဟု အမေ က ချိုသာ စွာ မေး လိုက် ပါ သည် ။	G7	Lower Secondary
လေ့ကျင့်ခန်း	အောက်ပါ လေ့ကျင့်ခန်း များ ကို စဉ်းစား ဖြေဆို ပါ ။ အဖြေ များ ကို လေ့ကျင့်ခန်း စာအုပ် တွင် ရေးမှတ် ပါ ။	G7	Lower Secondary
လေ့ကျင့်ခန်း	၁ ။ အောက်ပါ ကဗျာ စာပိုဒ် မှ ပိုဒ် တွင်း ကာရန် နှင့် ပိုဒ် ဆုံး ကာရန် များ ကို မျဉ်းသား ပါ ။ မြို့လယ် က မဏ္ဍပ် ၊ အရပ် မှာ တဲ့ ကုသိုလ် ၊ ကျောင်း ကြီး အို အို ။ လက်ရန်း ငယ် ပြို ၊ ရှင် လူပျို တည်း တဲ့ ၊ ကျောင်း စို လို့ ရွှဲ ။ ။ အရှေ့ ကို လျှောက် ပါ လို့ ၊ အနောက် ကို တဲ့ မျှော် လိုက် ရင် ။ တံခွန်တိုင် ရွှေကုက္ကား နှင့် ၊ ဘုရား ကို မြင် ။	G7	Lower Secondary
လေ့ကျင့်ခန်း	၂ ။ အောက်ပါ စကားလုံး တို့ ၏ အနက် အဓိပ္ပာယ် ကို အဘိဓာန် တွင် ရှာ ပါ ။ အရှေ့ ၊ အနောက် ၊ အရပ် ၊ စာ ၊ မျှော် ၊ ထမ်း	G7	Lower Secondary
လေ့ကျင့်ခန်း	၃ ။ အောက်ပါ စကားလုံး များ ကို ဝါကျ ဖွဲ့ ပါ ။ မဏ္ဍပ် ၊ ကုသိုလ် ၊ ကျောင်း ၊ လက်ရန်း ၊ ဗြောသံ	G7	Lower Secondary
လေ့ကျင့်ခန်း	၄ ။ အောက်ပါ စာပိုဒ် တွင် ပေး ထား သော သံတူကြောင်းကွဲ စကားလုံး များ ကို ဆီလျော် အောင် ဖြည့် ပါ ။ ကုန်း - ကုံး ၊ ပျို - ပြို ၊ လည် - လယ် ၊ ကျော် ကျော် တို့ သွား ရောက် ခဲ့ သော မြစ်ကမ်းနား မြို့ ကလေး သည် ____ ပတ် စရာ နေရာ အလွန် များ လှ ပါ သည် ။ မြို့ ____ ရှိ ဈေး သည် လည်း အလွန် စည်ကား လှ ပါ သည် ။ အချို့ မြစ်ကမ်းပါး များ မှာ မူ ရေ တိုက်စား မှု ဒဏ် ကြောင့် ကမ်း ပါး ____ မှု များ ရှိ ခဲ့ သည် ။ မြို့ အထွက် တောင် ____ ပေါ် တွင် ဘုန်းကြီးကျောင်း ရှိ သည် ။ ထို ကျောင်း အဝင် လမ်း တွင် ခရေ ပင် ____ တစ် ပင် ရှိ သည် ။ ထို ခရေ ပင် မှ ခရေပန်း များ ကို သီ ____ ၍ စေတီ သို့ ကပ်လှူ ကြ သည် ။	G7	Lower Secondary
လေ့ကျင့်ခန်း	၅ ။ ဗောဓိရွှေကျောင်း ( ဗြောသံ ) ကဗျာ ကို ဖတ်ရှု နားထောင် ပြီး သည့် အခါ သင် မည် သို့ ခံစား ရ သနည်း ။ အဘယ် ကြောင့် နည်း ။	G7	Lower Secondary
လေ့ကျင့်ခန်း	၆ ။ မိမိ တို့ ဒေသ အလှူပွဲ များ တွင် မည်သည့် ရွတ်ဆို မှု မျိုး ကို ကြား ဖူး ပါ သနည်း ။ အနည်းငယ် ရှင်းပြ ပါ ။	G7	Lower Secondary
၂။ ခရီးသွားဆောင်းပါး  ( သုတရသစကားပြေ ) 	အောက်ပါ ဆောင်းပါး ကို ဖတ် ပြီး ခက်ဆစ် အဓိပ္ပာယ် များ ကို လေ့လာ ပါ ။ စာပိုဒ် များ ကို အုပ်စု လိုက် ဖတ် ပြီး ဆွေးနွေး ပါ ။	G7	Lower Secondary
နောင်အင်းလေးကိုလာဖို့ဖိတ်ခေါ်တယ်	""" ငွေ သင်ဖြူး လေး ခင်း ထား သလို သတင်း စကား ဆို လောက် တယ် လို့ နောင်အင်းလေး သီချင်း မှာ စပ် ဆို ထား တဲ့ အတိုင်း အင်းလေးကန် အကြောင်း ကို သတင်း ပါး စရာ တွေ က တော့ ပြောပြ လို့ မကုန် နိုင် ပါ ဘူး ။ "" နောင် ""  ဆို တာ ရေကန် ၊ ရေအိုင် လို့ အဓိပ္ပာယ်ရ ပါ တယ် ။ အင်းလေးကန် ဟာ ရှမ်း ပြည်နယ် တောင် ပိုင်း ၊ ညောင်ရွှေ မြို့နယ် မှာ တည်ရှိ ပါ တယ် ။ တောင် နဲ့ မြောက် တန်း နေ တဲ့ ရှမ်း တောင်တန်း နှစ် ခု အကြား ပင်လယ်ရေမျက်နှာပြင် အထက် အမြင့် ပေ ၂၈၈၀ မြင့် တဲ့ ညောင်ရွှေ ချိုင့်ဝှမ်း မှာ ရှိ ပြီး တောင် မြောက် အလျား ၉ မိုင် နဲ့ အရှေ့ အနောက် အလျား ၃ မိုင် ခန့် ကျယ်ဝန်း တဲ့ တောင်ပေါ် ရေအိုင် ကြီး တစ် ခု ပါ ။ အင်းလေးကန် ကို နပန်းကြီး ရွာ ၊ နောင်တော ရွာ ၊ ဟဲယာရွာမ ၊ ရွာကြီးသန်ပုံ ဆို တဲ့ ' အင်းရွာ လေး ရွာ ' က ဝန်းရံ ထား ခြင်း ကြောင့် အင်းလေးကန် လို့ ခေါ် ခြင်း ဖြစ် ပါ တယ် ။ အစိမ်း ရောင် တောင်တန်း တွေ နဲ့ အပြာရောင် ရေ ပြင် ဟာ လိုက် ဖက် လှ ပါ တယ် ။ ရှမ်း ၊ ပအိုဝ့် ၊ ဓနု ၊ တောင်ရိုး စတဲ့ တောင်ပေါ်သား တွေ က အင်းလေးကန် ကို ခြံရံ ပြီး နေထိုင် ကြ တယ် ။ အင်းလေးကန် ထဲ က စီး ထွက် လာ တဲ့ နန့် ပန် ချောင်း ရေ ကို စကား အင်း က တစ်ဆင့် မိုးဗြဲဆည် အတွင်း ကို အရှိန်အဟုန် နဲ့ စီးဆင်း ဝင်ရောက် စေ ပြီး လောပိတ ရေ အား လျှပ်စစ် ထုတ် လုပ် မှု လုပ်ငန်း ကို ဆောင်ရွက် နေ ပါ တယ် ။ """	G7	Lower Secondary
နောင်အင်းလေးကိုလာဖို့ဖိတ်ခေါ်တယ်	လှေလှော် ကာ တိမ် ကလေး တွေ အတောက် ဝယ် ရေပေါ် မှာ အိမ် ကလေး တွေ ဆောက် တယ် လို့ ဆို ထား သလို အင်းသား တွေ ဟာ ရေ ပြင် ကို မြေပြင် ပြု ပြီး အိမ် ကလေး တွေ ဆောက် ပြီး နေထိုင် ကြ သူ တွေ ပါ ။ တောင်စဉ်တန်း ရဲ့ အရိပ် ညိုစိမ်းစိမ်း တွေ က မိုးပြာပြာ ရေပြင် ကို အုပ်မိုး ထား လို့ အေးချမ်း တဲ့ ရာသီ သဘာဝ ကို အမြဲ ခံစား ရ တယ် ။ ရေ ထဲ မှာ နေထိုင် သွားလာ လှုပ်ရှား ရင်း အေးချမ်း တဲ့ ရေမြေသဘာဝ နဲ့ အညီ အင်းသား တွေ ရဲ့ ညင်သာ တဲ့ ပြောဟန်ဆိုဟန် တွေ က လဲ အတုယူ စရာ ကောင်း လှ ပါ တယ် ။	G7	Lower Secondary
နောင်အင်းလေးကိုလာဖို့ဖိတ်ခေါ်တယ်	အင်းလေး ဒေသ ကို ရောက် ရင် ဖောင်တော်ဦးဘုရား ၊ ရွာမ ရေပေါ် ဈေး ၊ ငါးဖယ်ချောင် ကျောင်းတိုက် ၊ ရွှေအင်းတိန် ဘုရား စတဲ့ ထင်ရှား တဲ့ နေရာ ကို စက်လှေ စီး ရင်း သွား ရောက် လည်ပတ် လေ့လာ နိုင် ပါ တယ် ။ နန်း ဟူ ရွာ မှာ ရှိ တဲ့ ဖောင်တော်ဦးဘုရား ပွဲ ဟာ အင်း သား တို့ ရဲ့ သဒ္ဓါတရား ကို ဖော်ပြ နေ တဲ့ ပွဲတော် တစ် ခု ပါ ။ အဲ့ဒီ အပြင် ခြေထောက် နဲ့ လှေလှော် ပြီး ဘဝ ကို ရပ်တည် နေ ကြ တဲ့ အင်းသား တွေ ရဲ့ ထူးခြား တဲ့ လှေလှော် စွမ်းရည် ပြိုင်ပွဲ ကို လဲ မြင် တွေ့ ရ ပါ တယ် ။	G7	Lower Secondary
နောင်အင်းလေးကိုလာဖို့ဖိတ်ခေါ်တယ်	အင်းလေး ဒေသ ရဲ့ ရေမြေသဘာဝ နဲ့ အညီ ရေပေါ် ကျွန်းမျော ခရမ်းချဉ်သီး စိုက်ခင်း တွေ ဟာ လတ်ဆတ် တဲ့ သဘာဝ သီးနှံ တွေ လို့ နာမည်ကျော် ပါ တယ် ။ ငါး ဖမ်း လုပ်ငန်း ၊ မွေးမြူ ရေး လုပ်ငန်း ၊ ကြံ နဲ့ တခြား လယ်ယာ လုပ်ငန်း ၊ ပိုးထည် ၊ ချည်ထည် လုပ်ငန်း ၊ ငွေပန်းထိမ် လုပ်ငန်း တွေ အပြင် အင်းပေါခုံ ကျေးရွာ က ကြာခြည်မျှင် တွေ နဲ့ ပြုလုပ် ထား တဲ့ ကြာသင်္ကန်း လုပ်ငန်း က ထင်ရှား ပါ တယ် ။ ရှမ်း ပြည်နယ် ကို ရောက် ဖူး သူ တိုင်း အင်းလေး ရဲ့ အထိမ်းအမှတ် ပစ္စည်း တွေ ကို ဂုဏ်ယူ ပြောဆို လေ့ ရှိ ပါ တယ် ။	G7	Lower Secondary
